arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2017-10-01T09:40:00,Southwest Airlines,6307,D1,4
A,2017-10-01T09:40:00,Delta Air Lines,1921,17,3
D,2017-10-01T09:45:00,Southwest Airlines,2486,D7,4
D,2017-10-01T09:45:00,Southwest Airlines,3317,C7,4
D,2017-10-01T09:45:00,Southwest Airlines,3760,D5,4
D,2017-10-01T09:45:00,Southwest Airlines,3791,C17,4
D,2017-10-01T09:45:00,Southwest Airlines,3871,D6,4
D,2017-10-01T09:45:00,Southwest Airlines,4996,C6,4
D,2017-10-01T09:45:00,American Airlines,489,A12,4
D,2017-10-01T09:45:00,Frontier Airlines,1862,20,3
D,2017-10-01T09:50:00,Southwest Airlines,2909,D3,4
D,2017-10-01T09:50:00,Southwest Airlines,4288,C1,4
D,2017-10-01T09:50:00,Southwest Airlines,4678,C13,4
D,2017-10-01T09:50:00,Southwest Airlines,6268,D8,4
A,2017-10-01T09:51:00,United Airlines,1895,5,2
D,2017-10-01T09:55:00,Southwest Airlines,4469,C19,4
D,2017-10-01T09:55:00,American Airlines,1572,A19,4
D,2017-10-01T09:55:00,American Airlines,588,A2,4
D,2017-10-01T09:55:00,American Airlines,625,B10,4
D,2017-10-01T09:55:00,American Airlines,3078,B16,4
D,2017-10-01T09:55:00,American Airlines,3133,B15B,4
D,2017-10-01T09:56:00,American Airlines,493,B8,4
D,2017-10-01T09:57:00,American Airlines,3075,B3,4
D,2017-10-01T09:58:00,American Airlines,5901,B19,4
D,2017-10-01T10:00:00,Southwest Airlines,3485,C11,4
D,2017-10-01T10:00:00,Southwest Airlines,3643,C14,4
D,2017-10-01T10:00:00,Southwest Airlines,5795,C9,4
A,2017-10-01T10:00:00,Southwest Airlines,4126,C4,4
D,2017-10-01T10:00:00,American Airlines,447,A24,4
D,2017-10-01T10:00:00,American Airlines,1456,A20,4
D,2017-10-01T10:00:00,American Airlines,5820,A1,4
D,2017-10-01T10:02:00,American Airlines,531,A17,4
D,2017-10-01T10:03:00,American Airlines,5979,B22,4
A,2017-10-01T10:05:00,Southwest Airlines,4672,C17,4
A,2017-10-01T10:05:00,Southwest Airlines,5436,C3,4
A,2017-10-01T10:05:00,Air Canada,8304,B26,4
D,2017-10-01T10:05:00,Delta Air Lines,2574,16,3
A,2017-10-01T10:06:00,Alaska Airlines,636,11,2
D,2017-10-01T10:06:00,American Airlines,406,B4,4
D,2017-10-01T10:09:00,American Airlines,534,A8,4
D,2017-10-01T10:10:00,Southwest Airlines,5228,C16,4
D,2017-10-01T10:10:00,American Airlines,433,A27,4
D,2017-10-01T10:10:00,American Airlines,767,A11,4
D,2017-10-01T10:11:00,American Airlines,5917,B21,4
D,2017-10-01T10:13:00,American Airlines,5910,B18,4
D,2017-10-01T10:13:00,American Airlines,506,B6,4
D,2017-10-01T10:14:00,American Airlines,5891,B20,4
D,2017-10-01T10:14:00,Delta Air Lines,5733,15,3
D,2017-10-01T10:15:00,American Airlines,3224,B5,4
D,2017-10-01T10:15:00,American Airlines,5838,B9,4
D,2017-10-01T10:15:00,American Airlines,5935,B1,4
D,2017-10-01T10:15:00,Great Lakes Airlines,3036,9,2
D,2017-10-01T10:16:00,United Airlines,1680,3,2
D,2017-10-01T10:16:00,American Airlines,1468,A18,4
D,2017-10-01T10:17:00,American Airlines,5713,B9,4
A,2017-10-01T10:19:00,United Airlines,5495,8,2
D,2017-10-01T10:20:00,United Airlines,1597,6A,2
A,2017-10-01T10:20:00,Southwest Airlines,3776,D8,4
D,2017-10-01T10:20:00,American Airlines,684,B28,4
D,2017-10-01T10:20:00,American Airlines,319,A25,4
D,2017-10-01T10:20:00,Delta Air Lines,1264,17,3
A,2017-10-01T10:22:00,American Airlines,1057,A29,4
D,2017-10-01T10:22:00,American Airlines,1452,A9,4
A,2017-10-01T10:23:00,United Airlines,5411,7,2
D,2017-10-01T10:25:00,Southwest Airlines,6274,C8,4
A,2017-10-01T10:25:00,American Airlines,1279,B27,4
D,2017-10-01T10:25:00,American Airlines,586,A7,4
D,2017-10-01T10:25:00,American Airlines,1646,A5,4
A,2017-10-01T10:30:00,Great Lakes Airlines,3028,9,2
D,2017-10-01T10:30:00,American Airlines,579,B4,4
D,2017-10-01T10:30:00,American Airlines,2378,B14,4
D,2017-10-01T10:30:00,Delta Air Lines,1546,18,3
D,2017-10-01T10:35:00,American Airlines,663,A26,4
D,2017-10-01T10:35:00,American Airlines,692,A22,4
D,2017-10-01T10:35:00,American Airlines,710,A7,4
A,2017-10-01T10:36:00,Delta Air Lines,2154,23,3
D,2017-10-01T10:37:00,United Airlines,1552,6B,2
D,2017-10-01T10:40:00,Southwest Airlines,4126,C4,4
D,2017-10-01T10:40:00,Southwest Airlines,4672,C17,4
D,2017-10-01T10:40:00,Air Canada,8229,B26,4
D,2017-10-01T10:40:00,American Airlines,1431,B11,4
D,2017-10-01T10:42:00,United Airlines,1987,5,2
A,2017-10-01T10:42:00,Delta Air Lines,1874,19,3
A,2017-10-01T10:45:00,Southwest Airlines,3813,D5,4
D,2017-10-01T10:45:00,American Airlines,432,B28,4
A,2017-10-01T10:47:00,Delta Air Lines,5714,15,3
A,2017-10-01T10:49:00,United Airlines,725,6A,2
D,2017-10-01T10:50:00,Southwest Airlines,5436,C3,4
D,2017-10-01T10:50:00,American Airlines,560,A13,4
A,2017-10-01T10:55:00,Southwest Airlines,3055,D7,4
A,2017-10-01T10:55:00,Southwest Airlines,4078,C9,4
A,2017-10-01T10:55:00,Southwest Airlines,5029,C14,4
A,2017-10-01T11:00:00,Southwest Airlines,4988,D3,4
A,2017-10-01T11:00:00,Southwest Airlines,6130,D6,4
D,2017-10-01T11:00:00,United Airlines,5435,8,2
A,2017-10-01T11:00:00,Air Canada,8228,B26,4
A,2017-10-01T11:04:00,American Airlines,1773,A18,4
A,2017-10-01T11:05:00,Southwest Airlines,4814,C1,4
A,2017-10-01T11:05:00,American Airlines,1790,A22,4
A,2017-10-01T11:10:00,Southwest Airlines,4683,C7,4
A,2017-10-01T11:10:00,Southwest Airlines,5344,C13,4
A,2017-10-01T11:10:00,Southwest Airlines,6362,C8,4
D,2017-10-01T11:10:00,United Airlines,5603,7,2
A,2017-10-01T11:10:00,American Airlines,1380,B13,4
A,2017-10-01T11:10:00,American Airlines,5934,A1,4
A,2017-10-01T11:10:00,American Airlines,3002,B21,4
A,2017-10-01T11:11:00,American Airlines,1707,A19,4
A,2017-10-01T11:12:00,American Airlines,1199,A25,4
A,2017-10-01T11:14:00,American Airlines,612,A17,4
A,2017-10-01T11:14:00,American Airlines,600,A3,4
A,2017-10-01T11:15:00,Southwest Airlines,2943,C4,4
A,2017-10-01T11:15:00,Southwest Airlines,4265,C11,4
A,2017-10-01T11:15:00,Southwest Airlines,4612,D1,4
A,2017-10-01T11:15:00,Southwest Airlines,4668,C3,4
A,2017-10-01T11:15:00,American Airlines,2733,B11,4
D,2017-10-01T11:19:00,Delta Air Lines,5714,15,3
D,2017-10-01T11:20:00,Southwest Airlines,3813,D5,4
D,2017-10-01T11:20:00,Alaska Airlines,657,11,2
A,2017-10-01T11:22:00,American Airlines,5916,B16,4
A,2017-10-01T11:22:00,American Airlines,483,A2,4
A,2017-10-01T11:22:00,American Airlines,2047,,4
A,2017-10-01T11:22:00,American Airlines,2189,A11,4
A,2017-10-01T11:24:00,American Airlines,3154,B19,4
A,2017-10-01T11:24:00,American Airlines,5930,B18,4
A,2017-10-01T11:25:00,Southwest Airlines,3669,C16,4
A,2017-10-01T11:25:00,Southwest Airlines,4254,C19,4
A,2017-10-01T11:27:00,American Airlines,5895,B9,4
D,2017-10-01T11:30:00,Southwest Airlines,5029,C14,4
A,2017-10-01T11:30:00,American Airlines,425,A23,4
A,2017-10-01T11:32:00,American Airlines,1951,A26,4
A,2017-10-01T11:39:00,American Airlines,594,A14,4
D,2017-10-01T11:40:00,Air Canada,8305,B26,4
A,2017-10-01T11:42:00,Delta Air Lines,5845,15,3
A,2017-10-01T11:43:00,Delta Air Lines,825,16,3
D,2017-10-01T11:43:00,Delta Air Lines,2802,19,3
A,2017-10-01T11:45:00,Southwest Airlines,3751,D5,4
D,2017-10-01T11:45:00,Great Lakes Airlines,3033,9,2
D,2017-10-01T11:46:00,United Airlines,523,6A,2
A,2017-10-01T11:55:00,Southwest Airlines,3718,C17,4
D,2017-10-01T12:00:00,Southwest Airlines,3138,D8,4
D,2017-10-01T12:00:00,Southwest Airlines,4668,C3,4
D,2017-10-01T12:00:00,Southwest Airlines,4814,C1,4
D,2017-10-01T12:00:00,Southwest Airlines,4988,D3,4
D,2017-10-01T12:00:00,Southwest Airlines,5503,D7,4
D,2017-10-01T12:00:00,Southwest Airlines,6130,D6,4
A,2017-10-01T12:00:00,Air Canada,1837,B23,4
D,2017-10-01T12:05:00,Southwest Airlines,2943,C4,4
D,2017-10-01T12:05:00,Southwest Airlines,4265,C11,4
D,2017-10-01T12:05:00,Southwest Airlines,4612,D1,4
D,2017-10-01T12:05:00,Southwest Airlines,4683,C7,4
D,2017-10-01T12:05:00,Southwest Airlines,5344,C13,4
D,2017-10-01T12:05:00,Southwest Airlines,6362,C8,4
A,2017-10-01T12:05:00,Southwest Airlines,3450,C14,4
D,2017-10-01T12:10:00,Southwest Airlines,4254,C19,4
A,2017-10-01T12:10:00,Alaska Airlines,644,11,2
D,2017-10-01T12:10:00,American Airlines,1783,A22,4
D,2017-10-01T12:10:00,American Airlines,2527,B27,4
D,2017-10-01T12:10:00,Delta Air Lines,2765,23,3
D,2017-10-01T12:15:00,Southwest Airlines,2737,C16,4
D,2017-10-01T12:15:00,Southwest Airlines,5317,C9,4
D,2017-10-01T12:15:00,American Airlines,3055,B19,4
D,2017-10-01T12:15:00,American Airlines,612,A4,4
D,2017-10-01T12:17:00,American Airlines,1773,A19,4
A,2017-10-01T12:20:00,Southwest Airlines,3423,C8,4
D,2017-10-01T12:20:00,American Airlines,776,A18,4
D,2017-10-01T12:20:00,American Airlines,1691,A3,4
D,2017-10-01T12:21:00,American Airlines,5902,B18,4
A,2017-10-01T12:23:00,American Airlines,638,B12,4
A,2017-10-01T12:25:00,Southwest Airlines,6233,D1,4
A,2017-10-01T12:25:00,American Airlines,413,A8,4
D,2017-10-01T12:25:00,American Airlines,1380,B13,4
D,2017-10-01T12:25:00,American Airlines,2930,B21,4
D,2017-10-01T12:25:00,American Airlines,5919,B16,4
A,2017-10-01T12:27:00,American Airlines,603,A5,4
A,2017-10-01T12:27:00,WestJet,1402,B23,4
D,2017-10-01T12:27:00,American Airlines,208,A25,4
A,2017-10-01T12:30:00,Southwest Airlines,5119,C7,4
A,2017-10-01T12:30:00,Southwest Airlines,6092,C13,4
A,2017-10-01T12:30:00,Southwest Airlines,6132,D8,4
A,2017-10-01T12:30:00,Delta Air Lines,1772,18,3
D,2017-10-01T12:30:00,American Airlines,483,A2,4
D,2017-10-01T12:30:00,American Airlines,2189,A11,4
D,2017-10-01T12:30:00,American Airlines,5912,B7,4
A,2017-10-01T12:32:00,American Airlines,2023,A27,4
D,2017-10-01T12:35:00,Southwest Airlines,6196,D5,4
D,2017-10-01T12:35:00,American Airlines,594,A14,4
D,2017-10-01T12:35:00,American Airlines,2733,B11,4
D,2017-10-01T12:35:00,American Airlines,5807,B5,4
A,2017-10-01T12:36:00,American Airlines,5785,B24,4
A,2017-10-01T12:37:00,United Airlines,1859,7,2
A,2017-10-01T12:38:00,American Airlines,1495,B14,4
D,2017-10-01T12:38:00,Delta Air Lines,2888,16,3
A,2017-10-01T12:39:00,American Airlines,5892,B21,4
A,2017-10-01T12:39:00,American Airlines,5991,B7,4
A,2017-10-01T12:40:00,Southwest Airlines,3371,D7,4
A,2017-10-01T12:40:00,American Airlines,1826,B8,4
D,2017-10-01T12:42:00,Delta Air Lines,5845,15,3
D,2017-10-01T12:45:00,Southwest Airlines,3718,C17,4
D,2017-10-01T12:45:00,Southwest Airlines,4642,C2,4
A,2017-10-01T12:45:00,Southwest Airlines,4162,C1,4
A,2017-10-01T12:45:00,Southwest Airlines,5059,D3,4
D,2017-10-01T12:45:00,American Airlines,680,A26,4
A,2017-10-01T12:46:00,American Airlines,549,A20,4
A,2017-10-01T12:46:00,Delta Air Lines,1769,17,3
A,2017-10-01T12:47:00,American Airlines,2974,B20,4
A,2017-10-01T12:47:00,American Airlines,5713,A1,4
A,2017-10-01T12:48:00,American Airlines,679,A19,4
A,2017-10-01T12:50:00,Southwest Airlines,8289,C4,4
A,2017-10-01T12:50:00,American Airlines,2602,A9,4
A,2017-10-01T12:50:00,American Airlines,3040,B5,4
A,2017-10-01T12:50:00,American Airlines,3224,B9,4
A,2017-10-01T12:51:00,American Airlines,450,B4,4
A,2017-10-01T12:54:00,American Airlines,5906,B19,4
A,2017-10-01T12:55:00,Southwest Airlines,5743,C19,4
A,2017-10-01T12:55:00,American Airlines,5820,A1,4
A,2017-10-01T12:57:00,Great Lakes Airlines,3036,9,2
A,2017-10-01T12:59:00,American Airlines,3133,B15B,4
D,2017-10-01T13:00:00,Air Canada,1836,B23,4
A,2017-10-01T13:00:00,American Airlines,3032,B18,4
A,2017-10-01T13:00:00,American Airlines,2407,A13,4
A,2017-10-01T13:01:00,American Airlines,307,A24,4
D,2017-10-01T13:05:00,Southwest Airlines,5437,C14,4
D,2017-10-01T13:05:00,Southwest Airlines,6123,C8,4
D,2017-10-01T13:05:00,Southwest Airlines,6233,D1,4
A,2017-10-01T13:05:00,Southwest Airlines,3995,C7,4
A,2017-10-01T13:06:00,American Airlines,5901,B22,4
D,2017-10-01T13:10:00,Southwest Airlines,4912,D8,4
D,2017-10-01T13:10:00,Southwest Airlines,5119,C7,4
A,2017-10-01T13:10:00,Southwest Airlines,5360,D6,4
D,2017-10-01T13:10:00,Alaska Airlines,659,11,2
D,2017-10-01T13:15:00,Southwest Airlines,6092,C13,4
A,2017-10-01T13:15:00,Southwest Airlines,2858,C6,4
D,2017-10-01T13:20:00,Southwest Airlines,6338,C1,4
D,2017-10-01T13:20:00,WestJet,1403,B23,4
A,2017-10-01T13:23:00,United Airlines,739,3,2
D,2017-10-01T13:23:00,American Airlines,550,A5,4
D,2017-10-01T13:25:00,Southwest Airlines,3894,D3,4
A,2017-10-01T13:25:00,Delta Air Lines,2581,19,3
D,2017-10-01T13:30:00,Southwest Airlines,3371,D7,4
D,2017-10-01T13:30:00,American Airlines,413,A8,4
D,2017-10-01T13:30:00,American Airlines,2974,B9,4
D,2017-10-01T13:30:00,Delta Air Lines,1772,18,3
D,2017-10-01T13:30:00,American Airlines,3109,B5,4
D,2017-10-01T13:30:00,Great Lakes Airlines,3032,9,2
D,2017-10-01T13:31:00,American Airlines,638,B12,4
A,2017-10-01T13:33:00,Frontier Airlines,1877,20,3
D,2017-10-01T13:35:00,Southwest Airlines,5743,C19,4
A,2017-10-01T13:35:00,Southwest Airlines,5187,C11,4
D,2017-10-01T13:35:00,American Airlines,1618,A7,4
D,2017-10-01T13:37:00,American Airlines,3040,B3,4
A,2017-10-01T13:38:00,American Airlines,1168,B11,4
D,2017-10-01T13:40:00,United Airlines,235,7,2
D,2017-10-01T13:41:00,Delta Air Lines,1769,17,3
D,2017-10-01T13:42:00,American Airlines,5812,B21,4
A,2017-10-01T13:43:00,American Airlines,3052,B15A,4
A,2017-10-01T13:43:00,Frontier Airlines,1539,25,3
A,2017-10-01T13:45:00,Southwest Airlines,285,C17,4
A,2017-10-01T13:45:00,Southwest Airlines,5608,C16,4
A,2017-10-01T13:45:00,Southwest Airlines,6368,D5,4
D,2017-10-01T13:45:00,American Airlines,492,A27,4
D,2017-10-01T13:45:00,American Airlines,5944,A1,4
D,2017-10-01T13:45:00,American Airlines,6004,B7,4
A,2017-10-01T13:46:00,American Airlines,533,B27,4
A,2017-10-01T13:47:00,American Airlines,623,A5,4
D,2017-10-01T13:47:00,American Airlines,5959,B16,4
D,2017-10-01T13:50:00,Southwest Airlines,5360,D6,4
D,2017-10-01T13:50:00,American Airlines,2993,B20,4
D,2017-10-01T13:50:00,American Airlines,450,B4,4
D,2017-10-01T13:50:00,American Airlines,5907,B19,4
D,2017-10-01T13:50:00,American Airlines,2023,A23,4
