arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-12-01T09:52:00,American Airlines,2994,B1,4
D,2018-12-01T09:53:00,American Airlines,1681,A19,4
D,2018-12-01T09:53:00,American Airlines,5914,B22,4
D,2018-12-01T09:55:00,American Airlines,1165,A6,4
D,2018-12-01T09:55:00,American Airlines,1796,A12,4
D,2018-12-01T09:55:00,American Airlines,5824,B2,4
D,2018-12-01T09:55:00,United Airlines,2083,3,2
D,2018-12-01T09:57:00,American Airlines,5878,B3,4
D,2018-12-01T09:58:00,American Airlines,747,A4,4
D,2018-12-01T10:00:00,American Airlines,682,A18,4
D,2018-12-11T12:00:00,Southwest Airlines,1114,D6,4
D,2018-12-11T12:10:00,American Airlines,432,B28,4
D,2018-12-11T12:10:00,Southwest Airlines,1109,D4,4
D,2018-12-11T12:12:00,Delta Air Lines,1321,19,3
D,2018-12-11T12:20:00,American Airlines,1885,A3,4
D,2018-12-11T12:20:00,Southwest Airlines,641,C9,4
D,2018-12-11T12:22:00,Delta Air Lines,1319,16,3
D,2018-12-11T12:25:00,Southwest Airlines,137,D1,4
D,2018-12-11T12:25:00,Southwest Airlines,2271,C7,4
D,2018-12-11T12:30:00,Southwest Airlines,2108,D2,4
D,2018-12-11T12:30:00,Southwest Airlines,1636,D8,4
D,2018-12-11T12:30:00,Southwest Airlines,240,C13,4
D,2018-12-11T12:34:00,United Airlines,523,7,2
D,2018-12-11T12:35:00,Southwest Airlines,2370,C16,4
D,2018-12-11T12:40:00,Southwest Airlines,1959,C17,4
D,2018-12-11T12:45:00,Southwest Airlines,2365,D5,4
D,2018-12-11T12:49:00,Delta Air Lines,1799,23,3
D,2018-12-11T12:50:00,Southwest Airlines,175,C3,4
D,2018-12-11T12:55:00,Southwest Airlines,1919,C6,4
D,2018-12-11T13:00:00,Alaska Airlines,659,11,2
D,2018-12-11T13:00:00,Southwest Airlines,2089,D7,4
D,2018-12-11T13:00:00,Southwest Airlines,1574,C19,4
D,2018-12-11T13:02:00,Delta Air Lines,2922,18,3
D,2018-12-11T13:05:00,Southwest Airlines,2260,C11,4
D,2018-12-11T13:10:00,American Airlines,1380,B6,4
D,2018-12-11T13:10:00,American Airlines,5822,B22,4
D,2018-12-11T13:10:00,Southwest Airlines,818,C8,4
D,2018-12-11T13:11:00,American Airlines,6003,B2,4
D,2018-12-11T13:15:00,American Airlines,1777,B13,4
D,2018-12-11T13:15:00,American Airlines,2983,A1,4
D,2018-12-11T13:17:00,American Airlines,3137,B19,4
D,2018-12-11T13:19:00,American Airlines,460,A26,4
D,2018-12-11T13:20:00,American Airlines,727,A27,4
D,2018-12-11T13:20:00,American Airlines,1780,A10,4
D,2018-12-11T13:20:00,Southwest Airlines,1598,C9,4
D,2018-12-11T13:21:00,United Airlines,1826,3,2
D,2018-12-11T13:25:00,American Airlines,2519,A7,4
