arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-02-01T09:47:00,American Airlines,5797,B17,4
D,2019-02-01T09:48:00,American Airlines,1569,B4,4
D,2019-02-01T09:49:00,American Airlines,456,B11,4
D,2019-02-01T09:50:00,American Airlines,613,A8,4
D,2019-02-01T09:50:00,American Airlines,682,A23,4
D,2019-02-01T09:50:00,Southwest Airlines,878,C13,4
D,2019-02-01T09:51:00,American Airlines,5878,A1,4
D,2019-02-01T09:52:00,American Airlines,2994,B19,4
D,2019-02-01T09:53:00,American Airlines,2339,B9,4
D,2019-02-01T09:53:00,American Airlines,3217,B16,4
D,2019-02-01T09:54:00,American Airlines,5873,B15A,4
D,2019-02-01T09:55:00,American Airlines,1792,A9,4
D,2019-02-01T09:56:00,American Airlines,558,B28,4
D,2019-02-01T09:59:00,American Airlines,873,A13,4
D,2019-02-01T10:00:00,Alaska Airlines,171,11,2
D,2019-02-01T10:00:00,Southwest Airlines,2270,C18,4
D,2019-02-01T10:08:00,American Airlines,487,A22,4
D,2019-02-01T10:10:00,United Airlines,248,7,2
D,2019-02-01T10:10:00,United Airlines,1552,8,2
D,2019-02-01T10:10:00,Southwest Airlines,153,C7,4
D,2019-02-01T10:10:00,Southwest Airlines,1324,C8,4
D,2019-02-01T10:11:00,Frontier Airlines,1042,F2,3
D,2019-02-01T10:15:00,American Airlines,1887,A18,4
D,2019-02-01T10:15:00,Southwest Airlines,990,D2,4
D,2019-02-01T10:17:00,Delta Air Lines,1470,F9,3
D,2019-02-01T10:18:00,American Airlines,579,B26,4
D,2019-02-01T10:20:00,American Airlines,1165,A2,4
D,2019-02-01T10:20:00,Sun Country Airlines,604,F3,3
D,2019-02-01T10:25:00,Southwest Airlines,2101,C11,4
A,2019-02-01T10:25:00,American Airlines,1678,B25,4
D,2019-02-01T10:30:00,Southwest Airlines,1243,C19,4
D,2019-02-01T10:30:00,Southwest Airlines,1691,C9,4
D,2019-02-01T10:30:00,Southwest Airlines,792,D4,4
D,2019-02-01T10:35:00,Southwest Airlines,451,D7,4
D,2019-02-01T10:35:00,Southwest Airlines,2122,D1,4
D,2019-02-01T10:35:00,Southwest Airlines,103,C1,4
D,2019-02-01T10:40:00,Southwest Airlines,367,C2,4
D,2019-02-01T10:40:00,Southwest Airlines,476,D6,4
D,2019-02-01T10:40:00,Southwest Airlines,1138,C16,4
D,2019-02-01T10:45:00,American Airlines,2100,A21,4
D,2019-02-01T10:45:00,Alaska Airlines,615,10,2
A,2019-02-01T10:47:00,Frontier Airlines,751,F1,3
D,2019-02-01T10:50:00,American Airlines,548,B4,4
D,2019-02-01T10:50:00,Delta Air Lines,956,F8,3
D,2019-02-01T10:50:00,Southwest Airlines,1049,C17,4
D,2019-02-01T10:55:00,American Airlines,652,B9,4
D,2019-02-01T10:55:00,American Airlines,1141,A25,4
D,2019-02-01T10:55:00,American Airlines,3158,B22,4
D,2019-02-01T10:55:00,American Airlines,5768,B21,4
D,2019-02-01T10:55:00,Southwest Airlines,2130,D3,4
D,2019-02-01T10:56:00,American Airlines,5846,B18,4
D,2019-02-01T10:57:00,American Airlines,3133,B1A,4
D,2019-02-01T10:57:00,American Airlines,5940,B19,4
D,2019-02-01T10:59:00,American Airlines,629,A7,4
D,2019-02-01T11:00:00,American Airlines,498,A3,4
D,2019-02-01T11:00:00,American Airlines,2722,A14,4
D,2019-02-01T11:00:00,American Airlines,5915,B17,4
D,2019-02-01T11:00:00,Southwest Airlines,1121,D5,4
D,2019-02-01T11:01:00,American Airlines,546,A10,4
D,2019-02-01T11:01:00,American Airlines,5864,B12,4
D,2019-02-01T11:03:00,American Airlines,5742,A1,4
D,2019-02-01T11:05:00,American Airlines,760,A20,4
D,2019-02-01T11:06:00,American Airlines,5891,B2,4
D,2019-02-01T11:07:00,American Airlines,5966,B20,4
D,2019-02-01T11:08:00,American Airlines,1437,A24,4
D,2019-02-01T11:10:00,American Airlines,636,A11,4
D,2019-02-01T11:10:00,American Airlines,2975,B7,4
D,2019-02-01T11:10:00,United Airlines,254,5,2
D,2019-02-01T11:13:00,American Airlines,777,B13,4
D,2019-02-01T11:13:00,American Airlines,1878,A8,4
D,2019-02-01T11:15:00,American Airlines,608,A12,4
D,2019-02-01T11:15:00,Southwest Airlines,396,C7,4
D,2019-02-01T11:15:00,Southwest Airlines,561,D8,4
D,2019-02-01T11:16:00,American Airlines,5859,B15A,4
D,2019-02-01T11:17:00,Delta Air Lines,2678,F7,3
D,2019-02-01T11:20:00,American Airlines,534,B6,4
D,2019-02-01T11:21:00,American Airlines,524,B10,4
A,2019-02-01T11:23:00,WestJet,1532,B23,4
D,2019-02-01T11:25:00,American Airlines,562,A19,4
D,2019-02-01T11:27:00,Delta Air Lines,1207,F10,3
D,2019-02-01T11:30:00,American Airlines,2671,A29,4
D,2019-02-01T11:30:00,Southwest Airlines,866,C13,4
D,2019-02-01T11:32:00,American Airlines,710,A7,4
D,2019-02-01T11:35:00,American Airlines,678,A13,4
D,2019-02-01T11:35:00,Southwest Airlines,37,C11,4
D,2019-02-01T11:37:00,Frontier Airlines,2882,F1,3
D,2019-02-01T11:40:00,American Airlines,1974,A26,4
D,2019-02-01T11:40:00,Southwest Airlines,935,C3,4
D,2019-02-01T11:45:00,Southwest Airlines,2300,D4,4
D,2019-02-01T11:45:00,Southwest Airlines,664,C9,4
D,2019-02-01T11:47:00,Delta Air Lines,5743,F5,3
A,2019-02-01T11:49:00,Air Canada,1890,B26,4
D,2019-02-01T11:50:00,Southwest Airlines,2262,C8,4
D,2019-02-01T11:52:00,United Airlines,1680,8,2
D,2019-02-01T11:55:00,Southwest Airlines,2159,C2,4
D,2019-02-01T12:00:00,American Airlines,684,A20,4
D,2019-02-01T12:00:00,Southwest Airlines,633,D1,4
D,2019-02-01T12:00:00,Southwest Airlines,1926,C18,4
D,2019-02-01T12:05:00,American Airlines,663,A30,4
D,2019-02-01T12:05:00,Southwest Airlines,2128,D3,4
D,2019-02-01T12:10:00,American Airlines,432,B14,4
D,2019-02-01T12:10:00,Delta Air Lines,1592,F9,3
D,2019-02-01T12:10:00,WestJet,1463,B23,4
