arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-02-01T06:45:00,Alaska Airlines,631,11,2
D,2018-02-01T06:45:00,Delta Air Lines,5710,18,3
D,2018-02-01T06:45:00,Southwest Airlines,2081,D7,4
D,2018-02-01T06:54:00,United Airlines,1218,8,2
D,2018-02-01T06:55:00,Southwest Airlines,1653,C8,4
D,2018-02-01T07:00:00,Delta Air Lines,998,19,3
D,2018-02-01T07:00:00,Delta Air Lines,1994,15,3
D,2018-02-01T07:00:00,Frontier Airlines,1442,26,3
D,2018-02-01T07:05:00,United Airlines,2083,5,2
D,2018-02-01T07:15:00,Delta Air Lines,936,16,3
D,2018-02-01T07:15:00,Delta Air Lines,2162,23,3
D,2018-02-01T07:15:00,Frontier Airlines,1880,20,3
D,2018-02-01T07:15:00,Southwest Airlines,372,C17,4
D,2018-02-01T07:15:00,Southwest Airlines,1398,D1,4
A,2018-02-01T07:15:00,Southwest Airlines,350,C18,4
D,2018-02-01T07:20:00,Southwest Airlines,1951,C4,4
A,2018-02-01T07:25:00,Southwest Airlines,498,C6,4
A,2018-02-01T07:27:00,American Airlines,693,B25,4
D,2018-02-01T07:30:00,American Airlines,570,A7,4
D,2018-02-01T07:30:00,Hawaiian Airlines,35,24,3
D,2018-02-01T07:30:00,Southwest Airlines,1586,D4,4
D,2018-02-01T07:30:00,Southwest Airlines,2074,D3,4
A,2018-02-01T07:30:00,Southwest Airlines,2040,D7,4
A,2018-02-01T07:36:00,American Airlines,1709,A2,4
A,2018-02-01T07:39:00,American Airlines,3056,B16,4
A,2018-02-01T07:40:00,American Airlines,855,A19,4
A,2018-02-01T07:40:00,Southwest Airlines,551,D5,4
A,2018-02-01T07:41:00,American Airlines,491,A14,4
D,2018-02-01T07:45:00,American Airlines,549,A18,4
A,2018-02-01T07:45:00,Southwest Airlines,1372,D1,4
A,2018-02-01T07:46:00,American Airlines,5837,B9,4
A,2018-02-01T07:49:00,American Airlines,3048,B1A,4
A,2018-02-01T07:49:00,American Airlines,5836,B1,4
D,2018-02-01T07:50:00,United Airlines,316,6B,2
D,2018-02-01T07:50:00,Southwest Airlines,887,C2,4
A,2018-02-01T07:50:00,American Airlines,1110,A17,4
D,2018-02-01T08:00:00,WestJet,1499,B23,4
D,2018-02-01T08:00:00,Sun Country Airlines,600,1,2
D,2018-02-01T08:00:00,Southwest Airlines,114,C11,4
D,2018-02-01T08:00:00,Southwest Airlines,2858,D6,4
A,2018-02-01T08:03:00,American Airlines,645,A26,4
D,2018-02-01T08:05:00,Southwest Airlines,498,C6,4
D,2018-02-01T08:05:00,Southwest Airlines,397,C3,4
D,2018-02-01T08:09:00,United Airlines,656,6A,2
A,2018-02-01T08:09:00,American Airlines,697,A20,4
D,2018-02-01T08:10:00,American Airlines,1969,A3,4
D,2018-02-01T08:10:00,Alaska Airlines,637,10,2
D,2018-02-01T08:15:00,Southwest Airlines,106,C18,4
A,2018-02-01T08:15:00,Southwest Airlines,1691,D4,4
D,2018-02-01T08:20:00,American Airlines,1271,A4,4
D,2018-02-01T08:20:00,American Airlines,1856,A24,4
D,2018-02-01T08:20:00,American Airlines,5925,B5,4
D,2018-02-01T08:20:00,Delta Air Lines,5766,18,3
D,2018-02-01T08:20:00,Southwest Airlines,778,D7,4
A,2018-02-01T08:20:00,Southwest Airlines,1717,C16,4
A,2018-02-01T08:20:00,Southwest Airlines,705,C7,4
D,2018-02-01T08:25:00,American Airlines,1676,A27,4
D,2018-02-01T08:25:00,American Airlines,2994,B19,4
D,2018-02-01T08:25:00,Delta Air Lines,5705,19,3
A,2018-02-01T08:25:00,Southwest Airlines,187,C4,4
D,2018-02-01T08:30:00,Frontier Airlines,1876,25,3
A,2018-02-01T08:30:00,Great Lakes Airlines,3031,9,2
D,2018-02-01T08:32:00,American Airlines,1709,A21,4
D,2018-02-01T08:35:00,American Airlines,465,A22,4
D,2018-02-01T08:35:00,American Airlines,5832,B15A,4
D,2018-02-01T08:35:00,American Airlines,5934,B9,4
A,2018-02-01T08:35:00,American Airlines,664,A24,4
A,2018-02-01T08:39:00,American Airlines,3024,B19,4
D,2018-02-01T08:42:00,American Airlines,5930,B20,4
A,2018-02-01T08:42:00,American Airlines,652,A4,4
A,2018-02-01T08:43:00,American Airlines,938,A7,4
D,2018-02-01T08:45:00,American Airlines,855,B4,4
D,2018-02-01T08:45:00,American Airlines,523,A14,4
D,2018-02-01T08:45:00,Southwest Airlines,6340,D1,4
A,2018-02-01T08:45:00,American Airlines,1650,A3,4
A,2018-02-01T08:45:00,Southwest Airlines,1368,C6,4
A,2018-02-01T08:48:00,American Airlines,5844,A1,4
A,2018-02-01T08:49:00,American Airlines,5756,B5,4
A,2018-02-01T08:49:00,American Airlines,3160,B17,4
A,2018-02-01T08:51:00,American Airlines,1780,A5,4
A,2018-02-01T08:51:00,American Airlines,761,A27,4
D,2018-02-01T08:55:00,American Airlines,1107,A17,4
D,2018-02-01T08:55:00,American Airlines,5957,B21,4
D,2018-02-01T08:55:00,Southwest Airlines,1079,D4,4
A,2018-02-01T08:56:00,American Airlines,5817,B18,4
A,2018-02-01T08:56:00,American Airlines,552,B10,4
A,2018-02-01T08:56:00,American Airlines,3068,B15A,4
A,2018-02-01T08:57:00,American Airlines,1398,A23,4
A,2018-02-01T08:57:00,American Airlines,1540,A21,4
A,2018-02-01T08:59:00,American Airlines,3071,B16,4
A,2018-02-01T09:00:00,American Airlines,5760,B9,4
A,2018-02-01T09:00:00,Southwest Airlines,2111,D6,4
A,2018-02-01T09:02:00,American Airlines,567,A22,4
A,2018-02-01T09:02:00,American Airlines,1639,B7,4
A,2018-02-01T09:04:00,American Airlines,5763,B24,4
A,2018-02-01T09:04:00,American Airlines,3132,B15B,4
D,2018-02-01T09:05:00,Southwest Airlines,187,C4,4
D,2018-02-01T09:05:00,Southwest Airlines,705,C7,4
A,2018-02-01T09:05:00,American Airlines,5896,B21,4
A,2018-02-01T09:05:00,American Airlines,649,A18,4
A,2018-02-01T09:05:00,Southwest Airlines,1792,C8,4
D,2018-02-01T09:10:00,Southwest Airlines,6034,C16,4
A,2018-02-01T09:10:00,Southwest Airlines,371,C2,4
A,2018-02-01T09:15:00,Southwest Airlines,2086,D4,4
A,2018-02-01T09:15:00,Southwest Airlines,1370,C17,4
A,2018-02-01T09:17:00,American Airlines,422,A14,4
A,2018-02-01T09:20:00,Southwest Airlines,2037,D8,4
A,2018-02-01T09:20:00,Southwest Airlines,1410,C3,4
A,2018-02-01T09:20:00,Southwest Airlines,1382,D7,4
A,2018-02-01T09:22:00,American Airlines,5810,B16,4
A,2018-02-01T09:23:00,Delta Air Lines,1555,17,3
A,2018-02-01T09:24:00,American Airlines,2754,A17,4
A,2018-02-01T09:25:00,Southwest Airlines,1408,C18,4
A,2018-02-01T09:25:00,Southwest Airlines,2091,D3,4
A,2018-02-01T09:25:00,Southwest Airlines,1578,C11,4
A,2018-02-01T09:29:00,American Airlines,5909,B20,4
A,2018-02-01T09:30:00,Southwest Airlines,775,D1,4
A,2018-02-01T09:30:00,Southwest Airlines,1765,C16,4
A,2018-02-01T09:30:00,Southwest Airlines,1750,C1,4
A,2018-02-01T09:30:00,Southwest Airlines,1633,C13,4
D,2018-02-01T09:35:00,American Airlines,572,B6,4
D,2018-02-01T09:35:00,American Airlines,619,A10,4
D,2018-02-01T09:35:00,American Airlines,3079,B19,4
D,2018-02-01T09:35:00,American Airlines,3068,B16,4
D,2018-02-01T09:35:00,American Airlines,5757,B5,4
D,2018-02-01T09:35:00,Southwest Airlines,540,C6,4
D,2018-02-01T09:37:00,American Airlines,595,A20,4
D,2018-02-01T09:38:00,American Airlines,5839,A1,4
D,2018-02-01T09:39:00,American Airlines,1840,A9,4
D,2018-02-01T09:40:00,American Airlines,1100,A7,4
D,2018-02-01T09:40:00,American Airlines,3080,B15A,4
D,2018-02-01T09:40:00,American Airlines,5853,B9,4
A,2018-02-01T09:40:00,Southwest Airlines,1695,C19,4
A,2018-02-01T09:40:00,Southwest Airlines,1743,C4,4
D,2018-02-01T09:41:00,American Airlines,1073,B14,4
D,2018-02-01T09:42:00,American Airlines,3022,B16,4
D,2018-02-01T09:42:00,American Airlines,1650,A4,4
D,2018-02-01T09:45:00,American Airlines,515,A26,4
D,2018-02-01T09:45:00,American Airlines,532,A3,4
D,2018-02-01T09:45:00,American Airlines,646,A19,4
D,2018-02-01T09:45:00,American Airlines,665,A2,4
D,2018-02-01T09:45:00,American Airlines,5875,B18,4
D,2018-02-01T09:45:00,American Airlines,3071,B1A,4
D,2018-02-01T09:46:00,American Airlines,593,A11,4
D,2018-02-01T09:48:00,American Airlines,460,A8,4
D,2018-02-01T09:48:00,American Airlines,1598,A21,4
D,2018-02-01T09:48:00,American Airlines,5895,B24,4
D,2018-02-01T09:49:00,American Airlines,743,B25,4
D,2018-02-01T09:50:00,American Airlines,489,A6,4
D,2018-02-01T09:50:00,American Airlines,1434,A23,4
D,2018-02-01T09:50:00,American Airlines,2094,B10,4
D,2018-02-01T09:50:00,Southwest Airlines,1792,C8,4
D,2018-02-01T09:52:00,United Airlines,604,6B,2
A,2018-02-01T09:52:00,Alaska Airlines,636,11,2
A,2018-02-01T09:53:00,WestJet,1342,B23,4
A,2018-02-01T09:54:00,American Airlines,319,A2,4
D,2018-02-01T09:55:00,American Airlines,554,A5,4
D,2018-02-01T09:55:00,American Airlines,5785,B22,4
D,2018-02-01T09:55:00,American Airlines,5906,B1,4
A,2018-02-01T09:55:00,American Airlines,493,A10,4
A,2018-02-01T09:56:00,American Airlines,531,A3,4
D,2018-02-01T09:59:00,American Airlines,5892,B21,4
D,2018-02-01T10:00:00,American Airlines,1639,B7,4
D,2018-02-01T10:00:00,Southwest Airlines,1861,C11,4
D,2018-02-01T10:00:00,Southwest Airlines,2111,D6,4
A,2018-02-01T10:00:00,American Airlines,485,A20,4
A,2018-02-01T10:00:00,American Airlines,1456,A26,4
A,2018-02-01T10:00:00,Southwest Airlines,1453,C7,4
A,2018-02-01T10:01:00,American Airlines,1657,A23,4
A,2018-02-01T10:02:00,American Airlines,601,A4,4
A,2018-02-01T10:04:00,American Airlines,588,A8,4
D,2018-02-01T10:05:00,American Airlines,578,A27,4
D,2018-02-01T10:06:00,American Airlines,463,A22,4
A,2018-02-01T10:06:00,American Airlines,1468,B14,4
D,2018-02-01T10:07:00,American Airlines,1985,A13,4
A,2018-02-01T10:07:00,United Airlines,237,3,2
D,2018-02-01T10:08:00,American Airlines,567,A18,4
A,2018-02-01T10:08:00,American Airlines,3032,B5,4
A,2018-02-01T10:09:00,American Airlines,2091,A19,4
D,2018-02-01T10:10:00,American Airlines,652,B8,4
A,2018-02-01T10:10:00,American Airlines,414,A6,4
A,2018-02-01T10:10:00,American Airlines,534,B6,4
A,2018-02-01T10:14:00,American Airlines,1431,A7,4
D,2018-02-01T10:15:00,American Airlines,5803,B16,4
D,2018-02-01T10:15:00,Southwest Airlines,2086,D4,4
D,2018-02-01T10:15:00,Southwest Airlines,1879,D8,4
D,2018-02-01T10:15:00,Southwest Airlines,1408,C18,4
D,2018-02-01T10:15:00,Southwest Airlines,1370,C17,4
D,2018-02-01T10:15:00,Southwest Airlines,1750,C1,4
A,2018-02-01T10:15:00,American Airlines,5808,B9,4
A,2018-02-01T10:17:00,American Airlines,3075,B15A,4
D,2018-02-01T10:18:00,Delta Air Lines,160,17,3
A,2018-02-01T10:19:00,American Airlines,780,A22,4
A,2018-02-01T10:19:00,American Airlines,5937,A1,4
D,2018-02-01T10:20:00,American Airlines,406,A14,4
D,2018-02-01T10:20:00,Southwest Airlines,1948,C2,4
D,2018-02-01T10:20:00,Southwest Airlines,5673,D5,4
D,2018-02-01T10:20:00,Southwest Airlines,1410,C3,4
D,2018-02-01T10:20:00,Southwest Airlines,1382,D7,4
D,2018-02-01T10:20:00,Southwest Airlines,775,D1,4
D,2018-02-01T10:20:00,Southwest Airlines,1765,C16,4
A,2018-02-01T10:20:00,American Airlines,1572,A13,4
A,2018-02-01T10:20:00,American Airlines,1953,B10,4
A,2018-02-01T10:20:00,Southwest Airlines,5489,D6,4
A,2018-02-01T10:21:00,American Airlines,5920,B21,4
A,2018-02-01T10:22:00,American Airlines,5765,B1A,4
A,2018-02-01T10:23:00,American Airlines,5884,B18,4
A,2018-02-01T10:23:00,American Airlines,5878,B22,4
A,2018-02-01T10:24:00,American Airlines,1368,B7,4
A,2018-02-01T10:24:00,American Airlines,481,A11,4
A,2018-02-01T10:24:00,American Airlines,586,B8,4
D,2018-02-01T10:25:00,American Airlines,1540,A17,4
D,2018-02-01T10:25:00,Southwest Airlines,2091,D3,4
D,2018-02-01T10:25:00,Southwest Airlines,1633,C13,4
A,2018-02-01T10:25:00,American Airlines,582,A21,4
A,2018-02-01T10:25:00,American Airlines,5893,B1,4
A,2018-02-01T10:25:00,Southwest Airlines,1339,D4,4
A,2018-02-01T10:25:00,Southwest Airlines,468,C6,4
A,2018-02-01T10:27:00,American Airlines,692,B25,4
D,2018-02-01T10:30:00,Southwest Airlines,1743,D2,4
D,2018-02-01T10:30:00,Southwest Airlines,5467,C14,4
A,2018-02-01T10:31:00,Delta Air Lines,1391,23,3
A,2018-02-01T10:35:00,American Airlines,448,A18,4
A,2018-02-01T10:38:00,United Airlines,667,5,2
A,2018-02-01T10:40:00,Southwest Airlines,38,C2,4
A,2018-02-01T10:41:00,American Airlines,568,A5,4
A,2018-02-01T10:42:00,Delta Air Lines,5743,15,3
A,2018-02-01T10:43:00,United Airlines,581,6B,2
D,2018-02-01T10:45:00,WestJet,1341,B23,4
D,2018-02-01T10:45:00,Southwest Airlines,1453,C7,4
A,2018-02-01T10:45:00,Southwest Airlines,1714,D5,4
A,2018-02-01T10:45:00,Southwest Airlines,2471,C13,4
A,2018-02-01T10:45:00,Southwest Airlines,2083,C11,4
A,2018-02-01T10:45:00,Southwest Airlines,1919,C18,4
D,2018-02-01T10:47:00,Alaska Airlines,647,11,2
A,2018-02-01T10:49:00,United Airlines,5411,8,2
A,2018-02-01T10:49:00,Delta Air Lines,1546,16,3
A,2018-02-01T10:50:00,Southwest Airlines,696,C1,4
D,2018-02-01T10:55:00,American Airlines,1925,B26,4
D,2018-02-01T10:55:00,American Airlines,588,A3,4
D,2018-02-01T10:55:00,American Airlines,493,A10,4
D,2018-02-01T10:55:00,American Airlines,1572,A2,4
D,2018-02-01T10:55:00,American Airlines,3133,B15B,4
D,2018-02-01T10:55:00,American Airlines,5931,B9,4
A,2018-02-01T10:55:00,Southwest Airlines,116,D2,4
A,2018-02-01T10:55:00,Southwest Airlines,358,C17,4
D,2018-02-01T11:00:00,American Airlines,447,A11,4
D,2018-02-01T11:00:00,American Airlines,579,A4,4
D,2018-02-01T11:00:00,American Airlines,531,A6,4
D,2018-02-01T11:00:00,American Airlines,1456,A26,4
D,2018-02-01T11:00:00,American Airlines,3190,B15A,4
D,2018-02-01T11:00:00,American Airlines,5901,B20,4
D,2018-02-01T11:00:00,American Airlines,5979,A1,4
A,2018-02-01T11:00:00,Southwest Airlines,2064,D8,4
A,2018-02-01T11:00:00,Southwest Airlines,1326,C3,4
D,2018-02-01T11:05:00,American Airlines,5729,B21,4
D,2018-02-01T11:05:00,Southwest Airlines,6332,D6,4
A,2018-02-01T11:05:00,Southwest Airlines,269,D3,4
D,2018-02-01T11:06:00,American Airlines,793,A8,4
D,2018-02-01T11:10:00,American Airlines,2378,B14,4
D,2018-02-01T11:10:00,American Airlines,534,B6,4
D,2018-02-01T11:10:00,American Airlines,5838,B22,4
D,2018-02-01T11:11:00,Delta Air Lines,1391,23,3
D,2018-02-01T11:12:00,American Airlines,319,A7,4
D,2018-02-01T11:12:00,Delta Air Lines,5743,15,3
A,2018-02-01T11:12:00,United Airlines,1636,7,2
D,2018-02-01T11:15:00,American Airlines,432,A24,4
D,2018-02-01T11:15:00,American Airlines,506,A19,4
D,2018-02-01T11:15:00,American Airlines,3140,B5,4
D,2018-02-01T11:15:00,American Airlines,5891,B2,4
D,2018-02-01T11:15:00,Southwest Airlines,469,C6,4
D,2018-02-01T11:15:00,Southwest Airlines,1340,D4,4
D,2018-02-01T11:15:00,Great Lakes Airlines,3036,9,2
A,2018-02-01T11:15:00,Southwest Airlines,1367,D7,4
D,2018-02-01T11:18:00,American Airlines,5935,B1A,4
D,2018-02-01T11:20:00,American Airlines,767,A20,4
D,2018-02-01T11:20:00,American Airlines,1977,B8,4
D,2018-02-01T11:20:00,American Airlines,586,B10,4
D,2018-02-01T11:20:00,Southwest Airlines,38,C2,4
D,2018-02-01T11:21:00,American Airlines,5910,B18,4
D,2018-02-01T11:22:00,American Airlines,6004,B1,4
D,2018-02-01T11:24:00,American Airlines,1646,A27,4
D,2018-02-01T11:25:00,American Airlines,669,A22,4
D,2018-02-01T11:25:00,American Airlines,1382,B7,4
D,2018-02-01T11:25:00,United Airlines,5435,8,2
D,2018-02-01T11:25:00,Southwest Airlines,985,C19,4
D,2018-02-01T11:30:00,American Airlines,684,A29,4
D,2018-02-01T11:30:00,Southwest Airlines,1714,D5,4
D,2018-02-01T11:30:00,Southwest Airlines,696,C1,4
D,2018-02-01T11:30:00,Southwest Airlines,2083,C11,4
A,2018-02-01T11:30:00,Delta Air Lines,1921,18,3
A,2018-02-01T11:30:00,Southwest Airlines,2010,C17,4
A,2018-02-01T11:30:00,Southwest Airlines,198,C16,4
A,2018-02-01T11:31:00,Frontier Airlines,741,20,3
D,2018-02-01T11:35:00,American Airlines,433,A18,4
D,2018-02-01T11:35:00,American Airlines,663,A30,4
D,2018-02-01T11:35:00,American Airlines,710,A21,4
D,2018-02-01T11:35:00,Southwest Airlines,116,D2,4
D,2018-02-01T11:35:00,Southwest Airlines,1919,C18,4
A,2018-02-01T11:35:00,Southwest Airlines,446,C7,4
A,2018-02-01T11:35:00,Southwest Airlines,345,C19,4
A,2018-02-01T11:40:00,Southwest Airlines,6422,D4,4
A,2018-02-01T11:41:00,United Airlines,1895,6A,2
A,2018-02-01T11:43:00,American Airlines,1057,A9,4
D,2018-02-01T11:45:00,American Airlines,1431,A13,4
D,2018-02-01T11:45:00,Southwest Airlines,6294,C3,4
D,2018-02-01T11:45:00,Southwest Airlines,6844,C17,4
A,2018-02-01T11:45:00,Southwest Airlines,972,D1,4
A,2018-02-01T11:46:00,Delta Air Lines,5724,15,3
A,2018-02-01T11:47:00,Delta Air Lines,1172,17,3
D,2018-02-01T11:49:00,United Airlines,523,5,2
D,2018-02-01T11:50:00,United Airlines,1552,6B,2
D,2018-02-01T11:50:00,Southwest Airlines,2071,D3,4
A,2018-02-01T11:50:00,Southwest Airlines,1462,C2,4
D,2018-02-01T11:54:00,Delta Air Lines,1546,16,3
A,2018-02-01T11:54:00,Air Canada,1837,B23,4
D,2018-02-01T11:55:00,American Airlines,560,A5,4
D,2018-02-01T11:55:00,Southwest Airlines,1184,D8,4
A,2018-02-01T11:55:00,Southwest Airlines,1159,C3,4
A,2018-02-01T11:55:00,Southwest Airlines,6,C8,4
D,2018-02-01T11:58:00,United Airlines,1680,7,2
A,2018-02-01T11:58:00,United Airlines,725,8,2
D,2018-02-01T12:00:00,Southwest Airlines,1106,C4,4
A,2018-02-01T12:00:00,Southwest Airlines,5623,C18,4
A,2018-02-01T12:01:00,American Airlines,1986,A7,4
A,2018-02-01T12:02:00,American Airlines,871,B24,4
A,2018-02-01T12:03:00,American Airlines,208,A11,4
A,2018-02-01T12:04:00,Delta Air Lines,2154,19,3
D,2018-02-01T12:05:00,American Airlines,692,A30,4
A,2018-02-01T12:05:00,American Airlines,1785,A3,4
A,2018-02-01T12:05:00,American Airlines,5934,B22,4
A,2018-02-01T12:05:00,Southwest Airlines,806,D5,4
A,2018-02-01T12:08:00,American Airlines,2065,B6,4
D,2018-02-01T12:10:00,United Airlines,571,3,2
A,2018-02-01T12:10:00,Southwest Airlines,760,D6,4
A,2018-02-01T12:10:00,Southwest Airlines,1390,C1,4
A,2018-02-01T12:14:00,American Airlines,612,A6,4
D,2018-02-01T12:15:00,Southwest Airlines,198,C16,4
D,2018-02-01T12:15:00,Southwest Airlines,1367,D7,4
D,2018-02-01T12:16:00,Frontier Airlines,1846,20,3
D,2018-02-01T12:16:00,Delta Air Lines,5724,15,3
A,2018-02-01T12:18:00,American Airlines,483,A17,4
D,2018-02-01T12:20:00,Southwest Airlines,2010,C13,4
D,2018-02-01T12:20:00,Southwest Airlines,345,C19,4
A,2018-02-01T12:20:00,Southwest Airlines,852,D2,4
A,2018-02-01T12:21:00,American Airlines,668,A18,4
A,2018-02-01T12:22:00,American Airlines,465,A29,4
A,2018-02-01T12:24:00,American Airlines,425,A22,4
D,2018-02-01T12:25:00,Southwest Airlines,1730,D4,4
A,2018-02-01T12:26:00,WestJet,1198,B26,4
A,2018-02-01T12:27:00,American Airlines,600,A20,4
A,2018-02-01T12:28:00,American Airlines,594,A10,4
A,2018-02-01T12:29:00,American Airlines,1380,B14,4
D,2018-02-01T12:30:00,Southwest Airlines,164,C7,4
D,2018-02-01T12:30:00,Southwest Airlines,1896,C2,4
A,2018-02-01T12:34:00,American Airlines,3154,B20,4
D,2018-02-01T12:35:00,Southwest Airlines,972,D1,4
D,2018-02-01T12:35:00,Southwest Airlines,687,C8,4
A,2018-02-01T12:35:00,American Airlines,5895,B2,4
A,2018-02-01T12:35:00,Southwest Airlines,753,C4,4
D,2018-02-01T12:36:00,United Airlines,1209,6A,2
A,2018-02-01T12:37:00,American Airlines,3002,B1,4
A,2018-02-01T12:38:00,Alaska Airlines,644,10,2
A,2018-02-01T12:39:00,American Airlines,2994,B21,4
A,2018-02-01T12:40:00,Spirit Airlines,345,2,2
A,2018-02-01T12:40:00,American Airlines,5930,A1,4
D,2018-02-01T12:45:00,Southwest Airlines,5475,C11,4
D,2018-02-01T12:45:00,Southwest Airlines,5624,C18,4
A,2018-02-01T12:45:00,American Airlines,1951,A21,4
A,2018-02-01T12:45:00,Southwest Airlines,301,D8,4
D,2018-02-01T12:47:00,Delta Air Lines,1172,17,3
D,2018-02-01T12:50:00,Southwest Airlines,760,D6,4
A,2018-02-01T12:50:00,Sun Country Airlines,601,1,2
D,2018-02-01T12:55:00,Southwest Airlines,1390,C1,4
A,2018-02-01T12:55:00,Southwest Airlines,2112,C2,4
A,2018-02-01T12:56:00,WestJet,1402,B28,4
A,2018-02-01T12:59:00,American Airlines,5925,B9,4
D,2018-02-01T13:00:00,Delta Air Lines,1921,18,3
D,2018-02-01T13:00:00,Southwest Airlines,806,D5,4
A,2018-02-01T13:00:00,Air Canada,1840,B25,4
A,2018-02-01T13:00:00,Southwest Airlines,6956,C8,4
A,2018-02-01T13:02:00,American Airlines,1271,A4,4
A,2018-02-01T13:03:00,Alaska Airlines,656,11,2
D,2018-02-01T13:05:00,Delta Air Lines,1799,19,3
D,2018-02-01T13:05:00,Southwest Airlines,852,D2,4
A,2018-02-01T13:09:00,WestJet,1770,B27,4
D,2018-02-01T13:10:00,American Airlines,1986,A3,4
D,2018-02-01T13:10:00,American Airlines,1785,A7,4
D,2018-02-01T13:10:00,American Airlines,2527,A11,4
D,2018-02-01T13:10:00,American Airlines,5902,B22,4
D,2018-02-01T13:10:00,American Airlines,208,A9,4
A,2018-02-01T13:14:00,Delta Air Lines,1772,23,3
D,2018-02-01T13:15:00,American Airlines,1777,B24,4
D,2018-02-01T13:15:00,American Airlines,612,A6,4
D,2018-02-01T13:15:00,WestJet,1199,B26,4
D,2018-02-01T13:15:00,Southwest Airlines,753,C4,4
D,2018-02-01T13:20:00,American Airlines,3055,B20,4
D,2018-02-01T13:20:00,Air Canada,1836,B23,4
D,2018-02-01T13:20:00,American Airlines,871,B6,4
A,2018-02-01T13:20:00,American Airlines,603,A24,4
A,2018-02-01T13:20:00,Southwest Airlines,873,C17,4
D,2018-02-01T13:28:00,American Airlines,1773,A18,4
A,2018-02-01T13:28:00,American Airlines,413,B14,4
A,2018-02-01T13:29:00,American Airlines,638,B10,4
D,2018-02-01T13:30:00,American Airlines,776,A23,4
D,2018-02-01T13:30:00,American Airlines,1888,A17,4
D,2018-02-01T13:30:00,American Airlines,3074,B21,4
D,2018-02-01T13:30:00,American Airlines,5712,B2,4
D,2018-02-01T13:30:00,American Airlines,1380,B14,4
D,2018-02-01T13:30:00,Southwest Airlines,301,D8,4
A,2018-02-01T13:31:00,Delta Air Lines,743,16,3
D,2018-02-01T13:32:00,Spirit Airlines,342,CX,2
A,2018-02-01T13:33:00,United Airlines,739,5,2
A,2018-02-01T13:34:00,Delta Air Lines,5854,15,3
D,2018-02-01T13:35:00,American Airlines,1943,A22,4
D,2018-02-01T13:35:00,American Airlines,594,A25,4
A,2018-02-01T13:35:00,American Airlines,2602,A13,4
A,2018-02-01T13:35:00,Southwest Airlines,47,D7,4
A,2018-02-01T13:35:00,Southwest Airlines,259,D3,4
A,2018-02-01T13:35:00,Southwest Airlines,793,C6,4
D,2018-02-01T13:36:00,American Airlines,5912,A1,4
A,2018-02-01T13:36:00,American Airlines,2004,A5,4
D,2018-02-01T13:37:00,American Airlines,689,A21,4
D,2018-02-01T13:39:00,Alaska Airlines,659,10,2
D,2018-02-01T13:40:00,American Airlines,2047,B4,4
A,2018-02-01T13:40:00,Southwest Airlines,285,D6,4
A,2018-02-09T10:08:00,American Airlines,3032,B18,4
D,2018-02-09T10:08:00,American Airlines,567,A24,4
A,2018-02-09T10:09:00,American Airlines,2091,B10,4
A,2018-02-09T10:10:00,American Airlines,414,CX,4
A,2018-02-09T10:10:00,American Airlines,534,A10,4
D,2018-02-09T10:10:00,American Airlines,652,A23,4
