arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2018-08-02T06:43:00,American Airlines,2026,A14,4
D,2018-08-02T06:45:00,Southwest Airlines,1210,C11,4
D,2018-08-02T06:45:00,American Airlines,407,B8,4
D,2018-08-02T06:45:00,American Airlines,488,A11,4
A,2018-08-02T06:45:00,American Airlines,2005,A6,4
A,2018-08-02T06:45:00,American Airlines,2967,B18,4
A,2018-08-02T06:45:00,American Airlines,5898,CX,4
A,2018-08-02T06:48:00,American Airlines,2053,B13,4
D,2018-08-02T06:50:00,Southwest Airlines,956,D5,4
A,2018-08-02T06:50:00,American Airlines,1861,A9,4
A,2018-08-02T06:50:00,American Airlines,5865,B20,4
A,2018-08-02T06:50:00,American Airlines,5712,CX,4
A,2018-08-02T06:50:00,Southwest Airlines,2116,C17,4
D,2018-08-02T06:50:00,Southwest Airlines,8618,C8,4
D,2018-08-02T06:55:00,Delta Air Lines,1668,17,3
A,2018-08-02T06:56:00,American Airlines,697,A30,4
A,2018-08-02T06:58:00,American Airlines,693,A27,4
D,2018-08-02T07:00:00,Southwest Airlines,825,C1,4
D,2018-08-02T07:00:00,American Airlines,682,A3,4
D,2018-08-02T07:00:00,Frontier Airlines,1412,20,3
D,2018-08-02T07:00:00,Southwest Airlines,2131,C14,4
D,2018-08-02T07:00:00,Southwest Airlines,2502,C7,4
A,2018-08-02T07:00:00,Southwest Airlines,1463,C6,4
A,2018-08-02T07:00:00,Southwest Airlines,1445,D5,4
A,2018-08-02T07:00:00,Southwest Airlines,2436,D3,4
A,2018-08-02T07:05:00,Southwest Airlines,504,C11,4
A,2018-08-02T07:10:00,Frontier Airlines,749,20,3
A,2018-08-02T07:13:00,American Airlines,645,A22,4
D,2018-08-02T07:15:00,Delta Air Lines,2750,23,3
D,2018-08-02T07:15:00,Delta Air Lines,5795,15,3
A,2018-08-02T07:17:00,American Airlines,1688,A21,4
D,2018-08-02T07:20:00,Southwest Airlines,252,C18,4
D,2018-08-02T07:20:00,American Airlines,445,B10,4
D,2018-08-02T07:20:00,American Airlines,2105,A8,4
D,2018-08-02T07:20:00,American Airlines,2795,A25,4
D,2018-08-02T07:20:00,American Airlines,5796,A1,4
D,2018-08-02T07:25:00,Southwest Airlines,673,C13,4
D,2018-08-02T07:30:00,Hawaiian Airlines,35,24,3
D,2018-08-02T07:30:00,Delta Air Lines,5807,19,3
D,2018-08-02T07:30:00,Southwest Airlines,2116,C17,4
A,2018-08-02T07:30:00,American Airlines,767,A7,4
A,2018-08-02T07:31:00,American Airlines,664,B14,4
D,2018-08-02T07:35:00,American Airlines,438,A24,4
D,2018-08-02T07:35:00,American Airlines,1765,A21,4
D,2018-08-02T07:35:00,American Airlines,5802,B20,4
D,2018-08-02T07:35:00,Southwest Airlines,2391,D7,4
A,2018-08-02T07:35:00,Southwest Airlines,2156,C1,4
D,2018-08-02T07:38:00,American Airlines,452,A12,4
D,2018-08-02T07:38:00,American Airlines,5850,B15A,4
A,2018-08-02T07:38:00,American Airlines,854,A3,4
A,2018-08-02T07:38:00,American Airlines,3038,B3,4
A,2018-08-02T07:39:00,American Airlines,1513,A14,4
A,2018-08-02T07:39:00,American Airlines,2658,A25,4
D,2018-08-02T07:40:00,American Airlines,1880,A7,4
D,2018-08-02T07:40:00,American Airlines,5743,B5,4
A,2018-08-02T07:40:00,Southwest Airlines,2306,D2,4
A,2018-08-02T07:40:00,Southwest Airlines,1852,C8,4
A,2018-08-02T07:41:00,American Airlines,1065,A23,4
D,2018-08-02T07:42:00,American Airlines,3142,B18,4
A,2018-08-02T07:42:00,American Airlines,5923,B17,4
D,2018-08-02T07:45:00,Southwest Airlines,1445,D5,4
