arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2018-09-01T17:11:00,American Airlines,637,B6,4
D,2018-09-01T17:12:00,American Airlines,537,A2,4
A,2018-09-01T17:13:00,Frontier Airlines,1309,25,3
A,2018-09-01T17:13:00,Delta Air Lines,2887,23,3
A,2018-09-01T17:13:00,United Airlines,5512,7,2
A,2018-09-01T17:15:00,Southwest Airlines,1674,D7,4
A,2018-09-01T17:15:00,Southwest Airlines,3500,C8,4
A,2018-09-01T17:15:00,Southwest Airlines,5724,D4,4
D,2018-09-01T17:15:00,American Airlines,686,A27,4
D,2018-09-01T17:15:00,American Airlines,1461,A29,4
D,2018-09-01T17:15:00,American Airlines,3131,B15B,4
D,2018-09-01T17:17:00,American Airlines,2664,A30,4
D,2018-09-01T17:19:00,American Airlines,2982,B19,4
D,2018-09-01T17:25:00,Southwest Airlines,47,C13,4
D,2018-09-01T17:30:00,Southwest Airlines,2591,D6,4
D,2018-09-01T17:30:00,Southwest Airlines,3580,C4,4
A,2018-09-01T17:34:00,Delta Air Lines,795,17,3
D,2018-09-01T17:35:00,Southwest Airlines,1805,C7,4
A,2018-09-01T17:35:00,British Airways,289,B25,4
A,2018-09-01T17:40:00,Southwest Airlines,2621,D1,4
D,2018-09-01T17:40:00,American Airlines,425,A13,4
A,2018-09-01T17:42:00,Delta Air Lines,2046,18,3
A,2018-09-01T17:46:00,American Airlines,5729,DX,4
A,2018-09-01T17:46:00,Delta Air Lines,1115,DX,3
D,2018-09-01T17:50:00,Southwest Airlines,1388,C18,4
D,2018-09-01T17:50:00,Southwest Airlines,2725,C6,4
D,2018-09-01T17:50:00,United Airlines,5968,7,2
A,2018-09-01T17:50:00,American Airlines,655,A3,4
D,2018-09-01T17:55:00,Southwest Airlines,2606,C19,4
D,2018-09-01T17:55:00,Southwest Airlines,2645,C13,4
D,2018-09-01T17:55:00,Southwest Airlines,4344,C14,4
D,2018-09-01T17:55:00,Southwest Airlines,5628,D3,4
A,2018-09-01T17:55:00,Southwest Airlines,1767,C17,4
A,2018-09-01T17:55:00,Southwest Airlines,2266,C4,4
A,2018-09-01T17:55:00,Southwest Airlines,2328,D6,4
D,2018-09-01T17:58:00,Frontier Airlines,1308,25,3
D,2018-09-01T18:00:00,Southwest Airlines,3937,D5,4
D,2018-09-01T18:00:00,Southwest Airlines,4057,C17,4
A,2018-09-01T18:00:00,Southwest Airlines,3875,D3,4
D,2018-09-01T18:00:00,American Airlines,5836,B16,4
A,2018-09-01T18:03:00,American Airlines,1514,DX,4
A,2018-09-01T18:04:00,American Airlines,5785,B2,4
D,2018-09-01T18:05:00,Southwest Airlines,4809,C7,4
D,2018-09-01T18:05:00,Southwest Airlines,6687,D8,4
A,2018-09-01T18:05:00,American Airlines,2444,A27,4
A,2018-09-01T18:08:00,American Airlines,899,A29,4
A,2018-09-01T18:10:00,Southwest Airlines,3569,C6,4
A,2018-09-01T18:11:00,Delta Air Lines,5682,DX,3
D,2018-09-01T18:15:00,Southwest Airlines,3353,C11,4
D,2018-09-01T18:15:00,Southwest Airlines,5042,C16,4
A,2018-09-01T18:18:00,American Airlines,778,A19,4
A,2018-09-01T18:20:00,Alaska Airlines,646,11,2
A,2018-09-01T18:25:00,Southwest Airlines,3731,D8,4
A,2018-09-01T18:33:00,American Airlines,5795,B5,4
D,2018-09-01T18:40:00,Southwest Airlines,1767,C17,4
D,2018-09-01T18:40:00,Southwest Airlines,2266,C4,4
D,2018-09-01T18:40:00,Southwest Airlines,2581,C8,4
D,2018-09-01T18:40:00,Southwest Airlines,2621,D1,4
D,2018-09-01T18:40:00,Southwest Airlines,4172,D7,4
D,2018-09-01T18:40:00,Southwest Airlines,4549,C9,4
D,2018-09-01T18:45:00,Southwest Airlines,2328,C2,4
A,2018-09-01T18:45:00,American Airlines,5902,B22,4
A,2018-09-01T18:48:00,American Airlines,1969,A13,4
D,2018-09-01T18:55:00,Southwest Airlines,3569,C6,4
D,2018-09-01T18:55:00,American Airlines,630,A11,4
A,2018-09-01T18:56:00,United Airlines,1115,8,2
A,2018-09-01T18:58:00,Frontier Airlines,1879,20,3
D,2018-09-01T19:00:00,Southwest Airlines,792,D8,4
A,2018-09-01T19:05:00,Southwest Airlines,881,C17,4
D,2018-09-01T19:05:00,American Airlines,633,A3,4
A,2018-09-01T19:08:00,American Airlines,531,DX,4
A,2018-09-01T19:11:00,American Airlines,1770,A3,4
A,2018-09-01T19:15:00,Southwest Airlines,5861,D1,4
D,2018-09-01T19:15:00,Alaska Airlines,649,11,2
A,2018-09-01T19:18:00,Delta Air Lines,1537,19,3
A,2018-09-01T19:25:00,Southwest Airlines,3010,C2,4
A,2018-09-01T19:26:00,American Airlines,414,A5,4
A,2018-09-01T19:30:00,Southwest Airlines,1588,C9,4
A,2018-09-01T19:30:00,Southwest Airlines,3676,C11,4
A,2018-09-01T19:31:00,American Airlines,556,A11,4
A,2018-09-01T19:34:00,United Airlines,917,3,2
A,2018-09-01T19:35:00,Southwest Airlines,2535,D8,4
A,2018-09-01T19:35:00,Southwest Airlines,3852,D2,4
A,2018-09-01T19:40:00,Southwest Airlines,6396,C18,4
A,2018-09-01T19:45:00,Southwest Airlines,6153,C6,4
D,2018-09-01T19:45:00,British Airways,288,B25,4
D,2018-09-01T19:48:00,Frontier Airlines,756,20,3
A,2018-09-01T19:50:00,Delta Air Lines,5836,15,3
D,2018-09-01T20:05:00,American Airlines,820,A13,4
D,2018-09-01T20:10:00,American Airlines,770,A6,4
A,2018-09-01T20:17:00,United Airlines,594,5,2
A,2018-09-01T20:30:00,Southwest Airlines,3030,C4,4
D,2018-09-01T20:30:00,American Airlines,634,DX,4
A,2018-09-01T20:46:00,American Airlines,480,DX,4
A,2018-09-01T20:50:00,Southwest Airlines,1567,D7,4
A,2018-09-01T20:57:00,American Airlines,650,A7,4
A,2018-09-01T21:11:00,American Airlines,1753,A22,4
A,2018-09-01T21:13:00,American Airlines,495,A13,4
A,2018-09-01T21:19:00,Delta Air Lines,5713,19,3
A,2018-09-01T21:21:00,Delta Air Lines,5718,DX,3
A,2018-09-01T21:30:00,Hawaiian Airlines,36,24,3
A,2018-09-01T21:33:00,United Airlines,230,5,2
A,2018-09-01T21:33:00,Delta Air Lines,2576,DX,3
A,2018-09-02T19:52:00,Delta Air Lines,5836,16,3
D,2018-09-02T19:55:00,Southwest Airlines,841,C7,4
D,2018-09-02T20:05:00,Southwest Airlines,1350,C18,4
D,2018-09-02T20:05:00,Southwest Airlines,2598,C1,4
D,2018-09-02T20:05:00,Southwest Airlines,3176,D7,4
D,2018-09-02T20:05:00,Southwest Airlines,3612,C9,4
D,2018-09-02T20:05:00,Southwest Airlines,4011,D3,4
D,2018-09-02T20:05:00,American Airlines,820,A24,4
D,2018-09-02T20:07:00,American Airlines,2108,B9,4
D,2018-09-02T20:08:00,American Airlines,2637,A6,4
D,2018-09-02T20:09:00,American Airlines,5837,B5,4
D,2018-09-02T20:10:00,Southwest Airlines,1913,D7,4
D,2018-09-02T20:10:00,Southwest Airlines,2939,C3,4
D,2018-09-02T20:10:00,Southwest Airlines,3125,C6,4
D,2018-09-02T20:10:00,American Airlines,1295,B28,4
D,2018-09-02T20:11:00,American Airlines,5773,B20,4
D,2018-09-02T20:12:00,American Airlines,5815,B1,4
D,2018-09-02T20:13:00,American Airlines,699,A12,4
D,2018-09-02T20:13:00,American Airlines,3085,A1,4
D,2018-09-02T20:15:00,Southwest Airlines,1244,C17,4
D,2018-09-02T20:15:00,Southwest Airlines,1309,C8,4
D,2018-09-02T20:15:00,Southwest Airlines,2972,C16,4
D,2018-09-02T20:15:00,American Airlines,3131,B15B,4
D,2018-09-02T20:16:00,American Airlines,5791,B3,4
D,2018-09-02T20:17:00,American Airlines,418,B4,4
D,2018-09-02T20:17:00,American Airlines,3054,B17,4
A,2018-09-02T20:17:00,United Airlines,594,3,2
D,2018-09-02T20:18:00,American Airlines,5719,B16,4
D,2018-09-02T20:19:00,American Airlines,2982,B19,4
D,2018-09-02T20:27:00,American Airlines,1107,A14,4
D,2018-09-02T20:27:00,American Airlines,5762,B17,4
D,2018-09-02T20:29:00,American Airlines,597,A29,4
D,2018-09-02T20:30:00,American Airlines,634,A5,4
D,2018-09-02T20:35:00,American Airlines,1681,A7,4
A,2018-09-02T20:40:00,Southwest Airlines,2895,D7,4
A,2018-09-02T20:45:00,American Airlines,2466,B13,4
A,2018-09-02T20:45:00,American Airlines,5845,B5,4
A,2018-09-02T20:46:00,American Airlines,480,DX,4
A,2018-09-02T20:47:00,American Airlines,2197,A24,4
A,2018-09-02T20:51:00,American Airlines,5832,B17,4
A,2018-09-02T20:53:00,American Airlines,5885,B1A,4
A,2018-09-02T20:55:00,Southwest Airlines,2639,C6,4
A,2018-09-02T20:56:00,American Airlines,1386,B9,4
A,2018-09-02T20:57:00,American Airlines,650,A7,4
A,2018-09-02T20:57:00,American Airlines,3063,B1,4
A,2018-09-02T20:59:00,American Airlines,475,A6,4
A,2018-09-02T21:00:00,Southwest Airlines,2905,C18,4
A,2018-09-02T21:00:00,Southwest Airlines,3540,C19,4
A,2018-09-02T21:00:00,Southwest Airlines,4598,D3,4
D,2018-09-02T21:03:00,American Airlines,2746,B13,4
A,2018-09-02T21:05:00,Southwest Airlines,3177,C1,4
A,2018-09-02T21:09:00,American Airlines,421,B12,4
A,2018-09-02T21:10:00,Southwest Airlines,1390,C3,4
A,2018-09-02T21:10:00,Southwest Airlines,2872,C8,4
A,2018-09-02T21:10:00,Southwest Airlines,3136,C9,4
A,2018-09-02T21:11:00,American Airlines,1753,A26,4
A,2018-09-02T21:12:00,American Airlines,775,A4,4
A,2018-09-02T21:13:00,American Airlines,2319,A14,4
A,2018-09-02T21:18:00,American Airlines,495,A5,4
A,2018-09-02T21:20:00,Delta Air Lines,5713,16,3
A,2018-09-02T21:21:00,Delta Air Lines,5718,DX,3
A,2018-09-02T21:25:00,Southwest Airlines,2743,C16,4
A,2018-09-02T21:30:00,Hawaiian Airlines,36,24,3
A,2018-09-02T21:33:00,United Airlines,230,6B,2
A,2018-09-02T21:33:00,Delta Air Lines,2576,DX,3
A,2018-09-02T21:35:00,Delta Air Lines,2435,23,3
D,2018-09-02T21:46:00,American Airlines,5790,B1A,4
D,2018-09-02T21:50:00,American Airlines,1280,B7,4
D,2018-09-02T21:50:00,American Airlines,1439,A24,4
D,2018-09-02T21:50:00,American Airlines,3263,B1,4
A,2018-09-02T21:53:00,JetBlue Airways,603,26,3
D,2018-09-02T22:08:00,American Airlines,2588,B11,4
A,2018-09-02T22:11:00,American Airlines,2097,A29,4
A,2018-09-02T22:22:00,Delta Air Lines,2789,23,3
D,2018-09-02T22:25:00,American Airlines,492,A4,4
D,2018-09-02T22:30:00,American Airlines,1658,A26,4
A,2018-09-02T22:38:00,American Airlines,3258,B3,4
A,2018-09-02T22:41:00,United Airlines,388,DX,2
D,2018-09-02T22:43:00,JetBlue Airways,136,26,3
A,2018-09-02T22:43:00,Delta Air Lines,5727,DX,3
D,2018-09-02T22:59:00,American Airlines,640,A11,4
A,2018-09-02T23:00:00,American Airlines,1779,A26,4
A,2018-09-02T23:01:00,United Airlines,483,8,2
A,2018-09-02T23:02:00,Frontier Airlines,753,20,3
A,2018-09-02T23:03:00,JetBlue Airways,135,26,3
D,2018-09-02T23:05:00,United Airlines,1976,6B,2
A,2018-09-02T23:10:00,Alaska Airlines,614,10,2
A,2018-09-02T23:23:00,American Airlines,457,A11,4
D,2018-09-02T23:40:00,American Airlines,2651,B9,4
A,2018-09-02T23:42:00,Spirit Airlines,971,2,2
D,2018-09-02T23:52:00,United Airlines,1855,3,2
D,2018-09-02T23:53:00,JetBlue Airways,602,26,3
D,2018-09-02T23:57:00,American Airlines,1542,A14,4
A,2018-09-02T23:57:00,American Airlines,2593,A12,4
A,2018-09-03T00:04:00,United Airlines,5634,3,2
D,2018-09-03T00:09:00,American Airlines,2054,A13,4
D,2018-09-03T00:35:00,American Airlines,447,A5,4
D,2018-09-03T00:51:00,Spirit Airlines,972,2,2
D,2018-09-03T01:10:00,American Airlines,599,A7,4
D,2018-09-03T05:00:00,American Airlines,507,A18,4
D,2018-09-02T08:55:00,Southwest Airlines,8501,C16,4
D,2018-09-03T05:15:00,American Airlines,2765,B14,4
D,2018-09-03T05:20:00,American Airlines,1153,A5,4
D,2018-09-03T06:00:00,Southwest Airlines,3328,D5,4
D,2018-09-03T06:00:00,American Airlines,3196,B3,4
D,2018-09-03T06:00:00,American Airlines,5836,B5,4
D,2018-09-03T06:00:00,Alaska Airlines,637,10,2
D,2018-09-03T06:00:00,Delta Air Lines,824,17,3
D,2018-09-03T06:00:00,Delta Air Lines,2160,23,3
D,2018-09-03T06:00:00,Delta Air Lines,5843,19,3
D,2018-09-03T06:00:00,United Airlines,5624,7,2
D,2018-09-03T06:00:00,Delta Air Lines,5710,DX,3
A,2018-09-03T06:03:00,American Airlines,1945,B23,4
D,2018-09-03T06:05:00,Southwest Airlines,2158,C13,4
D,2018-09-03T06:05:00,United Airlines,5326,3,2
D,2018-09-03T06:15:00,Southwest Airlines,2408,C11,4
A,2018-09-03T19:10:00,American Airlines,444,B8,4
A,2018-09-03T19:10:00,American Airlines,5801,A1,4
A,2018-09-03T19:11:00,American Airlines,1770,A7,4
A,2018-09-03T19:12:00,American Airlines,1037,A17,4
A,2018-09-03T19:12:00,American Airlines,3081,B2,4
A,2018-09-03T19:14:00,American Airlines,472,B9,4
A,2018-09-03T19:14:00,American Airlines,5881,B5,4
A,2018-09-03T19:15:00,American Airlines,5890,B1A,4
D,2018-09-03T19:15:00,Alaska Airlines,649,11,2
A,2018-09-03T19:16:00,American Airlines,1760,B12,4
A,2018-09-03T19:17:00,American Airlines,2505,A9,4
A,2018-09-03T19:17:00,American Airlines,5730,B1A,4
A,2018-09-03T19:18:00,American Airlines,2958,B16,4
A,2018-09-03T19:18:00,American Airlines,531,A3,4
A,2018-09-03T19:20:00,Southwest Airlines,615,D6,4
A,2018-09-03T19:20:00,Southwest Airlines,2516,C19,4
A,2018-09-03T19:20:00,Southwest Airlines,3028,D7,4
A,2018-09-03T19:20:00,American Airlines,1823,A10,4
A,2018-09-03T19:20:00,American Airlines,685,A24,4
D,2018-09-03T19:20:00,American Airlines,5799,B7,4
A,2018-09-03T19:21:00,Delta Air Lines,1537,16,3
A,2018-09-03T19:22:00,American Airlines,5887,B3,4
A,2018-09-03T19:23:00,American Airlines,1792,A12,4
D,2018-09-03T19:25:00,Southwest Airlines,2064,D1,4
A,2018-09-03T19:25:00,American Airlines,2450,B7,4
A,2018-09-03T19:26:00,American Airlines,414,A18,4
A,2018-09-03T19:29:00,American Airlines,1931,B10,4
D,2018-09-03T19:30:00,Southwest Airlines,505,C7,4
A,2018-09-03T19:30:00,Southwest Airlines,2309,C13,4
A,2018-09-03T19:31:00,American Airlines,556,A11,4
A,2018-09-03T19:33:00,American Airlines,3055,B20,4
A,2018-09-03T19:34:00,United Airlines,917,6B,2
D,2018-09-03T19:35:00,Southwest Airlines,34,C17,4
A,2018-09-03T19:35:00,Southwest Airlines,702,D5,4
A,2018-09-03T19:35:00,Southwest Airlines,2535,D6,4
A,2018-09-03T19:37:00,American Airlines,420,A19,4
A,2018-09-03T19:40:00,Southwest Airlines,1485,C16,4
A,2018-09-03T19:40:00,Southwest Airlines,2717,C9,4
D,2018-09-03T19:45:00,Southwest Airlines,790,D3,4
A,2018-09-03T19:45:00,Southwest Airlines,136,C4,4
A,2018-09-03T19:45:00,Southwest Airlines,668,C2,4
D,2018-09-03T19:45:00,British Airways,288,B25,4
D,2018-09-03T19:48:00,Frontier Airlines,756,20,3
A,2018-09-03T19:50:00,Southwest Airlines,548,C17,4
A,2018-09-03T19:50:00,Southwest Airlines,1553,D4,4
A,2018-09-03T19:50:00,Southwest Airlines,1726,C3,4
A,2018-09-03T19:50:00,Southwest Airlines,2172,C8,4
D,2018-09-03T19:55:00,Southwest Airlines,1456,C19,4
A,2018-09-03T19:55:00,Southwest Airlines,140,C11,4
A,2018-09-03T19:55:00,Southwest Airlines,452,C7,4
A,2018-09-03T19:55:00,Southwest Airlines,1687,C18,4
A,2018-09-03T19:55:00,Southwest Airlines,2066,C6,4
D,2018-09-03T20:00:00,Southwest Airlines,3395,D7,4
D,2018-09-03T20:02:00,United Airlines,2353,7,2
D,2018-09-03T20:05:00,Southwest Airlines,2309,C13,4
D,2018-09-03T20:05:00,American Airlines,820,A11,4
D,2018-09-03T20:05:00,American Airlines,5870,A1,4
D,2018-09-03T20:07:00,American Airlines,2108,A2,4
D,2018-09-03T20:08:00,American Airlines,2637,A25,4
D,2018-09-03T20:09:00,American Airlines,5837,B22,4
D,2018-09-03T20:10:00,Southwest Airlines,615,D6,4
D,2018-09-03T20:10:00,Southwest Airlines,1462,D5,4
A,2018-09-03T20:10:00,Southwest Airlines,439,C19,4
D,2018-09-03T20:10:00,American Airlines,1295,B13,4
D,2018-09-03T20:11:00,American Airlines,5773,B24A,4
D,2018-09-03T20:11:00,American Airlines,559,A5,4
D,2018-09-03T20:12:00,American Airlines,5815,B19,4
D,2018-09-03T20:13:00,American Airlines,699,B8,4
D,2018-09-03T20:13:00,American Airlines,3085,B20,4
A,2018-09-03T20:15:00,Southwest Airlines,2075,D5,4
A,2018-09-03T20:15:00,Southwest Airlines,6549,D8,4
D,2018-09-03T20:15:00,American Airlines,3131,B15B,4
D,2018-09-03T20:16:00,American Airlines,5791,B5,4
A,2018-09-03T20:17:00,United Airlines,594,5,2
D,2018-09-03T20:17:00,American Airlines,418,A8,4
D,2018-09-03T20:17:00,American Airlines,3054,B2,4
D,2018-09-03T20:18:00,American Airlines,5719,B17,4
D,2018-09-03T20:19:00,American Airlines,2982,B1A,4
A,2018-09-03T20:20:00,Southwest Airlines,2082,C14,4
D,2018-09-03T20:20:00,American Airlines,5958,B18,4
D,2018-09-03T20:25:00,American Airlines,2048,A3,4
D,2018-09-03T20:27:00,American Airlines,1107,A17,4
D,2018-09-03T20:27:00,American Airlines,5762,B1A,4
D,2018-09-03T20:29:00,American Airlines,597,B14,4
D,2018-09-03T20:30:00,Southwest Airlines,2172,C8,4
A,2018-09-03T20:30:00,Southwest Airlines,1162,C1,4
A,2018-09-03T20:30:00,Southwest Airlines,2206,D3,4
D,2018-09-03T20:30:00,American Airlines,634,A13,4
D,2018-09-03T20:35:00,Southwest Airlines,1687,C18,4
A,2018-09-03T20:35:00,Southwest Airlines,677,D1,4
A,2018-09-03T20:35:00,Southwest Airlines,1589,D7,4
D,2018-09-03T20:35:00,American Airlines,1681,A7,4
D,2018-09-03T20:40:00,Southwest Airlines,140,C11,4
D,2018-09-03T20:40:00,American Airlines,2106,A20,4
D,2018-09-03T20:45:00,Southwest Airlines,452,C7,4
D,2018-09-03T20:45:00,Southwest Airlines,1082,C9,4
D,2018-09-03T20:45:00,Southwest Airlines,1726,C3,4
D,2018-09-03T20:45:00,Southwest Airlines,2066,C6,4
A,2018-09-03T20:45:00,Southwest Airlines,771,C3,4
A,2018-09-03T20:45:00,Southwest Airlines,2338,C13,4
A,2018-09-03T20:45:00,American Airlines,2466,A5,4
A,2018-09-03T20:45:00,American Airlines,5845,B16,4
A,2018-09-03T20:46:00,American Airlines,480,A3,4
A,2018-09-03T20:47:00,American Airlines,2197,A25,4
D,2018-09-03T20:50:00,Southwest Airlines,548,C17,4
D,2018-09-03T20:50:00,Southwest Airlines,1486,C16,4
A,2018-09-03T20:51:00,American Airlines,5832,B17,4
A,2018-09-03T20:53:00,American Airlines,5885,B3,4
D,2018-09-03T20:55:00,Southwest Airlines,439,C19,4
D,2018-09-03T20:55:00,Southwest Airlines,6549,D8,4
A,2018-09-03T20:55:00,American Airlines,2103,A18,4
A,2018-09-03T20:55:00,American Airlines,5794,B2,4
D,2018-09-03T20:55:00,Condor,2027,B23,4
A,2018-09-03T20:56:00,American Airlines,1386,B13,4
A,2018-09-01T08:06:00,American Airlines,201,B11,4
D,2018-09-01T08:10:00,Southwest Airlines,6826,D4,4
A,2018-09-01T08:10:00,Southwest Airlines,3410,C17,4
A,2018-09-01T08:12:00,American Airlines,5928,B1,4
A,2018-09-01T08:13:00,American Airlines,761,B24,4
