arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-01-10T19:30:00,Southwest Airlines,6421,D1,4
A,2018-01-10T19:32:00,Alaska Airlines,646,10,2
A,2018-01-10T19:33:00,American Airlines,5902,B22,4
D,2018-01-10T19:35:00,Southwest Airlines,756,C19,4
A,2018-01-10T19:36:00,WestJet,1464,B21,4
A,2018-01-10T19:40:00,Air Canada,1838,B28,4
D,2018-01-10T19:40:00,American Airlines,3050,B7,4
D,2018-01-10T19:40:00,Delta Air Lines,5768,15,3
D,2018-01-10T19:40:00,Southwest Airlines,2139,C11,4
D,2018-01-10T19:45:00,American Airlines,814,A17,4
D,2018-01-10T19:46:00,American Airlines,5950,A1,4
D,2018-01-10T19:46:00,American Airlines,5952,B20,4
D,2018-01-10T19:47:00,American Airlines,5868,B9,4
D,2018-01-10T19:49:00,American Airlines,5926,B2,4
A,2018-01-10T19:50:00,Southwest Airlines,1724,C9,4
A,2018-01-10T19:50:00,Southwest Airlines,847,D8,4
A,2018-01-10T19:50:00,Southwest Airlines,462,C18,4
D,2018-01-10T19:50:00,American Airlines,440,A2,4
D,2018-01-10T19:50:00,United Airlines,5759,3,2
D,2018-01-10T19:50:00,Southwest Airlines,184,C8,4
D,2018-01-10T19:51:00,American Airlines,615,A30,4
D,2018-01-10T19:52:00,American Airlines,477,A6,4
A,2018-01-10T19:55:00,American Airlines,515,B27,4
A,2018-01-10T19:55:00,American Airlines,779,A11,4
A,2018-01-10T19:55:00,Southwest Airlines,823,D3,4
D,2018-01-10T19:55:00,Southwest Airlines,538,C8,4
A,2018-01-11T16:59:00,American Airlines,695,A26,4
D,2018-01-11T17:00:00,Great Lakes Airlines,3042,9,2
A,2018-01-11T17:00:00,Southwest Airlines,1657,D6,4
A,2018-01-11T17:03:00,American Airlines,272,A23,4
D,2018-01-11T17:04:00,Delta Air Lines,2046,17,3
D,2018-01-11T17:05:00,Southwest Airlines,1093,C6,4
A,2018-01-11T17:05:00,Southwest Airlines,776,C7,4
A,2018-01-11T17:08:00,American Airlines,5712,B1,4
A,2018-01-11T17:09:00,Delta Air Lines,796,16,3
A,2018-01-11T17:10:00,American Airlines,502,B28,4
A,2018-01-11T17:10:00,American Airlines,1371,A9,4
A,2018-01-11T17:10:00,United Airlines,1811,5,2
A,2018-01-11T17:11:00,American Airlines,5912,B5,4
A,2018-01-11T17:11:00,American Airlines,1045,A12,4
A,2018-01-11T17:13:00,American Airlines,5876,B18,4
D,2018-01-11T17:15:00,Southwest Airlines,1710,D7,4
D,2018-01-11T17:15:00,Southwest Airlines,1920,C9,4
A,2018-01-11T17:15:00,American Airlines,3178,B3,4
A,2018-01-11T17:15:00,American Airlines,5812,B5,4
A,2018-01-11T17:15:00,American Airlines,462,A20,4
A,2018-01-11T17:15:00,Southwest Airlines,5912,C17,4
D,2018-01-11T17:15:00,United Airlines,739,,2
D,2018-01-11T17:17:00,Delta Air Lines,899,19,3
A,2018-01-11T17:18:00,American Airlines,644,A8,4
D,2018-01-11T17:20:00,United Airlines,772,7,2
A,2018-01-11T17:20:00,Delta Air Lines,5800,15,3
A,2018-01-11T17:20:00,Southwest Airlines,5545,C1,4
D,2018-01-11T17:25:00,Southwest Airlines,1474,C19,4
D,2018-01-11T17:25:00,Southwest Airlines,1875,C11,4
D,2018-01-11T17:30:00,American Airlines,548,B27,4
D,2018-01-11T17:30:00,American Airlines,634,B23,4
A,2018-01-11T17:31:00,WestJet,1516,B21,4
D,2018-01-11T17:35:00,American Airlines,1422,A25,4
D,2018-01-11T17:35:00,Southwest Airlines,6433,C8,4
D,2018-01-11T17:39:00,Frontier Airlines,1864,20,3
A,2018-01-11T17:39:00,United Airlines,5512,3,2
D,2018-01-11T17:40:00,American Airlines,1829,A2,4
A,2018-01-11T17:42:00,Alaska Airlines,172,11,2
D,2018-01-11T17:45:00,American Airlines,589,A17,4
D,2018-01-11T17:45:00,American Airlines,2937,B20,4
D,2018-01-11T17:45:00,Southwest Airlines,1966,C3,4
D,2018-01-11T17:50:00,American Airlines,456,A22,4
D,2018-01-11T17:50:00,American Airlines,5761,B5,4
D,2018-01-11T17:50:00,Southwest Airlines,776,C7,4
A,2018-01-11T17:50:00,Southwest Airlines,5637,C14,4
A,2018-01-11T17:50:00,Southwest Airlines,925,D4,4
A,2018-01-11T17:50:00,Southwest Airlines,1635,C11,4
D,2018-01-11T17:51:00,Delta Air Lines,5800,15,3
D,2018-01-11T17:54:00,American Airlines,5963,B1,4
D,2018-01-11T17:55:00,American Airlines,695,A7,4
D,2018-01-11T17:55:00,American Airlines,5798,B22,4
D,2018-01-11T17:55:00,Southwest Airlines,1657,D6,4
D,2018-01-11T17:56:00,United Airlines,1216,5,2
A,2018-01-11T17:56:00,United Airlines,1929,8,2
D,2018-01-11T18:00:00,American Airlines,711,A5,4
D,2018-01-11T18:00:00,American Airlines,5758,B7,4
D,2018-01-11T18:00:00,Southwest Airlines,5912,C17,4
D,2018-01-11T18:01:00,American Airlines,3051,B3,4
D,2018-01-11T18:04:00,Delta Air Lines,796,16,3
D,2018-01-11T18:05:00,American Airlines,5779,B2,4
D,2018-01-11T18:05:00,American Airlines,636,A6,4
D,2018-01-11T18:05:00,American Airlines,1458,B14,4
D,2018-01-11T18:05:00,Southwest Airlines,5545,C1,4
D,2018-01-11T18:10:00,American Airlines,5987,B15C,4
D,2018-01-11T18:10:00,American Airlines,686,A26,4
A,2018-01-11T18:10:00,American Airlines,3041,A1,4
A,2018-01-11T18:10:00,Southwest Airlines,5785,C7,4
A,2018-01-11T18:10:00,Southwest Airlines,716,C6,4
D,2018-01-11T18:11:00,American Airlines,5992,B5,4
A,2018-01-11T18:13:00,Spirit Airlines,1167,2,2
D,2018-01-11T18:15:00,American Airlines,2687,A23,4
D,2018-01-11T18:15:00,American Airlines,5843,B18,4
D,2018-01-11T18:15:00,United Airlines,5436,3,2
D,2018-01-11T18:17:00,American Airlines,1370,A9,4
D,2018-01-11T18:20:00,American Airlines,1674,B28,4
D,2018-01-11T18:20:00,American Airlines,272,A12,4
D,2018-01-11T18:20:00,American Airlines,644,A8,4
D,2018-01-11T18:20:00,WestJet,1517,B21,4
A,2018-01-11T18:20:00,Southwest Airlines,6061,D7,4
D,2018-01-11T18:20:00,Alaska Airlines,189,,2
A,2018-01-11T18:24:00,American Airlines,537,B27,4
D,2018-01-11T18:25:00,Southwest Airlines,1635,C11,4
A,2018-01-11T18:25:00,Southwest Airlines,729,D5,4
A,2018-01-11T18:25:00,Southwest Airlines,957,D8,4
A,2018-01-11T18:25:00,Southwest Airlines,1096,C19,4
A,2018-01-11T18:28:00,American Airlines,1164,A11,4
A,2018-01-11T18:30:00,British Airways,289,B25,4
A,2018-01-11T18:30:00,Southwest Airlines,1664,C1,4
A,2018-01-11T18:30:00,Southwest Airlines,286,C18,4
A,2018-01-11T18:30:00,Southwest Airlines,428,C9,4
A,2018-01-11T18:30:00,Southwest Airlines,5967,D8,4
D,2018-01-11T18:35:00,Southwest Airlines,925,D2,4
D,2018-01-11T18:40:00,Alaska Airlines,175,11,2
A,2018-01-11T18:40:00,American Airlines,1878,B6,4
A,2018-01-11T18:44:00,American Airlines,477,A6,4
A,2018-01-11T18:44:00,American Airlines,440,A10,4
A,2018-01-11T18:45:00,Delta Air Lines,5805,16,3
A,2018-01-11T18:45:00,Southwest Airlines,1454,C11,4
A,2018-01-11T18:48:00,American Airlines,814,A4,4
A,2018-01-11T18:49:00,American Airlines,486,A3,4
D,2018-01-11T18:50:00,Southwest Airlines,1937,C16,4
D,2018-01-11T18:55:00,Southwest Airlines,6062,D7,4
D,2018-01-11T18:55:00,Southwest Airlines,716,C6,4
A,2018-01-11T18:55:00,Delta Air Lines,1115,17,3
A,2018-01-11T18:55:00,Southwest Airlines,313,C17,4
A,2018-01-11T18:55:00,Southwest Airlines,756,D4,4
A,2018-01-11T18:57:00,American Airlines,5959,B2,4
A,2018-01-11T18:57:00,American Airlines,5790,B19,4
A,2018-01-11T18:58:00,American Airlines,5944,B16,4
A,2018-01-11T18:58:00,United Airlines,5899,3,2
D,2018-01-11T19:00:00,Southwest Airlines,729,D5,4
D,2018-01-11T19:00:00,Southwest Airlines,652,C4,4
A,2018-01-11T19:02:00,American Airlines,5907,B20,4
A,2018-01-11T19:03:00,American Airlines,1017,A13,4
A,2018-01-11T19:04:00,American Airlines,853,A17,4
D,2018-01-08T14:55:00,Southwest Airlines,591,D2,4
A,2018-01-08T14:56:00,American Airlines,3140,B1,4
D,2018-01-08T14:56:00,American Airlines,5793,A1,4
A,2018-01-08T15:00:00,American Airlines,5838,B16,4
D,2018-01-08T15:00:00,American Airlines,778,A21,4
D,2018-01-08T15:00:00,American Airlines,5790,B5,4
D,2018-01-08T15:00:00,Southwest Airlines,1956,C1,4
D,2018-01-08T15:00:00,Southwest Airlines,1588,C18,4
A,2018-01-08T15:03:00,American Airlines,1977,A6,4
A,2018-01-08T15:04:00,American Airlines,1455,A2,4
D,2018-01-08T15:05:00,American Airlines,639,A20,4
D,2018-01-08T15:05:00,American Airlines,1878,A9,4
D,2018-01-08T15:05:00,American Airlines,478,A14,4
D,2018-01-08T15:05:00,Southwest Airlines,5381,D6,4
A,2018-01-08T15:06:00,American Airlines,533,B25,4
A,2018-01-08T15:10:00,Southwest Airlines,6201,C8,4
D,2018-01-08T15:10:00,American Airlines,1826,A10,4
D,2018-01-08T15:10:00,American Airlines,1618,B14,4
D,2018-01-08T15:10:00,American Airlines,5907,B20,4
A,2018-01-08T15:11:00,Delta Air Lines,5764,18,3
A,2018-01-08T15:15:00,American Airlines,5935,B9,4
A,2018-01-08T15:15:00,United Airlines,607,5,2
D,2018-01-08T15:15:00,Southwest Airlines,6267,C13,4
D,2018-01-08T15:15:00,Southwest Airlines,6107,C19,4
A,2018-01-08T15:16:00,American Airlines,793,A7,4
A,2018-01-08T15:20:00,Southwest Airlines,1795,C9,4
D,2018-01-08T15:20:00,Southwest Airlines,698,D3,4
A,2018-01-08T15:23:00,American Airlines,1214,A23,4
A,2018-01-08T15:23:00,American Airlines,5979,B2,4
A,2018-01-08T15:25:00,American Airlines,5910,B20,4
A,2018-01-08T15:25:00,Southwest Airlines,5456,C3,4
D,2018-01-08T15:25:00,Delta Air Lines,1769,15,3
D,2018-01-08T15:25:00,Southwest Airlines,792,D7,4
A,2018-01-08T15:25:00,Southwest Airlines,1665,D1,4
A,2018-01-08T15:27:00,American Airlines,548,A5,4
A,2018-01-08T15:27:00,American Airlines,1543,A11,4
A,2018-01-08T15:29:00,American Airlines,1712,A17,4
A,2018-01-08T15:29:00,American Airlines,985,B4,4
A,2018-01-08T15:29:00,American Airlines,500,A4,4
D,2018-01-08T15:29:00,United Airlines,235,6A,2
A,2018-01-08T15:30:00,Southwest Airlines,5829,D8,4
D,2018-01-08T15:34:00,Delta Air Lines,1166,16,3
A,2018-01-08T15:36:00,American Airlines,634,A10,4
A,2018-01-08T15:38:00,American Airlines,628,A29,4
A,2018-01-08T15:39:00,United Airlines,373,,2
A,2018-01-08T15:40:00,Southwest Airlines,2107,D5,4
A,2018-01-08T15:40:00,Southwest Airlines,6405,C7,4
A,2018-01-08T15:45:00,American Airlines,3030,B15A,4
A,2018-01-08T15:45:00,American Airlines,429,A20,4
A,2018-01-08T15:45:00,American Airlines,1469,B14,4
A,2018-01-08T15:45:00,Southwest Airlines,1412,D4,4
D,2018-01-08T15:46:00,Delta Air Lines,5781,18,3
A,2018-01-08T15:47:00,American Airlines,2992,B5,4
D,2018-01-08T15:48:00,United Airlines,1419,7,2
A,2018-01-08T15:49:00,American Airlines,5931,B19,4
A,2018-01-08T15:50:00,Southwest Airlines,151,C17,4
D,2018-01-08T15:50:00,American Airlines,623,A24,4
D,2018-01-08T15:55:00,American Airlines,2063,A6,4
D,2018-01-08T15:55:00,American Airlines,3176,B7,4
D,2018-01-08T15:55:00,Southwest Airlines,1795,C9,4
A,2018-01-08T15:58:00,American Airlines,2973,B3,4
A,2018-01-08T16:00:00,Southwest Airlines,1739,C1,4
A,2018-01-08T16:00:00,Southwest Airlines,1432,C11,4
A,2018-01-08T16:04:00,Delta Air Lines,2046,23,3
D,2018-01-08T16:05:00,Southwest Airlines,849,C3,4
D,2018-01-08T16:05:00,Southwest Airlines,6201,C8,4
A,2018-01-08T16:05:00,Southwest Airlines,464,C16,4
D,2018-01-08T16:06:00,United Airlines,1755,5,2
D,2018-01-08T16:10:00,Southwest Airlines,1665,D1,4
D,2018-01-08T16:10:00,Southwest Airlines,5829,D8,4
D,2018-01-08T16:15:00,American Airlines,551,A3,4
D,2018-01-08T16:15:00,American Airlines,5928,B22,4
D,2018-01-08T16:15:00,Southwest Airlines,2107,D5,4
A,2018-01-08T16:17:00,American Airlines,571,B27,4
A,2018-01-08T16:19:00,United Airlines,364,6A,2
A,2018-01-08T16:20:00,United Airlines,1168,7,2
A,2018-01-08T16:20:00,Southwest Airlines,6111,C6,4
D,2018-01-08T16:20:00,American Airlines,574,A4,4
D,2018-01-08T16:20:00,American Airlines,1369,A2,4
D,2018-01-08T16:20:00,American Airlines,1886,A5,4
D,2018-01-08T16:20:00,Southwest Airlines,6405,C7,4
A,2018-01-08T16:20:00,Southwest Airlines,1889,D7,4
A,2018-01-08T16:21:00,American Airlines,535,B23,4
A,2018-01-08T16:21:00,Delta Air Lines,899,16,3
D,2018-01-08T16:21:00,American Airlines,2083,A10,4
A,2018-01-08T16:21:00,United Airlines,1797,,2
D,2018-01-08T16:22:00,American Airlines,5927,B2,4
A,2018-01-08T16:24:00,Volaris,974,B26,4
D,2018-01-08T16:24:00,American Airlines,985,A12,4
D,2018-01-08T16:25:00,American Airlines,3037,B15A,4
D,2018-01-08T16:25:00,American Airlines,5831,B16,4
D,2018-01-08T16:25:00,American Airlines,5877,B9,4
D,2018-01-08T16:25:00,American Airlines,5942,B20,4
D,2018-01-08T16:25:00,Southwest Airlines,1412,D4,4
A,2018-01-08T16:27:00,Great Lakes Airlines,3032,9,2
D,2018-01-08T16:27:00,American Airlines,3052,B5,4
A,2018-01-08T16:30:00,Southwest Airlines,1093,D6,4
D,2018-01-08T16:30:00,American Airlines,500,A7,4
D,2018-01-08T16:30:00,American Airlines,424,B25,4
D,2018-01-08T16:30:00,American Airlines,925,A25,4
D,2018-01-08T16:30:00,Southwest Airlines,151,C17,4
A,2018-01-08T16:32:00,American Airlines,1422,A14,4
A,2018-01-08T16:34:00,American Airlines,5891,B22,4
D,2018-01-08T16:35:00,American Airlines,614,A17,4
D,2018-01-08T16:35:00,American Airlines,429,A20,4
D,2018-01-08T16:35:00,American Airlines,1543,A11,4
A,2018-01-08T16:39:00,Frontier Airlines,1865,20,3
A,2018-01-08T16:40:00,American Airlines,711,A5,4
A,2018-01-08T16:40:00,Southwest Airlines,1474,C9,4
D,2018-01-08T16:40:00,American Airlines,2982,B3,4
D,2018-01-08T16:40:00,American Airlines,1469,B14,4
D,2018-01-08T16:40:00,Southwest Airlines,1739,C1,4
A,2018-01-08T16:44:00,American Airlines,589,A8,4
A,2018-01-08T16:44:00,American Airlines,1829,A4,4
A,2018-01-08T16:44:00,American Airlines,5853,B1,4
A,2018-01-10T19:57:00,American Airlines,5958,B19,4
D,2018-01-10T19:59:00,American Airlines,1171,A23,4
A,2018-01-10T20:00:00,American Airlines,497,A17,4
A,2018-01-10T20:00:00,Sun Country Airlines,607,1,2
A,2018-01-10T20:00:00,Southwest Airlines,173,C11,4
A,2018-01-10T20:00:00,Southwest Airlines,190,C3,4
A,2018-01-10T20:00:00,Southwest Airlines,565,C13,4
D,2018-01-10T20:00:00,American Airlines,1017,A13,4
D,2018-01-10T20:00:00,American Airlines,3163,B1,4
D,2018-01-10T20:00:00,Southwest Airlines,1041,D6,4
D,2018-01-10T20:00:00,Southwest Airlines,494,C16,4
A,2018-01-10T20:04:00,American Airlines,635,A4,4
A,2018-01-10T20:04:00,American Airlines,441,B26,4
A,2018-01-10T20:05:00,Southwest Airlines,5483,C6,4
D,2018-01-10T20:05:00,American Airlines,545,A3,4
D,2018-01-10T20:05:00,American Airlines,490,A19,4
D,2018-01-10T20:05:00,Southwest Airlines,1918,C17,4
D,2018-01-10T20:05:00,Southwest Airlines,5675,C3,4
D,2018-01-10T20:05:00,Southwest Airlines,1407,D7,4
D,2018-01-10T20:05:00,Southwest Airlines,2016,C7,4
D,2018-01-10T20:06:00,American Airlines,1160,A21,4
A,2018-01-10T20:07:00,Frontier Airlines,1835,20,3
A,2018-01-10T20:08:00,American Airlines,1435,A13,4
A,2018-01-10T20:09:00,American Airlines,1587,A25,4
D,2018-01-10T20:10:00,WestJet,1327,B23,4
A,2018-01-10T20:10:00,American Airlines,625,A21,4
D,2018-01-10T20:10:00,American Airlines,3047,B19,4
D,2018-01-10T20:10:00,American Airlines,853,A8,4
A,2018-01-10T20:12:00,American Airlines,613,A6,4
A,2018-01-10T20:13:00,American Airlines,528,B7,4
A,2018-01-10T20:13:00,American Airlines,406,B4,4
A,2018-01-10T20:14:00,American Airlines,449,B9,4
A,2018-01-10T20:15:00,American Airlines,627,B10,4
A,2018-01-10T20:15:00,American Airlines,547,A8,4
D,2018-01-10T20:15:00,American Airlines,3036,B3,4
A,2018-01-10T20:22:00,American Airlines,3069,B20,4
A,2018-01-10T20:23:00,American Airlines,3074,B3,4
A,2018-01-10T20:25:00,Southwest Airlines,6345,C2,4
A,2018-01-10T20:26:00,American Airlines,3052,B3,4
A,2018-01-10T20:26:00,American Airlines,563,A30,4
A,2018-01-10T20:27:00,American Airlines,2309,A12,4
A,2018-01-10T20:27:00,American Airlines,474,A29,4
A,2018-01-10T20:28:00,American Airlines,5927,B1A,4
D,2018-01-10T20:29:00,Alaska Airlines,649,10,2
D,2018-01-10T20:30:00,WestJet,1465,B21,4
D,2018-01-10T20:30:00,Air Canada,1839,B28,4
A,2018-01-10T20:30:00,American Airlines,3062,B21,4
A,2018-01-10T20:30:00,Southwest Airlines,2319,C13,4
A,2018-01-10T20:30:00,Southwest Airlines,159,C7,4
D,2018-01-10T20:30:00,Southwest Airlines,847,D8,4
D,2018-01-10T20:30:00,Alaska Airlines,643,,2
A,2018-01-10T20:32:00,American Airlines,452,A18,4
A,2018-01-10T20:33:00,American Airlines,1932,A19,4
A,2018-01-10T20:34:00,American Airlines,516,B6,4
A,2018-01-10T20:34:00,American Airlines,1488,A24,4
A,2018-01-10T20:34:00,American Airlines,2087,A9,4
A,2018-01-10T20:35:00,American Airlines,626,A23,4
A,2018-01-10T20:35:00,American Airlines,1715,A2,4
A,2018-01-10T20:35:00,American Airlines,2063,A3,4
A,2018-01-10T20:35:00,American Airlines,5928,B20,4
D,2018-01-10T20:35:00,Southwest Airlines,190,C3,4
A,2018-01-10T20:37:00,Delta Air Lines,1516,18,3
D,2018-01-10T20:40:00,British Airways,288,B25,4
A,2018-01-10T20:40:00,Southwest Airlines,1989,C1,4
A,2018-01-10T20:40:00,Southwest Airlines,6140,D1,4
A,2018-01-10T20:40:00,Southwest Airlines,739,C16,4
A,2018-01-10T20:43:00,United Airlines,322,7,2
A,2018-01-10T20:45:00,Southwest Airlines,2130,C17,4
D,2018-01-10T20:45:00,Southwest Airlines,6314,C11,4
D,2018-01-10T20:45:00,Southwest Airlines,823,C9,4
A,2018-01-10T20:50:00,Southwest Airlines,5826,C11,4
A,2018-01-10T20:50:00,Southwest Airlines,1755,D8,4
A,2018-01-10T20:50:00,Southwest Airlines,6258,D7,4
A,2018-01-10T20:50:00,Southwest Airlines,1796,D5,4
D,2018-01-10T20:52:00,Frontier Airlines,756,20,3
A,2018-01-10T20:55:00,Southwest Airlines,2033,C4,4
A,2018-01-10T20:59:00,United Airlines,594,8,2
A,2018-01-10T21:00:00,Southwest Airlines,5765,C1,4
A,2018-01-10T21:00:00,Southwest Airlines,1904,D6,4
A,2018-01-10T21:05:00,United Airlines,1115,6B,2
A,2018-01-10T21:05:00,Southwest Airlines,1371,C8,4
D,2018-01-10T21:05:00,American Airlines,3054,B3,4
D,2018-01-10T21:05:00,American Airlines,5961,B1A,4
A,2018-01-10T21:10:00,Southwest Airlines,714,C18,4
A,2018-01-10T21:10:00,Southwest Airlines,483,C16,4
D,2018-01-10T21:10:00,American Airlines,640,A26,4
D,2018-01-10T21:11:00,American Airlines,528,B14,4
D,2018-01-10T21:12:00,American Airlines,497,A17,4
D,2018-01-10T21:13:00,American Airlines,1286,A12,4
D,2018-01-10T21:14:00,American Airlines,583,A4,4
D,2018-01-10T21:15:00,American Airlines,3062,B21,4
D,2018-01-10T21:15:00,American Airlines,547,A6,4
D,2018-01-10T21:15:00,American Airlines,3053,B1,4
D,2018-01-10T21:15:00,American Airlines,3131,B15B,4
D,2018-01-10T21:15:00,Southwest Airlines,368,C6,4
D,2018-01-10T21:15:00,Southwest Airlines,6016,C18,4
A,2018-01-10T21:16:00,American Airlines,1428,A25,4
D,2018-01-10T21:16:00,American Airlines,5711,B20,4
D,2018-01-10T21:16:00,American Airlines,6003,B1A,4
D,2018-01-10T21:17:00,American Airlines,3174,B20,4
D,2018-01-10T21:17:00,American Airlines,5816,B5,4
D,2018-01-10T21:18:00,American Airlines,5965,B20,4
A,2018-01-10T21:20:00,Frontier Airlines,1445,25,3
D,2018-01-10T21:20:00,American Airlines,2637,A25,4
D,2018-01-10T21:20:00,American Airlines,5989,B19,4
D,2018-01-10T21:20:00,Southwest Airlines,739,C16,4
A,2018-01-10T21:25:00,Southwest Airlines,6101,C7,4
D,2018-01-10T21:25:00,American Airlines,1372,A9,4
D,2018-01-10T21:25:00,American Airlines,1926,A3,4
D,2018-01-10T21:25:00,American Airlines,627,B12,4
D,2018-01-10T21:25:00,Southwest Airlines,159,C7,4
D,2018-01-10T21:25:00,Southwest Airlines,2130,C17,4
D,2018-01-10T21:25:00,Southwest Airlines,1989,C1,4
D,2018-01-10T21:25:00,Southwest Airlines,6258,C13,4
A,2018-01-10T21:30:00,Delta Air Lines,5713,19,3
A,2018-01-11T19:04:00,Delta Air Lines,5768,15,3
D,2018-01-11T19:05:00,Southwest Airlines,2146,C7,4
D,2018-01-11T19:05:00,Southwest Airlines,6511,C2,4
A,2018-01-11T19:05:00,Southwest Airlines,459,D6,4
A,2018-01-11T19:05:00,Southwest Airlines,184,C17,4
A,2018-01-11T19:05:00,Southwest Airlines,2139,D2,4
A,2018-01-11T19:06:00,United Airlines,1603,6B,2
A,2018-01-11T19:06:00,American Airlines,5942,B24,4
A,2018-01-11T19:06:00,American Airlines,1119,B14,4
A,2018-01-11T19:07:00,American Airlines,1160,A14,4
A,2018-01-11T19:08:00,American Airlines,5729,B5,4
A,2018-01-11T19:09:00,American Airlines,494,A23,4
A,2018-01-11T19:09:00,American Airlines,1896,A24,4
A,2018-01-11T19:09:00,American Airlines,490,A8,4
D,2018-01-11T19:10:00,Spirit Airlines,1168,2,2
A,2018-01-11T19:10:00,American Airlines,5793,B2,4
A,2018-01-11T19:10:00,American Airlines,3050,B1A,4
A,2018-01-11T19:10:00,American Airlines,3036,B7,4
A,2018-01-11T19:10:00,American Airlines,5755,B18,4
A,2018-01-11T19:12:00,Frontier Airlines,1845,20,3
A,2018-01-11T19:14:00,American Airlines,1165,A22,4
D,2018-01-11T19:15:00,Delta Air Lines,5706,16,3
D,2018-01-11T19:15:00,Southwest Airlines,286,C18,4
D,2018-01-11T19:15:00,Southwest Airlines,428,C9,4
D,2018-01-11T19:15:00,Southwest Airlines,957,D8,4
A,2018-01-11T19:15:00,American Airlines,522,A19,4
A,2018-01-11T19:15:00,Southwest Airlines,538,C4,4
A,2018-01-11T19:20:00,Southwest Airlines,1041,D4,4
D,2018-01-11T19:25:00,Southwest Airlines,1096,C19,4
D,2018-01-11T19:25:00,Southwest Airlines,5967,D8,4
A,2018-01-11T19:25:00,Southwest Airlines,1407,C1,4
A,2018-01-11T19:25:00,Southwest Airlines,494,C16,4
A,2018-01-11T19:26:00,American Airlines,2989,B1,4
D,2018-01-11T19:30:00,Southwest Airlines,6421,C11,4
A,2018-01-11T19:30:00,American Airlines,777,A26,4
A,2018-01-11T19:30:00,Southwest Airlines,2016,D7,4
A,2018-01-11T19:32:00,Alaska Airlines,646,10,2
A,2018-01-11T19:33:00,American Airlines,5902,B22,4
D,2018-01-11T19:35:00,Southwest Airlines,756,D4,4
A,2018-01-11T19:36:00,WestJet,1464,B23,4
D,2018-01-11T19:40:00,American Airlines,3050,A1,4
D,2018-01-11T19:40:00,Delta Air Lines,5768,15,3
D,2018-01-11T19:40:00,Southwest Airlines,2139,D2,4
A,2018-01-11T19:40:00,Air Canada,1838,B28,4
D,2018-01-11T19:45:00,American Airlines,814,A4,4
D,2018-01-11T19:46:00,American Airlines,5950,B15A,4
D,2018-01-11T19:46:00,American Airlines,5952,B9,4
D,2018-01-11T19:47:00,American Airlines,5868,B16,4
A,2018-01-10T22:49:00,Air Canada,7040,1,4
D,2018-01-11T19:49:00,American Airlines,5926,B19,4
D,2018-01-11T19:50:00,American Airlines,440,B6,4
D,2018-01-11T19:50:00,United Airlines,5759,3,2
D,2018-01-11T19:50:00,Southwest Airlines,184,C13,4
A,2018-01-11T19:50:00,Southwest Airlines,462,C11,4
A,2018-01-11T19:50:00,Southwest Airlines,847,C7,4
A,2018-01-11T19:50:00,Southwest Airlines,1724,D1,4
D,2018-01-11T19:51:00,American Airlines,615,A20,4
D,2018-01-11T19:52:00,American Airlines,477,A6,4
D,2018-01-11T19:55:00,Southwest Airlines,538,C4,4
A,2018-01-11T19:55:00,American Airlines,515,B27,4
A,2018-01-11T19:55:00,American Airlines,779,A21,4
A,2018-01-11T19:55:00,Southwest Airlines,823,D5,4
D,2018-01-11T19:57:00,Frontier Airlines,756,20,3
A,2018-01-11T19:57:00,American Airlines,5958,B21,4
D,2018-01-11T19:59:00,American Airlines,1171,B14,4
D,2018-01-11T20:00:00,American Airlines,3163,B1A,4
D,2018-01-11T20:00:00,American Airlines,1017,A11,4
D,2018-01-11T20:00:00,Southwest Airlines,494,C16,4
D,2018-01-11T20:00:00,Southwest Airlines,1041,C3,4
A,2018-01-11T20:00:00,American Airlines,497,A12,4
A,2018-01-11T20:00:00,Southwest Airlines,565,D2,4
A,2018-01-11T20:00:00,Southwest Airlines,190,C18,4
A,2018-01-11T20:00:00,Southwest Airlines,173,C17,4
A,2018-01-11T20:00:00,Sun Country Airlines,607,1,2
A,2018-01-11T20:04:00,American Airlines,635,A10,4
A,2018-01-11T20:04:00,American Airlines,441,B26,4
D,2018-01-11T20:05:00,American Airlines,545,A3,4
D,2018-01-11T20:05:00,American Airlines,490,A10,4
D,2018-01-11T20:05:00,Southwest Airlines,1918,D6,4
D,2018-01-11T20:05:00,Southwest Airlines,5675,C17,4
D,2018-01-11T20:05:00,Southwest Airlines,1407,C1,4
D,2018-01-11T20:05:00,Southwest Airlines,2016,D7,4
A,2018-01-11T20:05:00,Southwest Airlines,5483,C6,4
D,2018-01-11T20:06:00,American Airlines,1160,A13,4
A,2018-01-11T20:08:00,American Airlines,1435,A20,4
A,2018-01-11T20:09:00,American Airlines,1587,A25,4
D,2018-01-11T20:10:00,American Airlines,3047,B7,4
D,2018-01-11T20:10:00,American Airlines,853,A17,4
A,2018-01-11T20:10:00,American Airlines,625,A7,4
A,2018-01-11T20:12:00,American Airlines,613,A11,4
A,2018-01-11T20:13:00,American Airlines,528,B10,4
A,2018-01-11T20:13:00,American Airlines,406,A6,4
A,2018-01-11T20:14:00,American Airlines,449,A2,4
D,2018-01-11T20:15:00,American Airlines,3036,B1,4
A,2018-01-11T20:15:00,American Airlines,547,A17,4
A,2018-01-11T20:15:00,American Airlines,627,A4,4
A,2018-01-11T20:19:00,American Airlines,5919,B16,4
A,2018-01-11T20:22:00,American Airlines,3069,B3,4
