arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2017-12-01T06:25:00,Frontier Airlines,740,20,3
D,2017-12-01T06:30:00,Southwest Airlines,1573,D1,4
D,2017-12-01T06:35:00,Southwest Airlines,1974,C16,4
D,2017-12-01T06:40:00,American Airlines,2996,B3,4
D,2017-12-01T06:45:00,Alaska Airlines,631,10,2
D,2017-12-01T06:45:00,Delta Air Lines,2162,23,3
D,2017-12-01T06:50:00,United Airlines,1545,6B,2
A,2017-12-01T07:00:00,Southwest Airlines,113,D2,4
D,2017-12-01T07:00:00,Delta Air Lines,824,17,3
D,2017-12-01T07:00:00,Delta Air Lines,5725,19,3
D,2017-12-01T07:00:00,Frontier Airlines,1880,20,3
D,2017-12-01T07:00:00,Southwest Airlines,433,D3,4
D,2017-12-01T07:00:00,United Airlines,5326,,2
A,2017-12-01T07:10:00,Southwest Airlines,1406,D3,4
D,2017-12-01T07:10:00,Southwest Airlines,223,D4,4
A,2017-12-01T07:15:00,Southwest Airlines,1661,D1,4
A,2017-12-01T07:20:00,Southwest Airlines,416,D5,4
D,2017-12-01T07:20:00,Delta Air Lines,1994,18,3
D,2017-12-01T07:20:00,Southwest Airlines,1387,C17,4
D,2017-12-01T07:21:00,United Airlines,2083,8,2
A,2017-12-01T07:25:00,Southwest Airlines,863,C8,4
D,2017-12-01T07:25:00,Frontier Airlines,1442,26,3
D,2017-12-01T07:25:00,Southwest Airlines,1546,D8,4
A,2017-12-01T07:30:00,Southwest Airlines,987,C19,4
D,2017-12-01T07:30:00,American Airlines,570,A3,4
D,2017-12-01T07:30:00,Hawaiian Airlines,35,24,3
D,2017-12-01T07:30:00,United Airlines,1600,3,2
D,2017-12-01T07:30:00,United Airlines,1774,,2
D,2017-12-01T07:30:00,United Airlines,316,,2
A,2017-12-01T07:40:00,American Airlines,5831,B20,4
D,2017-12-01T07:40:00,United Airlines,1191,7,2
D,2017-12-01T07:40:00,Southwest Airlines,313,C1,4
A,2017-12-01T07:41:00,American Airlines,1709,A7,4
A,2017-12-01T07:42:00,American Airlines,5837,A1,4
A,2017-12-01T07:45:00,Southwest Airlines,637,C16,4
D,2017-12-01T07:45:00,American Airlines,549,A21,4
A,2017-12-01T07:50:00,American Airlines,5836,B9,4
D,2017-12-01T07:50:00,Southwest Airlines,1407,C13,4
D,2017-12-01T07:54:00,Delta Air Lines,1668,16,3
D,2017-12-01T07:55:00,Southwest Airlines,532,D1,4
A,2017-12-01T07:56:00,American Airlines,1110,A25,4
D,2017-12-01T08:00:00,WestJet,1499,B23,4
D,2017-12-01T08:00:00,Delta Air Lines,5810,15,3
D,2017-12-01T08:00:00,Southwest Airlines,117,C3,4
D,2017-12-01T08:00:00,Southwest Airlines,1890,C9,4
D,2017-12-01T08:00:00,Southwest Airlines,1959,C2,4
A,2017-12-01T08:03:00,American Airlines,645,B28,4
A,2017-12-01T08:05:00,Southwest Airlines,1353,C3,4
D,2017-12-01T08:09:00,United Airlines,656,6A,2
D,2017-12-01T08:10:00,American Airlines,1969,A5,4
D,2017-12-01T08:10:00,Delta Air Lines,1747,23,3
D,2017-12-01T08:10:00,Southwest Airlines,416,D5,4
D,2017-12-01T08:10:00,Southwest Airlines,987,C19,4
D,2017-12-01T08:10:00,Alaska Airlines,637,,2
A,2017-12-01T08:15:00,Southwest Airlines,1361,C17,4
A,2017-12-01T08:18:00,Frontier Airlines,1869,20,3
A,2017-12-01T08:20:00,Southwest Airlines,39,D2,4
A,2017-12-01T08:20:00,Southwest Airlines,1954,D3,4
D,2017-12-01T08:20:00,American Airlines,491,B4,4
D,2017-12-01T08:20:00,Southwest Airlines,863,C8,4
A,2017-12-01T08:23:00,American Airlines,693,B25,4
A,2017-12-01T08:25:00,Southwest Airlines,595,D6,4
D,2017-12-01T08:25:00,American Airlines,876,A23,4
D,2017-12-01T08:25:00,American Airlines,1856,A27,4
D,2017-12-01T08:25:00,Delta Air Lines,5694,19,3
D,2017-12-01T08:25:00,Frontier Airlines,1876,25,3
A,2017-12-01T08:30:00,Great Lakes Airlines,3031,9,2
A,2017-12-01T08:30:00,Southwest Airlines,1033,D4,4
D,2017-12-01T08:30:00,American Airlines,1709,A7,4
D,2017-12-01T08:30:00,American Airlines,5844,B17,4
A,2017-12-01T08:32:00,American Airlines,938,A21,4
D,2017-12-01T08:35:00,American Airlines,465,A22,4
D,2017-12-01T08:35:00,American Airlines,764,B6,4
D,2017-12-01T08:35:00,American Airlines,5895,B9,4
D,2017-12-01T08:35:00,Southwest Airlines,5794,C16,4
A,2017-12-01T08:37:00,American Airlines,532,A27,4
D,2017-12-01T08:40:00,American Airlines,2672,B11,4
D,2017-12-01T08:40:00,American Airlines,5930,B20,4
D,2017-12-01T08:40:00,Southwest Airlines,1353,C1,4
A,2017-12-01T08:41:00,American Airlines,1598,A11,4
A,2017-12-01T08:42:00,American Airlines,665,A14,4
A,2017-12-07T19:10:00,Delta Air Lines,5680,19,3
A,2017-12-07T19:10:00,Southwest Airlines,767,C16,4
D,2017-12-07T19:15:00,Delta Air Lines,5804,18,3
D,2017-12-07T19:15:00,Southwest Airlines,836,D8,4
D,2017-12-07T19:15:00,Southwest Airlines,5608,C2,4
D,2017-12-07T19:20:00,Delta Air Lines,4550,15,3
A,2017-12-07T19:24:00,American Airlines,777,A18,4
A,2017-12-07T19:28:00,Alaska Airlines,646,10,2
D,2017-12-07T19:30:00,Southwest Airlines,5387,C8,4
A,2017-12-07T19:35:00,American Airlines,515,B27,4
A,2017-12-07T19:35:00,Southwest Airlines,390,C7,4
A,2017-12-07T19:36:00,WestJet,1464,B23,4
A,2017-12-07T19:37:00,American Airlines,5902,B24,4
D,2017-12-07T19:40:00,American Airlines,548,B12,4
D,2017-12-07T19:40:00,American Airlines,1290,A19,4
D,2017-12-07T19:40:00,American Airlines,5926,B19,4
D,2017-12-07T19:40:00,Delta Air Lines,5680,19,3
D,2017-12-07T19:40:00,Southwest Airlines,6116,C18,4
D,2017-12-07T19:40:00,Southwest Airlines,1966,C11,4
D,2017-12-07T19:40:00,Southwest Airlines,1950,C9,4
D,2017-12-07T19:40:00,Southwest Airlines,5551,D5,4
D,2017-12-07T19:40:00,Southwest Airlines,6396,C1,4
D,2017-12-07T19:40:00,Southwest Airlines,1788,C6,4
A,2017-12-07T19:40:00,Air Canada,1838,B28,4
A,2017-12-07T19:40:00,Southwest Airlines,382,C17,4
A,2017-12-07T19:42:00,Frontier Airlines,1845,20,3
D,2017-12-07T19:43:00,American Airlines,477,B8,4
D,2017-12-07T19:43:00,American Airlines,5950,B9,4
D,2017-12-07T19:44:00,American Airlines,3050,B3,4
D,2017-12-07T19:45:00,American Airlines,1160,A9,4
D,2017-12-07T19:45:00,American Airlines,5940,B21,4
D,2017-12-07T19:45:00,American Airlines,5952,A1,4
D,2017-12-07T19:45:00,United Airlines,5442,7,2
A,2017-12-07T19:46:00,American Airlines,1779,B26,4
D,2017-12-07T19:50:00,American Airlines,1017,B11,4
D,2017-12-07T19:50:00,American Airlines,3054,B5,4
D,2017-12-07T19:50:00,American Airlines,1119,A23,4
D,2017-12-07T19:50:00,Southwest Airlines,230,C13,4
A,2017-12-07T19:50:00,Southwest Airlines,1079,C3,4
D,2017-12-07T19:55:00,American Airlines,3036,B1A,4
D,2017-12-07T19:55:00,Southwest Airlines,6083,D1,4
D,2017-12-07T19:55:00,Southwest Airlines,767,C16,4
A,2017-12-07T19:55:00,Southwest Airlines,6269,C11,4
D,2017-12-07T19:59:00,American Airlines,545,A3,4
D,2017-12-07T19:59:00,American Airlines,614,A4,4
D,2017-12-07T20:00:00,American Airlines,490,A7,4
D,2017-12-07T20:00:00,American Airlines,5948,B1,4
D,2017-12-07T20:00:00,Southwest Airlines,1374,C19,4
A,2017-12-07T20:00:00,Southwest Airlines,5641,C4,4
A,2017-12-07T20:00:00,Southwest Airlines,5629,C3,4
A,2017-12-07T20:00:00,Southwest Airlines,1664,D3,4
A,2017-12-07T20:00:00,Southwest Airlines,5587,C8,4
A,2017-12-07T20:00:00,United Airlines,939,,2
A,2017-12-07T20:02:00,American Airlines,1587,A17,4
A,2017-12-07T20:02:00,American Airlines,5958,B5,4
A,2017-12-07T20:04:00,American Airlines,497,B12,4
D,2017-12-07T20:05:00,American Airlines,853,A12,4
A,2017-12-07T20:05:00,Southwest Airlines,4158,D6,4
A,2017-12-07T20:07:00,American Airlines,2087,B8,4
A,2017-12-07T20:09:00,American Airlines,1435,A29,4
A,2017-12-07T20:09:00,American Airlines,5770,B1A,4
A,2017-12-07T20:10:00,American Airlines,547,A11,4
A,2017-12-07T20:10:00,Southwest Airlines,512,D5,4
A,2017-12-07T20:11:00,American Airlines,563,A13,4
A,2017-12-07T20:13:00,American Airlines,3069,B3,4
A,2017-12-07T20:13:00,American Airlines,613,A8,4
A,2017-12-07T20:14:00,American Airlines,596,A7,4
D,2017-12-07T20:15:00,Southwest Airlines,390,C7,4
A,2017-12-07T20:15:00,American Airlines,5919,B9,4
A,2017-12-07T20:17:00,American Airlines,3062,B18,4
A,2017-12-07T20:18:00,American Airlines,5928,B21,4
A,2017-12-07T20:18:00,American Airlines,441,A10,4
D,2017-12-07T20:20:00,Southwest Airlines,5575,C17,4
A,2017-12-07T20:20:00,Delta Air Lines,2632,23,3
A,2017-12-07T20:20:00,American Airlines,406,A14,4
A,2017-12-07T20:20:00,American Airlines,640,A23,4
A,2017-12-07T20:20:00,American Airlines,3011,A1,4
A,2017-12-07T20:20:00,American Airlines,5927,B19,4
A,2017-12-07T20:20:00,Southwest Airlines,559,C2,4
A,2017-12-07T20:22:00,American Airlines,627,A2,4
A,2017-12-07T20:23:00,American Airlines,2309,A5,4
A,2017-12-07T20:24:00,American Airlines,1932,A19,4
A,2017-12-07T20:24:00,United Airlines,1115,8,2
D,2017-12-07T20:25:00,Alaska Airlines,643,10,2
D,2017-12-07T20:25:00,Frontier Airlines,756,20,3
A,2017-12-07T20:25:00,Delta Air Lines,1516,17,3
A,2017-12-07T20:25:00,Southwest Airlines,6142,D5,4
A,2017-12-07T20:29:00,American Airlines,2994,B1,4
D,2017-12-07T20:30:00,Air Canada,1839,B28,4
D,2017-12-07T20:30:00,WestJet,1465,B23,4
A,2017-12-07T20:30:00,American Airlines,626,A3,4
A,2017-12-07T20:30:00,Southwest Airlines,133,C1,4
A,2017-12-07T20:31:00,American Airlines,452,A27,4
A,2017-12-07T20:33:00,American Airlines,528,A12,4
A,2017-12-07T20:34:00,United Airlines,524,6A,2
A,2017-12-07T20:35:00,American Airlines,1715,A4,4
A,2017-12-07T20:35:00,American Airlines,1488,B11,4
A,2017-12-07T20:36:00,United Airlines,1929,3,2
A,2017-12-07T20:37:00,American Airlines,3061,B5,4
A,2017-12-07T20:37:00,Delta Air Lines,2887,15,3
A,2017-12-07T20:39:00,American Airlines,2519,A9,4
D,2017-12-07T20:40:00,British Airways,288,B25,4
D,2017-12-07T20:40:00,Southwest Airlines,1079,C3,4
D,2017-12-07T20:40:00,Southwest Airlines,6269,C11,4
A,2017-12-07T20:40:00,Southwest Airlines,238,C19,4
A,2017-12-07T20:40:00,Southwest Airlines,5882,D8,4
D,2017-12-07T20:45:00,Southwest Airlines,512,D3,4
A,2017-12-07T20:55:00,Southwest Airlines,6134,D3,4
D,2017-12-07T21:00:00,Southwest Airlines,559,C2,4
A,2017-12-07T21:00:00,Southwest Airlines,5564,D4,4
A,2017-12-07T21:00:00,Southwest Airlines,5625,C3,4
A,2017-12-07T21:00:00,Southwest Airlines,451,D8,4
A,2017-12-07T21:00:00,Southwest Airlines,574,C14,4
D,2017-12-07T21:05:00,American Airlines,3053,A1,4
D,2017-12-07T21:05:00,American Airlines,5798,B22,4
A,2017-12-01T08:43:00,American Airlines,595,A23,4
A,2017-12-01T08:45:00,American Airlines,646,A5,4
A,2017-12-01T08:45:00,American Airlines,5756,B7,4
D,2017-12-01T08:45:00,American Airlines,553,A13,4
D,2017-12-01T08:45:00,American Airlines,5934,A1,4
A,2017-12-01T08:51:00,American Airlines,344,A25,4
A,2017-12-01T08:51:00,American Airlines,3022,A1,4
A,2017-12-01T08:51:00,American Airlines,761,A3,4
D,2017-12-01T08:52:00,American Airlines,1107,A25,4
A,2017-12-01T08:52:00,American Airlines,1650,A19,4
A,2017-12-01T08:53:00,American Airlines,2940,B21,4
A,2017-12-01T08:53:00,American Airlines,578,B4,4
A,2017-12-01T08:53:00,American Airlines,5760,B16,4
A,2017-12-01T08:55:00,American Airlines,567,A22,4
D,2017-12-01T08:55:00,American Airlines,5957,B18,4
D,2017-12-01T08:55:00,Southwest Airlines,1361,C17,4
A,2017-12-01T08:56:00,American Airlines,467,A10,4
A,2017-12-01T08:56:00,American Airlines,5763,B24,4
A,2017-12-01T08:56:00,American Airlines,5896,B15A,4
A,2017-12-01T08:58:00,American Airlines,3071,B1A,4
A,2017-12-01T09:00:00,American Airlines,649,A7,4
D,2017-12-01T09:00:00,Southwest Airlines,39,D2,4
D,2017-12-01T09:00:00,Southwest Airlines,1954,D3,4
A,2017-12-01T09:02:00,American Airlines,3160,B9,4
A,2017-12-01T09:02:00,American Airlines,3165,B3,4
A,2017-12-01T09:04:00,American Airlines,552,B6,4
A,2017-12-01T09:05:00,Southwest Airlines,625,C6,4
A,2017-12-01T09:05:00,American Airlines,3132,B15B,4
A,2017-12-01T09:05:00,American Airlines,3024,B20,4
A,2017-12-01T09:09:00,American Airlines,5909,B15A,4
A,2017-12-01T09:10:00,Southwest Airlines,963,C11,4
D,2017-12-01T09:10:00,Southwest Airlines,1033,D4,4
A,2017-12-01T09:10:00,American Airlines,5810,B26,4
A,2017-12-01T09:14:00,American Airlines,925,A13,4
A,2017-12-01T09:15:00,Southwest Airlines,1886,D8,4
D,2017-12-01T09:15:00,Southwest Airlines,595,D6,4
A,2017-12-01T09:20:00,Southwest Airlines,1816,D2,4
A,2017-12-01T09:20:00,Southwest Airlines,1415,D5,4
A,2017-12-01T09:20:00,Southwest Airlines,1734,C13,4
D,2017-12-01T09:20:00,Frontier Airlines,1868,20,3
A,2017-12-01T09:25:00,Southwest Airlines,1368,C19,4
A,2017-12-01T09:25:00,Southwest Airlines,1405,D1,4
A,2017-12-01T09:25:00,Southwest Airlines,1556,C1,4
A,2017-12-01T09:30:00,Southwest Airlines,3517,C9,4
A,2017-12-01T09:30:00,Southwest Airlines,1506,C2,4
A,2017-12-01T09:30:00,Southwest Airlines,171,C16,4
A,2017-12-01T09:35:00,Southwest Airlines,1864,C3,4
A,2017-12-01T09:35:00,Southwest Airlines,1547,C18,4
A,2017-12-01T09:35:00,Southwest Airlines,613,D7,4
D,2017-12-01T09:35:00,American Airlines,1073,A21,4
D,2017-12-01T09:35:00,American Airlines,1899,B25,4
D,2017-12-01T09:35:00,American Airlines,3163,B20,4
D,2017-12-01T09:35:00,American Airlines,938,A17,4
D,2017-12-01T09:36:00,American Airlines,1840,B8,4
A,2017-12-01T09:40:00,Southwest Airlines,6072,C4,4
A,2017-12-01T09:40:00,Southwest Airlines,858,C17,4
D,2017-12-01T09:40:00,American Airlines,532,A27,4
D,2017-12-01T09:40:00,American Airlines,595,A23,4
D,2017-12-01T09:40:00,American Airlines,554,B10,4
D,2017-12-01T09:40:00,American Airlines,619,A8,4
D,2017-12-01T09:40:00,American Airlines,652,B12,4
D,2017-12-01T09:41:00,American Airlines,5906,B24,4
D,2017-12-01T09:42:00,American Airlines,1650,A19,4
D,2017-12-01T09:43:00,American Airlines,3068,B3,4
D,2017-12-01T09:44:00,American Airlines,3071,B1A,4
D,2017-12-01T09:45:00,American Airlines,1598,A25,4
D,2017-12-01T09:45:00,American Airlines,515,B28,4
D,2017-12-01T09:45:00,American Airlines,593,A5,4
D,2017-12-01T09:45:00,American Airlines,665,A10,4
D,2017-12-01T09:48:00,American Airlines,460,A6,4
D,2017-12-01T09:48:00,American Airlines,3022,A1,4
D,2017-12-01T09:49:00,American Airlines,2094,A2,4
D,2017-12-01T09:49:00,American Airlines,3080,B9,4
A,2017-12-01T09:49:00,Alaska Airlines,636,11,2
D,2017-12-01T09:50:00,American Airlines,646,A3,4
D,2017-12-01T09:50:00,American Airlines,5916,B26,4
D,2017-12-01T09:50:00,Southwest Airlines,625,C6,4
D,2017-12-01T09:51:00,American Airlines,925,A11,4
D,2017-12-01T09:52:00,American Airlines,489,A12,4
D,2017-12-01T09:52:00,United Airlines,604,8,2
D,2017-12-01T09:53:00,American Airlines,5785,B5,4
A,2017-12-01T09:53:00,WestJet,1342,B23,4
D,2017-12-01T09:55:00,American Airlines,463,A22,4
D,2017-12-01T09:55:00,Southwest Airlines,2319,C11,4
D,2017-12-01T09:58:00,American Airlines,467,A4,4
A,2017-12-01T09:58:00,American Airlines,485,A21,4
D,2017-12-01T09:59:00,American Airlines,1985,A30,4
D,2017-12-01T09:59:00,American Airlines,5803,B20,4
D,2017-12-01T09:59:00,American Airlines,5892,B1,4
A,2017-12-01T10:00:00,American Airlines,319,A12,4
A,2017-12-01T10:00:00,Southwest Airlines,454,D4,4
A,2017-12-01T10:00:00,Southwest Airlines,1224,D6,4
D,2017-12-01T10:00:00,American Airlines,552,B4,4
D,2017-12-01T10:00:00,American Airlines,649,A3,4
D,2017-12-01T10:00:00,Delta Air Lines,160,19,3
A,2017-12-01T10:00:00,American Airlines,625,A5,4
A,2017-12-01T10:01:00,American Airlines,1456,B11,4
D,2017-12-01T10:01:00,American Airlines,567,A18,4
A,2017-12-01T10:01:00,American Airlines,493,A17,4
A,2017-12-01T10:02:00,American Airlines,899,B8,4
A,2017-12-01T10:04:00,American Airlines,588,A13,4
D,2017-12-01T10:04:00,American Airlines,344,A13,4
D,2017-12-01T10:05:00,American Airlines,578,A9,4
A,2017-12-01T10:06:00,American Airlines,1802,B10,4
A,2017-12-01T10:07:00,American Airlines,601,B4,4
A,2017-12-01T10:08:00,American Airlines,1452,A11,4
A,2017-12-01T10:08:00,American Airlines,1657,A23,4
A,2017-12-01T10:10:00,American Airlines,531,A10,4
A,2017-12-01T10:10:00,American Airlines,506,B12,4
A,2017-12-01T10:14:00,American Airlines,3207,B3,4
A,2017-12-01T10:14:00,American Airlines,5765,B1A,4
A,2017-12-01T10:15:00,Southwest Airlines,1328,C6,4
D,2017-12-01T10:15:00,Southwest Airlines,3555,D5,4
D,2017-12-01T10:15:00,Great Lakes Airlines,3036,9,2
A,2017-12-01T10:16:00,United Airlines,237,6B,2
D,2017-12-07T21:05:00,American Airlines,640,A21,4
D,2017-12-07T21:05:00,American Airlines,497,B12,4
D,2017-12-07T21:05:00,Southwest Airlines,6142,D5,4
A,2017-12-07T21:05:00,Southwest Airlines,5754,C7,4
A,2017-12-07T21:05:00,Southwest Airlines,1404,C9,4
A,2017-12-07T21:05:00,Southwest Airlines,330,C11,4
A,2017-12-07T21:05:00,Southwest Airlines,1319,D1,4
A,2017-12-07T21:06:00,United Airlines,594,5,2
D,2017-12-07T21:07:00,American Airlines,1286,A29,4
D,2017-12-07T21:10:00,American Airlines,5961,B1A,4
D,2017-12-07T21:10:00,American Airlines,5965,B24,4
D,2017-12-07T21:10:00,American Airlines,3069,B3,4
A,2017-12-07T21:10:00,Southwest Airlines,301,C16,4
A,2017-12-07T21:10:00,Southwest Airlines,5792,C6,4
A,2017-12-07T21:10:00,Southwest Airlines,1700,C13,4
A,2017-12-07T21:10:00,Southwest Airlines,286,C17,4
D,2017-12-07T21:11:00,American Airlines,583,B26,4
D,2017-12-07T21:11:00,American Airlines,528,A8,4
D,2017-12-07T21:12:00,American Airlines,6003,B9,4
D,2017-12-07T21:12:00,American Airlines,3062,B5,4
D,2017-12-07T21:13:00,American Airlines,5711,B20,4
D,2017-12-07T21:15:00,American Airlines,2637,A17,4
D,2017-12-07T21:15:00,American Airlines,3131,B15B,4
D,2017-12-07T21:15:00,American Airlines,3164,B18,4
D,2017-12-07T21:15:00,Southwest Airlines,238,C19,4
D,2017-12-07T21:18:00,American Airlines,547,A14,4
A,2017-12-07T21:18:00,American Airlines,1881,A26,4
D,2017-12-07T21:20:00,American Airlines,449,A10,4
D,2017-12-07T21:23:00,American Airlines,5989,B15A,4
D,2017-12-07T21:25:00,American Airlines,627,B8,4
D,2017-12-07T21:25:00,Southwest Airlines,133,C1,4
D,2017-12-07T21:25:00,Southwest Airlines,5882,D6,4
D,2017-12-07T21:26:00,American Airlines,3061,B1,4
D,2017-12-07T21:29:00,American Airlines,2519,A5,4
D,2017-12-07T21:30:00,American Airlines,563,A11,4
A,2017-12-07T21:30:00,Hawaiian Airlines,36,24,3
D,2017-12-07T21:35:00,American Airlines,1932,A23,4
D,2017-12-07T21:40:00,American Airlines,1488,B11,4
D,2017-12-07T21:40:00,American Airlines,452,A22,4
D,2017-12-07T21:40:00,Southwest Airlines,6134,D3,4
D,2017-12-07T21:40:00,Southwest Airlines,1319,D1,4
A,2017-12-07T21:40:00,Southwest Airlines,1533,C18,4
D,2017-12-07T21:45:00,American Airlines,626,A13,4
A,2017-12-07T21:45:00,American Airlines,5992,B20,4
A,2017-12-07T21:45:00,Southwest Airlines,1672,D6,4
A,2017-12-07T21:46:00,American Airlines,422,A21,4
A,2017-12-07T21:46:00,American Airlines,1280,A17,4
A,2017-12-07T21:46:00,Frontier Airlines,1445,,3
A,2017-12-07T21:46:00,WestJet,1494,B23,4
A,2017-12-07T21:47:00,Delta Air Lines,5713,18,3
A,2017-12-07T21:48:00,American Airlines,2399,A11,4
A,2017-12-07T21:50:00,American Airlines,5987,B18,4
A,2017-12-07T21:51:00,American Airlines,2311,A22,4
A,2017-12-07T21:52:00,American Airlines,620,A14,4
A,2017-12-07T21:53:00,American Airlines,5963,B22,4
A,2017-12-07T21:54:00,American Airlines,1754,A23,4
D,2017-12-07T21:55:00,Southwest Airlines,588,C7,4
D,2017-12-07T21:55:00,Southwest Airlines,4076,C14,4
D,2017-12-07T21:55:00,Southwest Airlines,330,C13,4
A,2017-12-07T21:55:00,American Airlines,1774,B8,4
A,2017-12-07T21:55:00,American Airlines,5997,B5,4
A,2017-12-07T21:58:00,JetBlue Airways,603,25,3
D,2017-12-07T22:00:00,Southwest Airlines,1404,C9,4
A,2017-12-07T22:00:00,Southwest Airlines,104,D3,4
A,2017-12-07T22:05:00,Southwest Airlines,6128,C19,4
A,2017-12-07T22:09:00,American Airlines,561,A5,4
A,2017-12-07T22:09:00,American Airlines,523,B4,4
D,2017-12-07T22:10:00,Southwest Airlines,1700,C9,4
D,2017-12-07T22:10:00,Southwest Airlines,286,C17,4
A,2017-12-07T22:10:00,Southwest Airlines,1053,D5,4
A,2017-12-07T22:13:00,American Airlines,3046,B3,4
A,2017-12-07T22:13:00,American Airlines,564,A8,4
A,2017-12-07T22:15:00,American Airlines,514,A10,4
A,2017-12-07T22:15:00,American Airlines,1445,B11,4
A,2017-12-07T22:18:00,Frontier Airlines,1879,26,3
A,2017-12-07T22:20:00,Southwest Airlines,1165,C1,4
A,2017-12-07T22:27:00,American Airlines,513,A11,4
D,2017-12-07T22:30:00,Southwest Airlines,994,C18,4
A,2017-12-07T22:32:00,American Airlines,635,B25,4
A,2017-12-07T22:33:00,United Airlines,1225,6B,2
A,2017-12-07T22:33:00,Delta Air Lines,2070,16,3
D,2017-12-07T22:35:00,Southwest Airlines,814,C16,4
A,2017-12-07T22:38:00,Delta Air Lines,1822,23,3
A,2017-12-07T22:40:00,Delta Air Lines,431,18,3
A,2017-12-07T22:40:00,Southwest Airlines,6323,C9,4
A,2017-12-07T22:40:00,Southwest Airlines,1027,C7,4
A,2017-12-07T22:43:00,United Airlines,483,7,2
A,2017-12-07T22:44:00,United Airlines,2428,,2
D,2017-12-07T22:45:00,American Airlines,5955,B22,4
D,2017-12-07T22:45:00,American Airlines,5967,B16,4
D,2017-12-07T22:45:00,American Airlines,2311,A17,4
D,2017-12-07T22:45:00,Southwest Airlines,6128,C19,4
D,2017-12-07T22:45:00,Southwest Airlines,1672,C6,4
A,2017-12-07T22:46:00,Frontier Airlines,1883,20,3
D,2017-12-07T22:48:00,JetBlue Airways,136,25,3
D,2017-12-07T22:50:00,Southwest Airlines,104,C3,4
A,2017-12-07T22:50:00,Delta Air Lines,5701,17,3
A,2017-12-07T22:50:00,Southwest Airlines,6432,C13,4
D,2017-12-07T22:55:00,American Airlines,3206,B3,4
D,2017-12-07T22:55:00,American Airlines,5832,B5,4
D,2017-12-07T22:55:00,American Airlines,1774,A6,4
D,2017-12-07T22:55:00,American Airlines,1280,A22,4
D,2017-12-07T22:55:00,Southwest Airlines,1053,C8,4
D,2017-12-07T22:55:00,Southwest Airlines,1165,C1,4
A,2017-12-07T22:55:00,Southwest Airlines,5655,C14,4
D,2017-12-07T22:59:00,American Airlines,2399,A11,4
A,2017-12-07T23:09:00,JetBlue Airways,135,26,3
A,2017-12-07T23:15:00,Southwest Airlines,277,C17,4
A,2017-12-07T23:25:00,American Airlines,1908,A13,4
A,2017-12-07T23:25:00,Delta Air Lines,2013,19,3
A,2017-12-07T23:31:00,Delta Air Lines,5788,17,3
D,2017-12-07T23:33:00,United Airlines,1976,3,2
A,2017-12-07T23:33:00,Alaska Airlines,622,,2
A,2017-12-07T23:38:00,United Airlines,1611,3,2
A,2017-12-07T23:40:00,Southwest Airlines,6427,C1,4
A,2017-12-07T23:45:00,Southwest Airlines,6349,C6,4
A,2017-12-07T23:48:00,Frontier Airlines,753,25,3
A,2017-12-07T23:50:00,Southwest Airlines,5670,C8,4
A,2017-12-07T23:55:00,Southwest Airlines,5592,C2,4
A,2017-12-07T23:55:00,United Airlines,716,,2
A,2017-12-07T23:56:00,American Airlines,3086,B3,4
D,2017-12-07T23:59:00,American Airlines,2026,A27,4
