arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2018-11-01T12:55:00,Southwest Airlines,2339,C9,4
A,2018-11-01T12:55:00,Southwest Airlines,615,C3,4
A,2018-11-01T12:56:00,American Airlines,2369,B11,4
A,2018-11-01T12:58:00,American Airlines,5789,B1,4
A,2018-11-01T12:58:00,American Airlines,1995,A11,4
A,2018-11-01T12:59:00,American Airlines,562,A18,4
A,2018-11-01T12:59:00,American Airlines,5742,B21,4
D,2018-11-01T13:00:00,Southwest Airlines,2110,C4,4
D,2018-11-01T13:00:00,United Airlines,2351,7,2
D,2018-11-01T13:00:00,WestJet,1771,B28,4
A,2018-11-01T13:00:00,American Airlines,482,A23,4
D,2018-11-01T13:02:00,United Airlines,1278,3,2
A,2018-11-01T13:05:00,United Airlines,1107,7,2
A,2018-11-01T13:05:00,Southwest Airlines,1911,D5,4
A,2018-11-01T13:05:00,Southwest Airlines,2078,C18,4
A,2018-11-01T13:05:00,Southwest Airlines,1468,D1,4
D,2018-11-01T13:09:00,Delta Air Lines,5726,17,3
A,2018-11-01T13:09:00,American Airlines,3158,B22,4
D,2018-11-01T13:15:00,Southwest Airlines,2235,C17,4
A,2018-11-01T13:15:00,Southwest Airlines,776,C1,4
A,2018-11-01T13:20:00,Southwest Airlines,1966,D6,4
D,2018-11-01T13:25:00,Southwest Airlines,1689,D7,4
A,2018-11-01T13:26:00,Frontier Airlines,1877,20,3
D,2018-11-01T13:30:00,Southwest Airlines,1541,C2,4
D,2018-11-01T13:30:00,American Airlines,3068,B15A,4
D,2018-11-01T13:30:00,American Airlines,3144,B2,4
D,2018-11-01T13:30:00,Alaska Airlines,581,11,2
A,2018-11-01T13:30:00,Delta Air Lines,2581,16,3
D,2018-11-01T13:31:00,American Airlines,470,A17,4
D,2018-11-01T13:32:00,American Airlines,775,A10,4
D,2018-11-01T13:33:00,American Airlines,542,A6,4
D,2018-11-01T13:35:00,Southwest Airlines,615,C3,4
D,2018-11-01T13:35:00,Southwest Airlines,2339,C9,4
D,2018-11-01T13:35:00,American Airlines,556,A3,4
D,2018-11-01T13:35:00,American Airlines,5785,B19,4
A,2018-11-01T13:35:00,American Airlines,5736,B15A,4
D,2018-11-01T13:40:00,American Airlines,1147,A25,4
D,2018-11-01T13:40:00,United Airlines,2135,8,2
A,2018-11-01T13:40:00,Southwest Airlines,147,C7,4
A,2018-11-01T13:40:00,Southwest Airlines,1735,C13,4
D,2018-11-01T13:41:00,Delta Air Lines,2657,18,3
D,2018-11-01T13:45:00,Southwest Airlines,1469,D1,4
D,2018-11-01T13:45:00,Southwest Airlines,2078,C18,4
D,2018-11-01T13:45:00,American Airlines,883,A20,4
D,2018-11-01T13:45:00,American Airlines,5839,B16,4
D,2018-11-01T13:45:00,Delta Air Lines,1772,23,3
A,2018-11-01T13:45:00,American Airlines,777,A24,4
A,2018-11-01T13:45:00,Southwest Airlines,4804,C19,4
A,2018-11-01T13:46:00,American Airlines,533,B25,4
D,2018-11-01T13:47:00,American Airlines,5956,B17,4
A,2018-11-01T13:49:00,American Airlines,5715,B3,4
D,2018-11-01T13:50:00,Southwest Airlines,1911,D5,4
D,2018-11-01T13:50:00,American Airlines,2197,A14,4
A,2018-11-01T13:50:00,Southwest Airlines,1445,C16,4
A,2018-11-01T13:51:00,WestJet,1532,B27,4
D,2018-11-01T13:55:00,Southwest Airlines,776,C1,4
D,2018-11-01T13:55:00,American Airlines,648,A23,4
D,2018-11-01T13:55:00,American Airlines,3120,B15B,4
D,2018-11-01T13:55:00,American Airlines,5912,B21,4
A,2018-11-01T13:55:00,Southwest Airlines,206,D7,4
D,2018-11-01T13:57:00,American Airlines,1477,B4,4
A,2018-11-01T13:58:00,American Airlines,5864,B5,4
D,2018-11-01T13:59:00,American Airlines,694,A22,4
D,2018-11-01T14:00:00,American Airlines,899,A11,4
A,2018-11-01T14:00:00,American Airlines,2671,A25,4
A,2018-11-01T14:00:00,Southwest Airlines,2326,C2,4
A,2018-11-01T14:01:00,American Airlines,1827,A20,4
D,2018-11-01T14:02:00,American Airlines,1037,B11,4
D,2018-11-01T14:02:00,American Airlines,3256,B22,4
A,2018-11-01T14:02:00,American Airlines,5886,B18,4
D,2018-11-01T14:05:00,Southwest Airlines,1966,D6,4
D,2018-11-01T14:05:00,American Airlines,491,A18,4
A,2018-11-01T14:05:00,Southwest Airlines,190,D3,4
A,2018-11-01T14:05:00,American Airlines,603,A8,4
A,2018-11-01T14:05:00,Southwest Airlines,667,C11,4
A,2018-11-01T14:05:00,Southwest Airlines,2361,C3,4
D,2018-11-01T14:08:00,American Airlines,2063,A9,4
A,2018-11-01T14:08:00,American Airlines,657,A13,4
D,2018-11-01T14:13:00,United Airlines,235,6B,2
A,2018-11-01T14:15:00,Southwest Airlines,2532,C4,4
D,2018-11-01T14:16:00,Frontier Airlines,1876,20,3
A,2018-11-01T14:16:00,American Airlines,5859,B19,4
D,2018-11-01T14:20:00,Southwest Airlines,1735,C13,4
D,2018-11-01T14:20:00,American Airlines,5729,A1,4
A,2018-11-01T14:20:00,American Airlines,1141,A23,4
A,2018-11-01T14:20:00,Southwest Airlines,1875,D1,4
A,2018-11-01T14:21:00,American Airlines,668,A22,4
A,2018-11-01T14:22:00,American Airlines,546,A5,4
A,2018-11-01T14:23:00,American Airlines,1499,B4,4
A,2018-11-01T14:23:00,American Airlines,6001,B17,4
A,2018-11-01T14:25:00,Southwest Airlines,1430,C18,4
A,2018-11-01T14:27:00,American Airlines,852,A19,4
A,2018-11-01T14:27:00,American Airlines,5905,B19,4
D,2018-11-01T14:28:00,Delta Air Lines,1769,16,3
A,2018-11-01T14:29:00,American Airlines,5800,B16,4
A,2018-11-01T14:29:00,American Airlines,1335,B14,4
D,2018-11-01T14:30:00,Southwest Airlines,147,C7,4
D,2018-11-01T14:30:00,Southwest Airlines,1445,C16,4
A,2018-11-01T14:30:00,American Airlines,3091,B2,4
A,2018-11-01T14:30:00,American Airlines,3043,A1,4
A,2018-11-01T14:30:00,United Airlines,2372,5,2
A,2018-11-01T14:30:00,Southwest Airlines,2483,C19,4
A,2018-11-01T14:31:00,American Airlines,652,A21,4
A,2018-11-01T14:31:00,American Airlines,3065,B1A,4
D,2018-11-01T14:35:00,American Airlines,5972,B3,4
D,2018-11-01T14:40:00,Southwest Airlines,2326,C17,4
D,2018-11-01T14:40:00,American Airlines,5896,B5,4
D,2018-11-01T14:40:00,United Airlines,2000,7,2
D,2018-11-01T14:40:00,WestJet,1463,B27,4
A,2018-11-01T14:40:00,Southwest Airlines,1988,D6,4
D,2018-11-01T14:45:00,Southwest Airlines,667,C11,4
D,2018-11-01T14:45:00,Southwest Airlines,2361,C3,4
A,2018-11-01T14:45:00,Southwest Airlines,5462,C9,4
A,2018-11-01T14:45:00,Southwest Airlines,1748,D5,4
A,2018-11-01T14:47:00,American Airlines,5768,B3,4
D,2018-11-01T14:50:00,Southwest Airlines,190,D3,4
D,2018-11-01T14:50:00,Southwest Airlines,206,D7,4
D,2018-11-01T14:50:00,American Airlines,642,A24,4
D,2018-11-01T14:50:00,American Airlines,5961,B18,4
A,2018-11-01T14:50:00,Southwest Airlines,2145,D8,4
A,2018-11-01T14:53:00,Air Canada,1054,B23,4
D,2018-11-01T14:55:00,Southwest Airlines,1220,C4,4
A,2018-11-01T14:55:00,Southwest Airlines,231,C1,4
A,2018-11-01T14:55:00,American Airlines,1742,A6,4
A,2018-11-01T14:55:00,Southwest Airlines,2210,C11,4
A,2018-11-01T14:58:00,American Airlines,571,B28,4
D,2018-11-01T15:00:00,Southwest Airlines,1876,D1,4
A,2018-11-01T15:00:00,Alaska Airlines,650,11,2
A,2018-11-01T15:00:00,Southwest Airlines,2180,C16,4
D,2018-11-01T15:01:00,American Airlines,420,A20,4
D,2018-11-01T15:05:00,Southwest Airlines,1430,C18,4
D,2018-11-01T15:05:00,American Airlines,604,A7,4
A,2018-11-01T15:05:00,Southwest Airlines,4198,C13,4
A,2018-11-01T15:07:00,American Airlines,613,A9,4
A,2018-11-01T15:09:00,American Airlines,5891,B22,4
D,2018-11-01T15:10:00,Southwest Airlines,964,C19,4
D,2018-11-01T15:10:00,American Airlines,2319,A23,4
A,2018-11-01T15:10:00,American Airlines,1959,A4,4
D,2018-11-01T15:15:00,American Airlines,1632,A13,4
D,2018-11-01T15:15:00,American Airlines,5746,B16,4
A,2018-11-01T15:15:00,Southwest Airlines,2153,C7,4
D,2018-11-01T15:18:00,American Airlines,478,B25,4
A,2018-11-01T15:19:00,United Airlines,373,7,2
D,2018-11-01T15:20:00,American Airlines,2988,B1A,4
A,2018-11-01T15:20:00,United Airlines,1797,3,2
A,2018-11-01T15:20:00,Southwest Airlines,2137,C17,4
D,2018-11-01T15:22:00,American Airlines,417,A19,4
D,2018-11-01T15:24:00,American Airlines,584,A8,4
D,2018-11-01T15:25:00,American Airlines,891,A22,4
D,2018-11-01T15:25:00,United Airlines,2362,5,2
A,2018-11-01T15:25:00,Southwest Airlines,2202,C18,4
A,2018-11-01T15:25:00,Southwest Airlines,2354,D3,4
D,2018-11-01T15:26:00,American Airlines,1388,A25,4
D,2018-11-01T15:26:00,American Airlines,3069,A1,4
D,2018-11-01T15:27:00,American Airlines,5849,B17,4
A,2018-11-01T15:27:00,American Airlines,535,B25,4
A,2018-11-01T15:27:00,Delta Air Lines,2664,17,3
D,2018-11-01T15:28:00,American Airlines,2104,A21,4
D,2018-11-01T15:29:00,American Airlines,1689,A5,4
D,2018-11-01T15:30:00,Southwest Airlines,1749,D5,4
D,2018-11-01T15:30:00,Southwest Airlines,1989,D6,4
D,2018-11-01T15:30:00,American Airlines,2763,B4,4
D,2018-11-01T15:30:00,American Airlines,3081,B2,4
D,2018-11-01T15:30:00,Southwest Airlines,4560,C9,4
D,2018-11-01T15:31:00,American Airlines,155,B14,4
A,2018-11-01T15:32:00,American Airlines,601,A11,4
A,2018-11-01T15:33:00,American Airlines,5824,B5,4
A,2018-11-01T15:34:00,Delta Air Lines,899,16,3
D,2018-11-01T15:35:00,Southwest Airlines,1901,C1,4
D,2018-11-01T15:35:00,Southwest Airlines,2428,C2,4
A,2018-11-01T15:35:00,Southwest Airlines,262,D7,4
D,2018-11-01T15:40:00,Southwest Airlines,2180,C16,4
D,2018-11-01T15:40:00,Air Canada,1057,B23,4
D,2018-11-01T15:40:00,Southwest Airlines,6596,C18,4
D,2018-11-01T15:45:00,American Airlines,5801,B19,4
D,2018-11-01T15:45:00,Southwest Airlines,4198,C13,4
A,2018-11-01T15:47:00,American Airlines,1333,B6,4
A,2018-11-01T15:48:00,American Airlines,5945,B16,4
A,2018-11-01T15:50:00,American Airlines,660,A24,4
A,2018-11-01T15:50:00,American Airlines,5754,B17,4
A,2018-11-01T15:50:00,Southwest Airlines,2271,C4,4
A,2018-11-01T15:51:00,American Airlines,2065,A20,4
A,2018-11-01T15:52:00,American Airlines,1057,A12,4
D,2018-11-01T15:55:00,American Airlines,492,A6,4
A,2018-11-01T15:55:00,American Airlines,590,A7,4
A,2018-11-01T15:55:00,Southwest Airlines,904,C19,4
A,2018-11-01T15:58:00,American Airlines,2983,B2,4
A,2018-11-01T15:58:00,American Airlines,952,A21,4
A,2018-11-01T15:59:00,American Airlines,428,A30,4
D,2018-11-01T16:00:00,American Airlines,5749,B19,4
A,2018-11-01T16:00:00,Southwest Airlines,398,C3,4
A,2018-11-01T16:00:00,American Airlines,5782,B18,4
A,2018-11-01T16:02:00,American Airlines,210,B14,4
D,2018-11-01T16:05:00,Southwest Airlines,2153,C7,4
D,2018-11-01T16:05:00,Southwest Airlines,2202,C11,4
D,2018-11-01T16:05:00,American Airlines,889,A4,4
D,2018-11-01T16:05:00,Alaska Airlines,633,11,2
A,2018-11-01T16:05:00,Southwest Airlines,508,D1,4
A,2018-11-01T16:05:00,Southwest Airlines,2486,C4,4
A,2018-11-01T16:07:00,American Airlines,548,A5,4
A,2018-11-01T16:08:00,Delta Air Lines,5732,18,3
A,2018-11-01T16:09:00,American Airlines,372,A25,4
D,2018-11-01T16:10:00,Southwest Airlines,2137,C17,4
A,2018-11-01T16:10:00,American Airlines,3137,A1,4
A,2018-11-01T16:11:00,American Airlines,456,A8,4
A,2018-11-01T16:14:00,American Airlines,2014,A18,4
D,2018-11-01T16:15:00,Southwest Airlines,263,D7,4
D,2018-11-01T16:15:00,Southwest Airlines,1150,D3,4
D,2018-11-01T16:15:00,United Airlines,2355,3,2
A,2018-11-01T16:15:00,American Airlines,5993,B21,4
A,2018-11-01T16:19:00,United Airlines,2249,6A,2
A,2018-11-01T16:19:00,American Airlines,3068,B15B,4
A,2018-11-01T16:20:00,Southwest Airlines,2533,C13,4
A,2018-11-01T16:25:00,Contour Airlines,3303,2,2
A,2018-11-01T16:25:00,American Airlines,502,B26,4
D,2018-11-01T16:30:00,Southwest Airlines,2271,D8,4
D,2018-11-01T16:30:00,American Airlines,887,A9,4
A,2018-11-01T16:30:00,Southwest Airlines,2356,D6,4
D,2018-11-01T16:35:00,Southwest Airlines,904,C19,4
A,2018-11-01T16:35:00,American Airlines,1802,B27,4
A,2018-11-01T16:35:00,Southwest Airlines,876,C17,4
A,2018-11-01T16:37:00,WestJet,1516,B23,4
A,2018-11-01T16:40:00,Southwest Airlines,31,C16,4
A,2018-11-01T16:40:00,Southwest Airlines,2190,C9,4
A,2018-11-01T16:41:00,American Airlines,439,A6,4
D,2018-11-01T16:45:00,Southwest Airlines,64,C4,4
D,2018-11-01T16:45:00,Southwest Airlines,399,C3,4
D,2018-11-01T16:45:00,American Airlines,839,B25,4
D,2018-11-01T16:45:00,American Airlines,3055,B15B,4
D,2018-11-01T16:45:00,Delta Air Lines,5707,15,3
A,2018-11-01T16:45:00,Southwest Airlines,1026,D5,4
A,2018-11-01T16:48:00,American Airlines,1561,A14,4
D,2018-11-01T16:49:00,American Airlines,5791,B3,4
D,2018-11-01T16:50:00,Southwest Airlines,2486,D1,4
D,2018-11-01T16:52:00,American Airlines,2958,A1,4
A,2018-11-01T16:52:00,United Airlines,1543,8,2
D,2018-11-01T16:55:00,American Airlines,1744,A11,4
D,2018-11-01T16:55:00,American Airlines,5887,B22,4
D,2018-11-01T16:55:00,Contour Airlines,3304,2,2
D,2018-11-01T16:56:00,American Airlines,536,A5,4
D,2018-11-01T16:57:00,American Airlines,5806,B21,4
D,2018-11-01T16:58:00,American Airlines,5832,B18,4
D,2018-11-01T16:59:00,American Airlines,578,A20,4
D,2018-11-01T17:00:00,American Airlines,650,A24,4
D,2018-11-01T17:00:00,American Airlines,5885,B17,4
D,2018-11-01T17:00:00,Southwest Airlines,2533,C13,4
D,2018-11-01T17:00:00,Delta Air Lines,5701,18,3
A,2018-11-01T17:00:00,Southwest Airlines,458,C2,4
D,2018-11-01T17:02:00,American Airlines,2107,A8,4
D,2018-11-01T17:05:00,American Airlines,5794,B5,4
D,2018-11-01T17:05:00,American Airlines,952,A21,4
A,2018-11-01T17:05:00,Southwest Airlines,2186,C7,4
D,2018-11-01T17:07:00,American Airlines,1737,A7,4
A,2018-11-01T17:07:00,United Airlines,5512,3,2
D,2018-11-01T17:10:00,American Airlines,480,A30,4
D,2018-11-01T17:10:00,American Airlines,3063,B2,4
A,2018-11-01T17:11:00,Delta Air Lines,5730,15,3
D,2018-11-01T17:12:00,American Airlines,2466,A25,4
A,2018-11-01T17:13:00,American Airlines,637,A9,4
D,2018-11-01T17:15:00,Southwest Airlines,876,C17,4
D,2018-11-01T17:15:00,American Airlines,686,A18,4
D,2018-11-01T17:15:00,American Airlines,5845,B1,4
A,2018-11-01T17:15:00,American Airlines,537,B24,4
D,2018-11-01T17:17:00,American Airlines,2664,B6,4
D,2018-11-01T17:17:00,United Airlines,2352,7,2
A,2018-11-01T17:18:00,Frontier Airlines,277,20,3
D,2018-11-01T17:20:00,Southwest Airlines,839,C16,4
D,2018-11-01T17:20:00,Southwest Airlines,1697,D6,4
D,2018-11-01T17:20:00,Southwest Airlines,2190,C9,4
A,2018-11-01T17:20:00,Southwest Airlines,130,D1,4
A,2018-11-01T17:20:00,Southwest Airlines,403,D3,4
A,2018-11-01T17:20:00,Southwest Airlines,470,C16,4
A,2018-11-01T17:20:00,Southwest Airlines,1424,C7,4
D,2018-11-01T17:25:00,Southwest Airlines,1026,D5,4
D,2018-11-01T17:25:00,WestJet,1517,B23,4
A,2018-11-01T17:30:00,Sun Country Airlines,607,25,3
A,2018-11-01T17:30:00,Southwest Airlines,1551,C11,4
A,2018-11-01T17:30:00,Southwest Airlines,1447,D7,4
A,2018-11-01T17:30:00,Southwest Airlines,1949,D8,4
A,2018-11-01T17:33:00,American Airlines,500,B12,4
A,2018-11-01T17:34:00,United Airlines,1603,6B,2
A,2018-11-01T17:35:00,Southwest Airlines,1078,C9,4
A,2018-11-01T17:35:00,Southwest Airlines,1783,C13,4
A,2018-11-01T17:35:00,Southwest Airlines,2296,C1,4
D,2018-11-01T17:40:00,American Airlines,425,A6,4
A,2018-11-01T17:40:00,Southwest Airlines,38,C18,4
A,2018-11-01T17:40:00,American Airlines,3120,B15B,4
D,2018-11-01T17:42:00,Delta Air Lines,5730,15,3
D,2018-11-01T17:43:00,United Airlines,5968,3,2
A,2018-11-01T17:44:00,American Airlines,1844,A20,4
D,2018-11-01T17:45:00,Southwest Airlines,145,C2,4
D,2018-11-01T17:45:00,Southwest Airlines,2186,C7,4
A,2018-11-01T17:45:00,American Airlines,3069,B3,4
A,2018-11-01T17:45:00,American Airlines,2063,A10,4
A,2018-11-01T17:47:00,American Airlines,2988,B5,4
A,2018-11-01T17:48:00,Delta Air Lines,5790,18,3
A,2018-11-01T17:49:00,American Airlines,1429,B13,4
A,2018-11-01T17:50:00,American Airlines,5729,B1A,4
A,2018-11-01T17:53:00,American Airlines,655,A18,4
A,2018-11-01T17:54:00,American Airlines,648,A2,4
A,2018-11-01T17:54:00,American Airlines,5912,B17,4
D,2018-11-01T17:55:00,Southwest Airlines,130,D1,4
D,2018-11-01T17:55:00,Southwest Airlines,469,C16,4
A,2018-11-01T17:55:00,American Airlines,1514,A25,4
A,2018-11-01T17:55:00,American Airlines,5961,B19,4
A,2018-11-01T17:55:00,Southwest Airlines,1348,C17,4
A,2018-11-01T17:55:00,Southwest Airlines,2388,D6,4
A,2018-11-01T17:56:00,American Airlines,470,B6,4
A,2018-11-01T17:56:00,American Airlines,5896,B2,4
A,2018-11-01T17:57:00,American Airlines,3054,DX,4
A,2018-11-01T17:59:00,American Airlines,5956,B20,4
D,2018-11-01T18:00:00,Southwest Airlines,1050,C4,4
D,2018-11-01T18:00:00,Southwest Airlines,1424,C19,4
A,2018-11-01T18:00:00,American Airlines,5839,B1,4
A,2018-11-01T18:00:00,Southwest Airlines,2214,C19,4
A,2018-11-01T18:03:00,American Airlines,2444,A27,4
A,2018-11-01T18:04:00,American Airlines,775,A6,4
A,2018-11-01T18:04:00,American Airlines,5785,A1,4
D,2018-11-01T18:05:00,Southwest Airlines,1551,C11,4
A,2018-11-01T18:05:00,American Airlines,899,A19,4
A,2018-11-01T18:05:00,Southwest Airlines,613,D5,4
A,2018-11-01T18:05:00,Southwest Airlines,2062,C11,4
A,2018-11-01T18:06:00,American Airlines,1083,A29,4
A,2018-11-01T18:09:00,American Airlines,542,A8,4
A,2018-11-01T18:09:00,American Airlines,5972,B18,4
D,2018-11-01T18:10:00,Southwest Airlines,403,D3,4
D,2018-11-01T18:10:00,Southwest Airlines,2296,C1,4
A,2018-11-01T18:10:00,American Airlines,567,DX,4
D,2018-11-01T18:15:00,Southwest Airlines,2467,C13,4
A,2018-11-01T18:15:00,Southwest Airlines,292,C18,4
D,2018-11-01T18:18:00,Frontier Airlines,754,20,3
D,2018-11-01T18:20:00,Southwest Airlines,1078,C9,4
D,2018-11-01T18:20:00,Sun Country Airlines,608,25,3
A,2018-11-01T18:20:00,American Airlines,778,A5,4
A,2018-11-01T18:20:00,Alaska Airlines,646,11,2
A,2018-11-01T18:20:00,Southwest Airlines,887,C2,4
D,2018-11-01T18:25:00,Southwest Airlines,966,D7,4
D,2018-11-01T18:25:00,Southwest Airlines,1949,D8,4
D,2018-11-01T18:30:00,Southwest Airlines,1348,C17,4
D,2018-11-01T18:30:00,Southwest Airlines,1744,C18,4
D,2018-11-01T18:30:00,Southwest Airlines,2388,C7,4
A,2018-11-01T18:30:00,Southwest Airlines,1682,D3,4
A,2018-11-01T18:30:00,Southwest Airlines,2079,C13,4
A,2018-11-01T18:30:00,Southwest Airlines,2430,C4,4
A,2018-11-01T18:30:00,Southwest Airlines,2173,D1,4
D,2018-11-01T18:35:00,Southwest Airlines,2011,D6,4
A,2018-11-01T18:35:00,American Airlines,515,B27,4
A,2018-11-01T18:35:00,American Airlines,5902,B22,4
A,2018-11-01T18:35:00,British Airways,289,B25,4
D,2018-11-01T18:40:00,Southwest Airlines,613,D5,4
D,2018-11-01T18:40:00,American Airlines,667,B26,4
D,2018-11-01T18:40:00,American Airlines,5833,B20,4
D,2018-11-01T18:42:00,American Airlines,5713,B1A,4
D,2018-11-01T18:45:00,Southwest Airlines,2063,C11,4
D,2018-11-01T18:45:00,American Airlines,780,A8,4
D,2018-11-01T18:45:00,American Airlines,5868,B2,4
D,2018-11-01T18:47:00,American Airlines,450,A9,4
D,2018-11-01T18:48:00,American Airlines,3060,B3,4
D,2018-11-01T18:49:00,American Airlines,1699,A20,4
D,2018-11-01T18:49:00,American Airlines,5737,A1,4
D,2018-11-01T18:50:00,American Airlines,691,B6,4
D,2018-11-01T18:50:00,American Airlines,5879,B19,4
D,2018-11-01T18:51:00,American Airlines,3157,B5,4
A,2018-11-01T18:51:00,WestJet,1464,B23,4
D,2018-11-01T18:52:00,American Airlines,1157,A12,4
D,2018-11-01T18:52:00,American Airlines,5718,B15A,4
A,2018-11-01T18:52:00,American Airlines,1969,A11,4
D,2018-11-01T18:53:00,American Airlines,623,A10,4
