arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-04-01T16:55:00,American Airlines,5899,B2,4
D,2019-04-01T16:57:00,American Airlines,536,B28,4
A,2019-04-01T16:57:00,Spirit Airlines,1167,2,2
D,2019-04-01T17:00:00,American Airlines,5832,B7,4
D,2019-04-01T17:01:00,Volaris,975,B26,4
D,2019-04-01T17:03:00,American Airlines,578,A18,4
A,2019-04-01T17:05:00,Southwest Airlines,1615,C6,4
D,2019-04-01T17:05:00,Delta Air Lines,5800,F5,3
A,2019-04-01T17:05:00,Southwest Airlines,2473,D8,4
D,2019-04-01T17:06:00,American Airlines,2958,A1,4
D,2019-04-01T17:08:00,American Airlines,5794,B18,4
D,2019-04-01T17:10:00,American Airlines,2099,A3,4
D,2019-04-01T17:10:00,American Airlines,2298,A22,4
D,2019-04-01T17:10:00,American Airlines,3116,B15B,4
D,2019-04-01T17:11:00,American Airlines,3063,B20,4
D,2019-04-01T17:15:00,Southwest Airlines,1336,C16,4
D,2019-04-01T17:15:00,Southwest Airlines,1682,C1,4
A,2019-04-01T17:15:00,Southwest Airlines,1404,C16,4
A,2019-04-01T17:15:00,Southwest Airlines,2208,D7,4
D,2019-04-01T17:15:00,American Airlines,5845,B12,4
D,2019-04-01T17:15:00,Sun Country Airlines,606,F1,3
A,2019-04-01T17:15:00,American Airlines,2017,A6,4
A,2019-04-01T17:17:00,American Airlines,537,B24,4
D,2019-04-01T17:20:00,Southwest Airlines,644,D5,4
D,2019-04-01T17:20:00,Southwest Airlines,1026,C7,4
A,2019-04-01T17:20:00,Southwest Airlines,696,C18,4
A,2019-04-01T17:20:00,Southwest Airlines,1584,C3,4
D,2019-04-01T17:20:00,American Airlines,887,A4,4
D,2019-04-01T17:20:00,American Airlines,2490,A7,4
A,2019-04-01T17:23:00,American Airlines,527,A14,4
A,2019-04-01T17:25:00,Southwest Airlines,1828,CX,4
A,2019-04-01T17:25:00,Southwest Airlines,1644,D1,4
D,2019-04-01T17:25:00,Alaska Airlines,633,10,2
D,2019-04-01T17:25:00,Delta Air Lines,2340,F7,3
D,2019-04-01T17:25:00,WestJet,1517,B23,4
D,2019-04-01T17:27:00,American Airlines,686,A20,4
D,2019-04-01T17:30:00,Southwest Airlines,5662,C19,4
A,2019-04-01T17:30:00,Southwest Airlines,2066,D6,4
A,2019-04-01T17:30:00,Delta Air Lines,2373,F10,3
D,2019-04-01T00:05:00,Sun Country Airlines,610,F2,3
A,2019-04-01T00:05:00,Southwest Airlines,849,,4
A,2019-04-01T00:05:00,Southwest Airlines,16,,4
A,2019-04-01T00:10:00,Southwest Airlines,4825,C4,4
A,2019-04-01T00:13:00,Delta Air Lines,719,F6,3
D,2019-04-01T00:15:00,American Airlines,291,B11,4
A,2019-04-01T00:27:00,American Airlines,2756,A11,4
D,2019-04-01T00:30:00,Delta Air Lines,988,F8,3
A,2019-04-01T00:35:00,Alaska Airlines,632,10,2
D,2019-04-01T00:36:00,American Airlines,825,A7,4
D,2019-04-01T00:36:00,American Airlines,447,DX,4
D,2019-04-01T01:09:00,Spirit Airlines,972,2,2
A,2019-04-01T01:13:00,Frontier Airlines,1190,F2,3
D,2019-04-01T01:22:00,American Airlines,599,A5,4
D,2019-04-01T05:00:00,Frontier Airlines,752,F2,3
D,2019-04-01T05:00:00,American Airlines,507,A18,4
D,2019-04-01T05:15:00,Southwest Airlines,1713,C6,4
D,2019-04-01T05:15:00,Southwest Airlines,2279,C4,4
D,2019-04-01T05:15:00,American Airlines,2765,A12,4
D,2019-04-01T05:20:00,Southwest Airlines,4535,CX,4
D,2019-04-01T05:20:00,Southwest Airlines,2201,D6,4
D,2019-04-01T05:20:00,American Airlines,1153,A21,4
D,2019-04-01T05:20:00,Alaska Airlines,631,10,2
D,2019-04-01T05:25:00,Southwest Airlines,1658,C7,4
D,2019-04-01T05:30:00,United Airlines,1424,3,2
D,2019-04-01T05:40:00,Southwest Airlines,1686,D4,4
D,2019-04-01T05:45:00,American Airlines,3196,B5,4
D,2019-04-01T05:50:00,Southwest Airlines,139,C2,4
D,2019-04-01T05:50:00,Southwest Airlines,1637,C3,4
D,2019-04-01T05:55:00,Southwest Airlines,1675,D7,4
D,2019-04-01T05:55:00,Southwest Airlines,2392,C11,4
D,2019-04-01T05:55:00,Southwest Airlines,2540,C18,4
D,2019-04-01T06:00:00,Delta Air Lines,5814,F1,3
D,2019-04-01T06:00:00,Delta Air Lines,609,F5,3
D,2019-04-01T06:00:00,Southwest Airlines,1643,C16,4
D,2019-04-01T06:00:00,Southwest Airlines,2353,C8,4
D,2019-04-01T06:00:00,Southwest Airlines,2402,C1,4
A,2019-04-01T06:00:00,Southwest Airlines,1853,C3,4
D,2019-04-01T06:00:00,American Airlines,5836,B7,4
D,2019-04-01T06:00:00,Alaska Airlines,959,11,2
D,2019-04-01T06:00:00,United Airlines,5506,7,2
A,2019-04-01T06:00:00,Southwest Airlines,2269,C4,4
D,2019-04-01T06:00:00,United Airlines,1600,8,2
A,2019-04-01T06:01:00,American Airlines,1945,A26,4
D,2019-04-01T06:04:00,Delta Air Lines,5751,F4,3
A,2019-04-01T06:05:00,Southwest Airlines,1526,CX,4
D,2019-04-01T06:05:00,Delta Air Lines,2247,F10,3
A,2019-04-01T06:05:00,Southwest Airlines,346,D1,4
D,2019-04-01T06:10:00,Delta Air Lines,1487,F9,3
D,2019-04-01T06:10:00,Frontier Airlines,1074,F3,3
D,2019-04-01T06:26:00,United Airlines,1131,6B,2
A,2019-04-01T06:30:00,Southwest Airlines,152,C8,4
D,2019-04-01T06:30:00,American Airlines,407,A7,4
D,2019-04-01T06:30:00,American Airlines,567,A3,4
A,2019-04-01T06:30:00,Alaska Airlines,172,11,2
A,2019-04-01T06:32:00,American Airlines,693,B25,4
A,2019-04-01T06:32:00,American Airlines,2096,A21,4
A,2019-04-01T06:35:00,Southwest Airlines,2451,C2,4
A,2019-04-01T06:36:00,American Airlines,812,A10,4
D,2019-04-01T06:40:00,Delta Air Lines,2147,F6,3
A,2019-04-01T06:40:00,American Airlines,2026,A12,4
A,2019-04-01T06:40:00,American Airlines,5898,B22,4
A,2019-04-01T06:42:00,American Airlines,3213,A1,4
A,2019-04-01T06:44:00,American Airlines,5867,B2,4
A,2019-04-01T06:44:00,American Airlines,2089,A17,4
D,2019-04-01T06:45:00,Southwest Airlines,2269,C4,4
D,2019-04-01T06:45:00,Southwest Airlines,6698,D3,4
A,2019-04-01T06:45:00,American Airlines,1040,A7,4
A,2019-04-01T06:46:00,American Airlines,2967,B7,4
A,2019-04-01T06:47:00,American Airlines,1096,B11,4
A,2019-04-01T06:47:00,American Airlines,2053,A19,4
A,2019-04-01T06:47:00,American Airlines,1765,A30,4
A,2019-04-01T06:48:00,American Airlines,1861,A5,4
A,2019-04-01T06:48:00,American Airlines,5865,B21,4
A,2019-04-01T06:49:00,American Airlines,5757,B16,4
D,2019-04-01T06:50:00,Southwest Airlines,1120,C6,4
D,2019-04-01T06:50:00,American Airlines,659,A23,4
D,2019-04-01T06:55:00,Southwest Airlines,1853,C3,4
A,2019-04-01T06:55:00,Southwest Airlines,762,C16,4
D,2019-04-01T07:00:00,Southwest Airlines,301,CX,4
D,2019-04-01T07:00:00,WestJet,1499,B23,4
D,2019-04-01T07:00:00,Southwest Airlines,1646,D8,4
D,2019-04-01T07:00:00,American Airlines,623,B13,4
D,2019-04-01T07:00:00,United Airlines,1774,5,2
A,2019-04-01T07:00:00,Southwest Airlines,2347,D6,4
A,2019-04-01T07:00:00,Southwest Airlines,5641,C7,4
A,2019-04-01T07:00:00,Southwest Airlines,4393,D2,4
D,2019-04-01T07:05:00,Southwest Airlines,1118,D7,4
D,2019-04-01T07:05:00,Southwest Airlines,4240,D5,4
D,2019-04-01T07:05:00,American Airlines,1940,B4,4
D,2019-04-01T07:05:00,Alaska Airlines,637,10,2
A,2019-04-01T07:05:00,Southwest Airlines,2464,C1,4
A,2019-04-01T07:05:00,American Airlines,697,A30,4
A,2019-04-01T07:10:00,Southwest Airlines,748,C6,4
A,2019-04-01T07:10:00,Southwest Airlines,1874,C17,4
A,2019-04-01T07:10:00,Southwest Airlines,2489,D4,4
D,2019-04-01T07:15:00,Delta Air Lines,2296,F7,3
D,2019-04-01T07:15:00,Southwest Airlines,2199,D2,4
A,2019-04-01T07:15:00,Southwest Airlines,294,C3,4
A,2019-04-01T07:15:00,Southwest Airlines,971,D3,4
D,2019-04-01T07:15:00,American Airlines,2105,A13,4
A,2019-04-01T07:15:00,American Airlines,664,A27,4
A,2019-04-01T07:16:00,American Airlines,645,A29,4
A,2019-04-01T07:16:00,American Airlines,1688,A23,4
D,2019-04-01T07:20:00,Air Canada,1055,B27,4
D,2019-04-01T07:20:00,American Airlines,414,A4,4
D,2019-04-01T07:20:00,American Airlines,445,A6,4
D,2019-04-01T07:20:00,American Airlines,5952,B20,4
A,2019-04-01T07:20:00,Southwest Airlines,2179,D3,4
D,2019-04-01T07:23:00,American Airlines,592,A21,4
D,2019-04-01T07:25:00,Delta Air Lines,2240,F8,3
D,2019-04-01T07:25:00,American Airlines,5925,B2,4
A,2019-04-01T07:25:00,Frontier Airlines,1731,F1,3
A,2019-04-01T07:30:00,Southwest Airlines,1373,C13,4
A,2019-04-01T07:30:00,Southwest Airlines,1540,C13,4
A,2019-04-01T17:30:00,Sun Country Airlines,607,F3,3
D,2019-04-01T17:31:00,American Airlines,480,A23,4
D,2019-04-01T17:32:00,United Airlines,2162,6A,2
A,2019-04-01T17:33:00,American Airlines,500,A23,4
A,2019-04-01T17:35:00,British Airways,289,B25,4
A,2019-04-01T17:40:00,Southwest Airlines,2425,C13,4
D,2019-04-01T17:40:00,American Airlines,952,B6,4
A,2019-04-01T17:42:00,American Airlines,1844,A27,4
D,2019-04-01T17:45:00,Southwest Airlines,1615,C7,4
D,2019-04-01T17:45:00,Southwest Airlines,1817,D8,4
A,2019-04-01T17:45:00,American Airlines,2184,A10,4
A,2019-04-01T17:45:00,American Airlines,3069,B2,4
D,2019-04-01T17:46:00,American Airlines,425,B10,4
A,2019-04-01T17:47:00,American Airlines,2988,B15A,4
A,2019-04-01T17:48:00,American Airlines,655,A18,4
A,2019-04-01T17:49:00,United Airlines,1603,6B,2
A,2019-04-01T17:54:00,American Airlines,5912,A1,4
D,2019-04-01T17:55:00,Southwest Airlines,1720,D7,4
A,2019-04-01T17:55:00,Southwest Airlines,170,D3,4
A,2019-04-01T17:55:00,Delta Air Lines,5813,F5,3
A,2019-04-01T17:56:00,American Airlines,5921,B12,4
A,2019-04-01T17:57:00,WestJet,1342,B23,4
A,2019-04-01T17:57:00,American Airlines,5961,B19,4
A,2019-04-01T17:59:00,American Airlines,5785,B7,4
D,2019-04-01T18:00:00,Southwest Airlines,696,C18,4
D,2019-04-01T18:00:00,Southwest Airlines,1584,C9,4
A,2019-04-01T18:01:00,American Airlines,57,A13,4
A,2019-04-01T18:02:00,American Airlines,1514,A25,4
A,2019-04-01T18:02:00,American Airlines,5839,B16,4
A,2019-04-01T18:04:00,American Airlines,899,A20,4
D,2019-04-01T18:05:00,Southwest Airlines,1645,D1,4
D,2019-04-01T18:05:00,Southwest Airlines,2066,D6,4
A,2019-04-01T18:05:00,Southwest Airlines,368,C7,4
A,2019-04-01T18:05:00,Southwest Airlines,2321,C6,4
A,2019-04-01T18:05:00,American Airlines,1179,A7,4
A,2019-04-01T18:05:00,American Airlines,778,A22,4
A,2019-04-01T18:07:00,American Airlines,470,A6,4
A,2019-04-01T18:07:00,American Airlines,5729,B20,4
A,2019-04-01T18:08:00,American Airlines,475,A19,4
A,2019-04-01T18:08:00,American Airlines,2063,B11,4
A,2019-04-01T18:08:00,American Airlines,5956,B9,4
A,2019-04-01T18:09:00,Frontier Airlines,1427,F1,3
A,2019-04-01T18:09:00,American Airlines,1083,A2,4
A,2019-04-01T18:09:00,Delta Air Lines,1211,F6,3
D,2019-04-01T18:10:00,Southwest Airlines,1404,C17,4
A,2019-04-01T18:10:00,American Airlines,5896,B5,4
A,2019-04-01T18:10:00,American Airlines,5972,B19,4
A,2019-04-01T18:10:00,American Airlines,542,A29,4
A,2019-04-01T18:10:00,American Airlines,648,A12,4
D,2019-04-01T18:11:00,Spirit Airlines,1168,2,2
D,2019-04-01T18:15:00,Southwest Airlines,2030,CX,4
D,2019-04-01T18:15:00,Southwest Airlines,2425,C13,4
A,2019-04-01T18:15:00,Southwest Airlines,1082,D5,4
A,2019-04-01T18:15:00,Southwest Airlines,2010,C1,4
A,2019-04-01T18:15:00,Southwest Airlines,2305,C9,4
A,2019-04-01T18:20:00,Southwest Airlines,1862,C8,4
A,2019-04-01T18:20:00,Southwest Airlines,2394,D2,4
D,2019-04-01T18:20:00,Sun Country Airlines,608,F3,3
A,2019-04-01T18:25:00,Southwest Airlines,113,D8,4
A,2019-04-01T18:25:00,Southwest Airlines,1800,C11,4
A,2019-04-01T18:25:00,Southwest Airlines,2227,C18,4
A,2019-04-01T18:25:00,Alaska Airlines,646,11,2
A,2019-04-01T18:30:00,Southwest Airlines,1150,C17,4
A,2019-04-01T18:30:00,Southwest Airlines,1517,C2,4
A,2019-04-01T18:30:00,Southwest Airlines,2260,C19,4
D,2019-04-01T18:30:00,Delta Air Lines,5777,F5,3
A,2019-04-01T18:30:00,Southwest Airlines,2448,C4,4
A,2019-04-01T18:30:00,American Airlines,441,B26,4
A,2019-04-01T18:30:00,American Airlines,5902,B22,4
D,2019-04-01T18:35:00,Southwest Airlines,170,D3,4
A,2019-04-01T18:35:00,Southwest Airlines,2103,D1,4
A,2019-04-01T18:35:00,American Airlines,515,B28,4
A,2019-04-01T18:37:00,Delta Air Lines,5693,F4,3
A,2019-04-01T18:39:00,WestJet,1924,B27,4
D,2019-04-01T18:40:00,American Airlines,780,A4,4
D,2019-04-01T18:40:00,American Airlines,3221,B2,4
D,2019-04-01T18:40:00,American Airlines,5833,B9,4
D,2019-04-01T18:40:00,American Airlines,5988,B7,4
D,2019-04-01T18:41:00,American Airlines,667,A9,4
D,2019-04-01T18:41:00,American Airlines,5713,B19,4
D,2019-04-01T18:45:00,American Airlines,2093,A8,4
D,2019-04-01T18:45:00,American Airlines,5868,B16,4
D,2019-04-01T18:45:00,Delta Air Lines,1708,F10,3
D,2019-04-01T18:48:00,United Airlines,1217,6B,2
D,2019-04-01T18:48:00,Delta Air Lines,1211,F6,3
A,2019-04-01T18:49:00,American Airlines,531,A27,4
D,2019-04-01T18:50:00,Southwest Airlines,368,C4,4
D,2019-04-01T18:50:00,Southwest Airlines,2321,C6,4
A,2019-04-01T18:50:00,Southwest Airlines,2098,D6,4
D,2019-04-01T18:50:00,American Airlines,3060,B15A,4
D,2019-04-01T18:50:00,American Airlines,5866,B19,4
D,2019-04-01T18:50:00,WestJet,1341,B23,4
D,2019-04-01T18:51:00,American Airlines,450,A6,4
D,2019-04-01T18:52:00,American Airlines,691,A10,4
D,2019-04-01T18:55:00,American Airlines,630,A27,4
D,2019-04-01T18:55:00,American Airlines,835,A19,4
D,2019-04-01T18:55:00,American Airlines,5737,A1,4
A,2019-04-01T18:55:00,Southwest Airlines,2561,C13,4
A,2019-04-01T18:55:00,United Airlines,1929,3,2
A,2019-04-01T18:56:00,Frontier Airlines,2883,F2,3
D,2019-04-01T18:57:00,American Airlines,5897,B17,4
D,2019-04-01T18:58:00,American Airlines,5718,B5,4
D,2019-04-01T18:59:00,American Airlines,1095,A25,4
D,2019-04-01T18:59:00,American Airlines,1951,A12,4
A,2019-04-01T19:00:00,Southwest Airlines,864,C11,4
D,2019-04-01T19:00:00,American Airlines,1560,A7,4
D,2019-04-01T19:02:00,American Airlines,5799,B12,4
A,2019-04-01T19:02:00,American Airlines,440,B10,4
A,2019-04-01T19:02:00,American Airlines,682,A3,4
A,2019-04-01T19:03:00,American Airlines,2100,A11,4
D,2019-04-01T19:05:00,Southwest Airlines,1082,D5,4
D,2019-04-01T19:05:00,Southwest Airlines,1800,C11,4
D,2019-04-01T19:05:00,American Airlines,690,A22,4
A,2019-04-01T19:05:00,American Airlines,433,A30,4
A,2019-04-01T19:05:00,American Airlines,5730,A1,4
D,2019-04-01T07:35:00,Delta Air Lines,5851,F2,3
D,2019-04-01T07:35:00,Southwest Airlines,762,C16,4
D,2019-04-01T07:35:00,American Airlines,5802,B21,4
A,2019-04-01T07:35:00,Southwest Airlines,2565,C11,4
A,2019-04-01T07:35:00,American Airlines,1895,A13,4
D,2019-04-01T07:37:00,American Airlines,438,A26,4
D,2019-04-01T07:38:00,American Airlines,3210,A1,4
A,2019-04-01T07:39:00,American Airlines,2658,CX,4
A,2019-04-01T07:39:00,American Airlines,1757,B13,4
D,2019-04-01T07:40:00,American Airlines,5792,B5,4
D,2019-04-01T07:42:00,American Airlines,5736,B17,4
D,2019-04-01T07:43:00,American Airlines,1273,B11,4
A,2019-04-01T07:43:00,American Airlines,675,A24,4
A,2019-04-01T07:44:00,American Airlines,3038,B18,4
D,2019-04-01T07:45:00,Southwest Airlines,564,C17,4
D,2019-04-01T07:45:00,American Airlines,1880,A30,4
D,2019-04-01T07:45:00,Alaska Airlines,111,11,2
D,2019-04-01T07:45:00,United Airlines,316,8,2
D,2019-04-01T07:45:00,United Airlines,656,6A,2
A,2019-04-01T07:45:00,American Airlines,5721,B2,4
A,2019-04-01T07:45:00,American Airlines,9841,B15B,4
A,2019-04-01T07:46:00,American Airlines,1808,A4,4
A,2019-04-01T07:46:00,American Airlines,1065,B4,4
D,2019-04-01T07:47:00,American Airlines,486,A17,4
A,2019-04-01T07:47:00,American Airlines,2035,A21,4
A,2019-04-01T07:48:00,American Airlines,3251,B12,4
A,2019-04-01T07:49:00,American Airlines,5777,CX,4
A,2019-04-01T07:50:00,American Airlines,1346,A2,4
A,2019-04-01T07:51:00,American Airlines,5813,B20,4
A,2019-04-01T07:53:00,American Airlines,2015,B11,4
A,2019-04-01T07:55:00,American Airlines,625,A5,4
A,2019-04-01T07:56:00,American Airlines,2974,B17,4
A,2019-04-01T07:57:00,American Airlines,516,A6,4
A,2019-04-01T07:57:00,American Airlines,3132,B15B,4
A,2019-04-01T07:57:00,American Airlines,459,A18,4
A,2019-04-01T07:57:00,American Airlines,5806,B21,4
A,2019-04-01T07:58:00,Frontier Airlines,2414,F2,3
D,2019-04-01T08:00:00,Hawaiian Airlines,35,F10,3
D,2019-04-01T08:00:00,Southwest Airlines,150,D6,4
D,2019-04-01T08:00:00,Southwest Airlines,2012,D3,4
A,2019-04-01T08:00:00,American Airlines,3103,A1,4
A,2019-04-01T08:00:00,American Airlines,2042,A17,4
A,2019-04-01T08:00:00,American Airlines,1867,A3,4
A,2019-04-01T08:02:00,United Airlines,368,7,2
D,2019-04-01T08:05:00,Southwest Airlines,1667,D4,4
A,2019-04-01T08:10:00,Southwest Airlines,2255,C4,4
A,2019-04-01T08:14:00,American Airlines,201,A25,4
A,2019-04-01T08:14:00,American Airlines,1408,A2,4
D,2019-04-01T08:15:00,Southwest Airlines,295,C3,4
D,2019-04-01T08:15:00,Southwest Airlines,1070,C8,4
D,2019-04-01T08:15:00,Southwest Airlines,1478,D2,4
D,2019-04-01T08:15:00,Southwest Airlines,1540,C13,4
D,2019-04-01T08:15:00,Southwest Airlines,1875,C2,4
D,2019-04-01T08:15:00,Frontier Airlines,1730,F1,3
A,2019-04-01T08:15:00,Southwest Airlines,2462,D7,4
A,2019-04-01T08:15:00,Southwest Airlines,2476,C16,4
A,2019-04-01T08:15:00,American Airlines,5805,B18,4
A,2019-04-01T08:18:00,Delta Air Lines,956,F10,3
D,2019-04-01T08:20:00,Southwest Airlines,694,C1,4
D,2019-04-01T08:20:00,Southwest Airlines,749,C6,4
D,2019-04-01T08:20:00,Southwest Airlines,1374,C13,4
D,2019-04-01T08:20:00,Southwest Airlines,2298,C18,4
D,2019-04-01T08:20:00,American Airlines,1703,A5,4
D,2019-04-01T08:25:00,Southwest Airlines,972,C9,4
D,2019-04-01T08:25:00,Southwest Airlines,1928,C11,4
A,2019-04-01T08:25:00,Southwest Airlines,964,C9,4
D,2019-04-01T08:25:00,American Airlines,482,A13,4
A,2019-04-01T08:25:00,Sun Country Airlines,603,F3,3
A,2019-04-01T08:25:00,American Airlines,5835,B5,4
A,2019-04-01T08:25:00,Delta Air Lines,800,F9,3
D,2019-04-01T08:30:00,Southwest Airlines,638,D8,4
A,2019-04-01T08:30:00,American Airlines,9659,B14,4
D,2019-04-01T08:35:00,Southwest Airlines,1403,C7,4
D,2019-04-01T08:35:00,American Airlines,493,B24,4
D,2019-04-01T08:35:00,American Airlines,2017,A19,4
A,2019-04-01T08:35:00,Alaska Airlines,636,11,2
D,2019-04-01T08:36:00,American Airlines,590,B8,4
D,2019-04-01T08:36:00,American Airlines,1959,A12,4
D,2019-04-01T08:37:00,American Airlines,1702,B28,4
D,2019-04-01T08:39:00,American Airlines,854,A23,4
D,2019-04-01T08:39:00,American Airlines,3006,B7,4
D,2019-04-01T08:39:00,American Airlines,5811,B2,4
A,2019-04-01T08:40:00,Southwest Airlines,2539,CX,4
D,2019-04-01T08:40:00,American Airlines,532,A10,4
D,2019-04-01T08:40:00,American Airlines,685,B14,4
D,2019-04-01T08:40:00,American Airlines,1569,A2,4
D,2019-04-01T08:40:00,American Airlines,1696,B25,4
D,2019-04-01T08:40:00,American Airlines,2978,A1,4
A,2019-04-01T08:40:00,Southwest Airlines,2435,D2,4
D,2019-04-01T08:42:00,American Airlines,372,A7,4
D,2019-04-01T08:42:00,American Airlines,5782,B20,4
D,2019-04-01T08:43:00,American Airlines,5797,B21,4
D,2019-04-01T08:43:00,American Airlines,1580,CX,4
D,2019-04-01T08:44:00,American Airlines,739,B10,4
D,2019-04-01T08:44:00,American Airlines,5886,B22,4
D,2019-04-01T08:45:00,Southwest Airlines,1227,D1,4
A,2019-04-01T08:45:00,Southwest Airlines,1990,C4,4
D,2019-04-01T08:45:00,American Airlines,554,B13,4
D,2019-04-01T08:45:00,American Airlines,619,B9,4
A,2019-04-01T08:45:00,Southwest Airlines,2578,C8,4
A,2019-04-01T08:45:00,American Airlines,1672,A13,4
A,2019-04-01T08:45:00,Southwest Airlines,2045,CX,4
D,2019-04-01T08:46:00,American Airlines,515,A20,4
D,2019-04-01T08:47:00,American Airlines,1931,B11,4
D,2019-04-01T08:49:00,American Airlines,758,B6,4
D,2019-04-01T08:49:00,United Airlines,1638,6B,2
D,2019-04-01T08:50:00,Southwest Airlines,2255,C4,4
D,2019-04-01T08:50:00,American Airlines,613,A8,4
D,2019-04-01T08:51:00,American Airlines,2339,B4,4
D,2019-04-01T08:51:00,American Airlines,5878,B15A,4
D,2019-04-01T08:52:00,American Airlines,2994,B12,4
D,2019-04-01T08:53:00,American Airlines,3217,B18,4
D,2019-04-01T08:54:00,American Airlines,5873,B19,4
A,2019-04-01T08:54:00,American Airlines,1958,A19,4
A,2019-04-01T19:06:00,WestJet,1464,B23,4
A,2019-04-01T19:06:00,American Airlines,3209,B15B,4
A,2019-04-01T19:06:00,American Airlines,608,A8,4
A,2019-04-01T19:07:00,American Airlines,3215,B9,4
A,2019-04-01T19:08:00,American Airlines,579,A10,4
