arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2018-07-01T14:15:00,American Airlines,439,A3,4
A,2018-07-01T14:15:00,American Airlines,760,A23,4
A,2018-07-01T14:20:00,Southwest Airlines,3554,C6,4
D,2018-07-01T14:20:00,Delta Air Lines,1769,18,3
A,2018-07-01T14:21:00,American Airlines,1141,A22,4
A,2018-07-01T14:22:00,American Airlines,478,B10,4
A,2018-07-01T14:22:00,American Airlines,1499,A11,4
A,2018-07-01T14:23:00,Delta Air Lines,1907,19,3
A,2018-07-01T14:23:00,American Airlines,546,A7,4
A,2018-07-01T14:24:00,American Airlines,2259,B14,4
D,2018-07-01T14:25:00,Southwest Airlines,2760,C18,4
A,2018-07-01T14:25:00,American Airlines,6001,B3,4
D,2018-07-01T14:25:00,American Airlines,5896,B20,4
D,2018-07-01T14:25:00,United Airlines,2000,6B,2
A,2018-07-01T14:27:00,American Airlines,3091,B15A,4
A,2018-07-01T14:28:00,American Airlines,2722,B9,4
A,2018-07-01T14:28:00,American Airlines,3065,B1,4
A,2018-07-01T14:29:00,American Airlines,695,A2,4
A,2018-07-01T14:29:00,American Airlines,3043,B19,4
D,2018-07-01T14:30:00,Air Canada,1836,B28,4
A,2018-07-01T14:30:00,American Airlines,652,A14,4
A,2018-07-01T14:30:00,Southwest Airlines,4680,C9,4
D,2018-07-01T14:30:00,Southwest Airlines,5067,D8,4
D,2018-07-01T14:35:00,Air Canada,8229,B24,4
A,2018-07-01T14:35:00,Southwest Airlines,5465,D1,4
D,2018-07-01T14:35:00,American Airlines,3245,B1A,4
D,2018-07-01T14:40:00,Southwest Airlines,3763,D3,4
A,2018-07-01T14:40:00,American Airlines,5771,A1,4
A,2018-07-01T14:40:00,Southwest Airlines,4385,C16,4
D,2018-07-01T14:45:00,Southwest Airlines,4559,C3,4
A,2018-07-01T14:45:00,Southwest Airlines,1482,C19,4
D,2018-07-01T14:45:00,American Airlines,5961,B17,4
A,2018-07-01T14:46:00,American Airlines,5768,B5,4
A,2018-07-01T14:48:00,United Airlines,373,7,2
D,2018-07-01T14:50:00,Southwest Airlines,2696,C17,4
D,2018-07-01T14:50:00,American Airlines,662,A20,4
A,2018-07-01T14:53:00,American Airlines,571,B27,4
D,2018-07-01T14:55:00,Southwest Airlines,3554,C6,4
A,2018-07-01T14:55:00,Southwest Airlines,5557,C13,4
D,2018-07-01T14:55:00,American Airlines,5857,B21,4
D,2018-07-01T15:00:00,Southwest Airlines,3958,D2,4
A,2018-07-01T15:00:00,British Airways,291,B25,4
D,2018-07-01T15:05:00,American Airlines,604,A10,4
D,2018-07-01T15:05:00,American Airlines,420,B25,4
A,2018-07-01T15:07:00,American Airlines,613,A4,4
A,2018-07-01T15:09:00,American Airlines,5811,B22,4
D,2018-07-01T15:10:00,Southwest Airlines,4680,C9,4
A,2018-07-01T15:10:00,Southwest Airlines,5566,C18,4
D,2018-07-01T15:10:00,American Airlines,1632,A3,4
D,2018-07-01T15:12:00,American Airlines,1588,A19,4
A,2018-07-01T15:13:00,American Airlines,535,B23,4
D,2018-07-01T15:15:00,Southwest Airlines,4385,C16,4
A,2018-07-01T15:15:00,Southwest Airlines,3804,C8,4
D,2018-07-01T15:15:00,Southwest Airlines,5465,D1,4
D,2018-07-01T15:15:00,American Airlines,417,A30,4
D,2018-07-01T15:15:00,American Airlines,5746,B18,4
A,2018-07-01T15:16:00,United Airlines,678,5,2
A,2018-07-01T15:20:00,Southwest Airlines,4099,C1,4
D,2018-07-01T15:20:00,American Airlines,478,B10,4
D,2018-07-01T15:20:00,American Airlines,2988,B1,4
A,2018-07-01T15:21:00,United Airlines,1797,,2
A,2018-07-01T15:22:00,Volaris,5974,B28,4
D,2018-07-01T15:24:00,American Airlines,584,A7,4
A,2018-07-01T15:25:00,Southwest Airlines,4987,D3,4
D,2018-07-01T15:25:00,American Airlines,891,A23,4
D,2018-07-01T15:25:00,American Airlines,3069,B15A,4
D,2018-07-01T15:26:00,American Airlines,1388,B9,4
D,2018-07-01T15:27:00,American Airlines,2408,A22,4
D,2018-07-01T00:08:00,Frontier Airlines,1274,20,3
D,2018-07-01T00:10:00,American Airlines,2054,A26,4
D,2018-07-01T00:10:00,Delta Air Lines,2686,19,3
D,2018-07-01T00:35:00,American Airlines,447,A30,4
D,2018-07-01T00:45:00,Delta Air Lines,1717,23,3
D,2018-07-01T00:48:00,Spirit Airlines,972,2,2
A,2018-07-01T00:10:00,Southwest Airlines,4554,,4
A,2018-07-01T00:12:00,United Airlines,5663,,2
D,2018-07-01T01:15:00,American Airlines,599,A13,4
D,2018-07-01T05:00:00,American Airlines,462,A19,4
D,2018-07-01T05:10:00,Southwest Airlines,4573,D6,4
D,2018-07-01T05:15:00,American Airlines,2765,B13,4
D,2018-07-01T05:20:00,American Airlines,1153,A21,4
D,2018-07-01T05:45:00,Southwest Airlines,4631,C2,4
D,2018-07-01T05:55:00,Southwest Airlines,2755,C7,4
D,2018-07-01T05:55:00,Southwest Airlines,3300,C6,4
D,2018-07-01T06:00:00,Southwest Airlines,2889,D5,4
D,2018-07-01T06:00:00,Southwest Airlines,4593,C11,4
D,2018-07-01T06:00:00,Southwest Airlines,4619,C13,4
D,2018-07-01T06:00:00,American Airlines,3196,B3,4
D,2018-07-01T06:00:00,American Airlines,5836,B5,4
D,2018-07-01T06:00:00,Alaska Airlines,591,10,2
D,2018-07-01T06:00:00,Delta Air Lines,2466,17,3
D,2018-07-01T06:00:00,Delta Air Lines,5701,19,3
D,2018-07-01T06:00:00,United Airlines,1774,6A,2
A,2018-07-01T06:03:00,American Airlines,1945,A30,4
D,2018-07-01T06:10:00,Delta Air Lines,1994,18,3
D,2018-07-01T06:15:00,Southwest Airlines,4359,C16,4
D,2018-07-01T06:15:00,Frontier Airlines,1608,20,3
D,2018-07-01T06:20:00,Delta Air Lines,824,16,3
D,2018-07-01T06:25:00,United Airlines,1600,3,2
A,2018-07-01T06:30:00,Southwest Airlines,4670,C17,4
D,2018-07-01T06:30:00,American Airlines,567,A3,4
D,2018-07-01T06:30:00,United Airlines,2083,8,2
A,2018-07-01T06:32:00,American Airlines,1765,A27,4
A,2018-07-01T06:35:00,Southwest Airlines,3591,C7,4
D,2018-07-01T06:35:00,Southwest Airlines,5078,D8,4
A,2018-07-01T06:37:00,American Airlines,2089,A21,4
A,2018-07-01T06:40:00,Southwest Airlines,5233,C16,4
A,2018-07-01T06:41:00,American Airlines,5757,B20,4
A,2018-07-01T06:43:00,American Airlines,2026,A17,4
A,2018-07-01T06:44:00,American Airlines,5898,B22,4
D,2018-07-01T06:45:00,Southwest Airlines,3949,C1,4
A,2018-07-01T06:45:00,American Airlines,2005,B9,4
D,2018-07-01T06:45:00,American Airlines,407,A9,4
D,2018-07-01T06:45:00,American Airlines,655,A29,4
A,2018-07-01T06:49:00,American Airlines,2053,B12,4
A,2018-07-01T06:49:00,American Airlines,2967,B2,4
A,2018-07-01T06:50:00,American Airlines,1861,A11,4
A,2018-07-01T06:50:00,American Airlines,5865,B5,4
A,2018-07-01T06:50:00,Southwest Airlines,5032,C11,4
A,2018-07-01T06:59:00,American Airlines,693,B25,4
D,2018-07-01T07:00:00,Southwest Airlines,3715,C8,4
D,2018-07-01T07:00:00,Southwest Airlines,4562,D1,4
A,2018-07-01T07:00:00,Southwest Airlines,3800,C6,4
D,2018-07-01T07:00:00,Southwest Airlines,4577,D6,4
D,2018-07-01T07:00:00,American Airlines,601,A23,4
D,2018-07-01T07:00:00,Delta Air Lines,2977,15,3
D,2018-07-01T07:00:00,Frontier Airlines,1412,25,3
A,2018-07-01T07:02:00,American Airlines,697,B23,4
D,2018-07-01T07:05:00,Southwest Airlines,4175,C18,4
A,2018-07-01T07:10:00,Frontier Airlines,749,20,3
D,2018-07-01T07:12:00,Delta Air Lines,5795,17,3
A,2018-07-01T07:15:00,American Airlines,645,A26,4
A,2018-07-01T07:15:00,Southwest Airlines,1589,C13,4
D,2018-07-01T07:15:00,Delta Air Lines,2750,23,3
A,2018-07-01T07:17:00,American Airlines,1688,A18,4
D,2018-07-01T07:20:00,Southwest Airlines,4601,C3,4
D,2018-07-01T07:20:00,American Airlines,445,B24,4
D,2018-07-01T07:20:00,American Airlines,2105,A4,4
D,2018-07-01T07:20:00,American Airlines,5796,B18,4
D,2018-07-01T07:25:00,Southwest Airlines,3003,D4,4
D,2018-07-01T07:25:00,Southwest Airlines,3591,C7,4
A,2018-07-01T07:25:00,Southwest Airlines,3537,D2,4
A,2018-07-01T07:25:00,Southwest Airlines,2488,C18,4
D,2018-07-01T07:25:00,American Airlines,2795,A25,4
D,2018-07-01T07:30:00,Hawaiian Airlines,35,24,3
A,2018-07-01T07:30:00,Southwest Airlines,3571,C6,4
D,2018-07-01T07:30:00,Southwest Airlines,4670,C17,4
D,2018-07-01T07:30:00,Delta Air Lines,5722,18,3
A,2018-07-01T07:31:00,American Airlines,664,B28,4
A,2018-07-01T07:31:00,American Airlines,767,A5,4
D,2018-07-01T07:35:00,Southwest Airlines,3783,C19,4
D,2018-07-01T07:35:00,Southwest Airlines,5032,C11,4
D,2018-07-01T07:35:00,American Airlines,1765,A5,4
D,2018-07-01T07:35:00,American Airlines,5802,B17,4
D,2018-07-01T07:38:00,American Airlines,5850,B22,4
A,2018-07-01T07:39:00,American Airlines,854,A27,4
A,2018-07-01T07:40:00,American Airlines,1513,B8,4
A,2018-07-01T07:40:00,Southwest Airlines,5579,D8,4
A,2018-07-01T07:40:00,Southwest Airlines,3897,D4,4
D,2018-07-01T07:40:00,American Airlines,438,A30,4
D,2018-07-01T07:40:00,American Airlines,1880,A27,4
D,2018-07-01T07:40:00,American Airlines,5743,B5,4
A,2018-07-01T07:41:00,American Airlines,5923,A1,4
A,2018-07-01T07:41:00,American Airlines,3038,B15A,4
A,2018-07-01T07:41:00,American Airlines,1065,A4,4
A,2018-07-01T07:43:00,American Airlines,2658,A19,4
A,2018-07-01T07:44:00,American Airlines,5777,B19,4
D,2018-07-01T07:45:00,Southwest Airlines,3068,C16,4
D,2018-07-01T07:45:00,American Airlines,711,A10,4
D,2018-07-01T07:45:00,American Airlines,3142,B1,4
D,2018-07-01T07:45:00,American Airlines,5867,B20,4
A,2018-07-01T07:46:00,American Airlines,765,A9,4
D,2018-07-01T07:47:00,American Airlines,486,B14,4
A,2018-07-01T07:49:00,American Airlines,625,B13,4
D,2018-07-01T07:50:00,Southwest Airlines,952,C6,4
A,2018-07-01T07:50:00,American Airlines,675,A29,4
A,2018-07-01T07:50:00,American Airlines,5721,B2,4
D,2018-07-01T07:50:00,American Airlines,452,B12,4
D,2018-07-01T07:50:00,United Airlines,656,5,2
A,2018-07-01T07:51:00,American Airlines,2974,B5,4
A,2018-07-01T07:52:00,American Airlines,3132,B15B,4
A,2018-07-01T07:53:00,American Airlines,3251,B1,4
A,2018-07-01T07:53:00,American Airlines,459,A13,4
D,2018-07-02T14:35:00,American Airlines,3245,B15A,4
D,2018-07-02T14:35:00,Air Canada,8229,B23,4
D,2018-07-02T14:40:00,Southwest Airlines,2077,C6,4
D,2018-07-02T14:40:00,Southwest Airlines,2232,C11,4
A,2018-07-02T14:40:00,Southwest Airlines,960,C17,4
A,2018-07-02T14:40:00,Southwest Airlines,1856,C3,4
A,2018-07-02T14:40:00,American Airlines,5771,B16,4
A,2018-07-02T14:45:00,Southwest Airlines,418,D1,4
A,2018-07-02T14:45:00,Southwest Airlines,2462,C1,4
D,2018-07-02T14:45:00,American Airlines,5961,B21,4
A,2018-07-02T14:46:00,American Airlines,5768,B3,4
A,2018-07-02T14:48:00,United Airlines,373,5,2
D,2018-07-02T14:50:00,Southwest Airlines,2170,C19,4
A,2018-07-02T14:50:00,Southwest Airlines,1888,D3,4
D,2018-07-02T14:50:00,American Airlines,662,B25,4
A,2018-07-02T14:53:00,American Airlines,571,B23,4
D,2018-07-02T14:55:00,Southwest Airlines,1286,C7,4
D,2018-07-02T14:55:00,Southwest Airlines,1342,C16,4
D,2018-07-02T14:55:00,American Airlines,5857,B20,4
D,2018-07-02T15:00:00,Southwest Airlines,1946,D7,4
D,2018-07-02T15:00:00,Southwest Airlines,2558,D5,4
D,2018-07-02T15:05:00,Southwest Airlines,1066,D6,4
D,2018-07-02T15:05:00,Southwest Airlines,1074,C13,4
A,2018-07-02T15:05:00,Southwest Airlines,4630,C11,4
D,2018-07-02T15:05:00,American Airlines,604,A7,4
D,2018-07-02T15:05:00,American Airlines,420,A26,4
A,2018-07-02T15:07:00,American Airlines,613,B4,4
A,2018-07-02T15:09:00,American Airlines,5811,B22,4
D,2018-07-02T15:10:00,Southwest Airlines,973,C8,4
D,2018-07-02T15:10:00,American Airlines,1632,A3,4
D,2018-07-02T15:12:00,American Airlines,1588,B6,4
A,2018-07-02T15:13:00,American Airlines,535,B27,4
D,2018-07-02T15:15:00,American Airlines,417,A19,4
D,2018-07-02T15:15:00,American Airlines,5746,B5,4
A,2018-07-02T15:16:00,United Airlines,678,6B,2
D,2018-07-02T15:20:00,Southwest Airlines,1856,C1,4
D,2018-07-02T15:20:00,American Airlines,2988,B1A,4
D,2018-07-02T15:20:00,American Airlines,478,A9,4
A,2018-07-02T15:21:00,United Airlines,1797,,2
A,2018-07-02T15:22:00,Volaris,974,B28,4
A,2018-07-02T15:22:00,Delta Air Lines,2046,23,3
D,2018-07-02T15:24:00,American Airlines,584,A23,4
D,2018-07-02T15:25:00,Southwest Airlines,2462,C3,4
D,2018-07-02T15:25:00,American Airlines,891,A18,4
D,2018-07-02T15:25:00,American Airlines,3069,B1,4
D,2018-07-02T15:26:00,American Airlines,1388,B6,4
D,2018-07-02T15:27:00,American Airlines,2408,B11,4
D,2018-07-02T15:27:00,American Airlines,5849,B3,4
D,2018-07-02T15:28:00,American Airlines,2104,A4,4
A,2018-07-02T15:28:00,American Airlines,601,A3,4
D,2018-07-02T15:29:00,American Airlines,1689,A5,4
D,2018-07-02T15:30:00,Southwest Airlines,961,C17,4
A,2018-07-02T15:30:00,Southwest Airlines,2381,C6,4
D,2018-07-02T15:30:00,American Airlines,2763,B14,4
D,2018-07-02T15:30:00,American Airlines,3081,B17,4
D,2018-07-02T15:31:00,American Airlines,155,A25,4
A,2018-07-02T15:33:00,American Airlines,1333,B6,4
D,2018-07-02T15:35:00,Southwest Airlines,290,D1,4
A,2018-07-02T15:38:00,American Airlines,1959,A10,4
A,2018-07-02T15:38:00,Delta Air Lines,899,18,3
A,2018-07-02T15:40:00,Southwest Airlines,746,C13,4
A,2018-07-02T15:42:00,American Airlines,2014,A24,4
A,2018-07-02T15:43:00,American Airlines,686,A23,4
A,2018-07-02T15:43:00,American Airlines,5824,B20,4
D,2018-07-02T15:45:00,American Airlines,5801,B19,4
A,2018-07-02T15:45:00,United Airlines,2372,7,2
A,2018-07-02T15:48:00,American Airlines,590,A9,4
A,2018-07-02T15:50:00,American Airlines,5754,B17,4
A,2018-07-02T15:51:00,American Airlines,2065,A22,4
A,2018-07-02T15:51:00,American Airlines,952,B11,4
A,2018-07-02T15:52:00,American Airlines,1057,B13,4
A,2018-07-02T15:52:00,American Airlines,3068,A1,4
A,2018-07-02T15:54:00,American Airlines,428,A20,4
A,2018-07-02T15:54:00,American Airlines,2983,B3,4
A,2018-07-02T15:55:00,Southwest Airlines,1410,C7,4
D,2018-07-02T15:59:00,American Airlines,887,A14,4
D,2018-07-02T16:00:00,Southwest Airlines,914,D3,4
A,2018-07-02T16:00:00,Southwest Airlines,2200,C16,4
D,2018-07-02T16:00:00,American Airlines,5749,B2,4
A,2018-07-02T16:02:00,American Airlines,5782,B3,4
A,2018-07-02T16:05:00,Southwest Airlines,2194,D1,4
D,2018-07-02T16:05:00,American Airlines,889,B23,4
A,2018-07-02T16:05:00,American Airlines,493,A5,4
A,2018-07-02T16:08:00,American Airlines,210,A25,4
A,2018-07-02T16:08:00,American Airlines,372,B14,4
A,2018-07-02T16:09:00,American Airlines,3137,B19,4
A,2018-07-02T16:10:00,Southwest Airlines,379,D3,4
A,2018-07-02T16:10:00,American Airlines,548,A12,4
D,2018-07-02T16:12:00,United Airlines,2355,6B,2
A,2018-07-02T16:12:00,Delta Air Lines,5708,17,3
D,2018-07-02T16:15:00,Southwest Airlines,746,C13,4
A,2018-07-02T16:15:00,Southwest Airlines,1514,D7,4
A,2018-07-02T16:15:00,Southwest Airlines,2130,C19,4
A,2018-07-02T16:15:00,American Airlines,5993,B21,4
A,2018-07-02T16:15:00,American Airlines,5839,B5,4
A,2018-07-02T16:16:00,Delta Air Lines,5818,16,3
A,2018-07-02T16:20:00,Southwest Airlines,2573,C3,4
D,2018-07-02T16:20:00,Delta Air Lines,899,18,3
A,2018-07-02T16:20:00,American Airlines,502,B24,4
D,2018-07-02T16:30:00,Southwest Airlines,2381,C6,4
A,2018-07-02T16:32:00,WestJet,1012,B23,4
A,2018-07-02T16:32:00,Alaska Airlines,650,10,2
D,2018-07-02T16:34:00,United Airlines,1044,5,2
D,2018-07-02T16:35:00,Southwest Airlines,1410,C7,4
D,2018-07-02T16:40:00,Volaris,975,B28,4
D,2018-07-02T16:45:00,Southwest Airlines,2405,C18,4
D,2018-07-02T16:45:00,American Airlines,775,A10,4
D,2018-07-02T16:45:00,American Airlines,839,B27,4
D,2018-07-02T16:45:00,American Airlines,3055,A1,4
D,2018-07-02T16:46:00,American Airlines,536,A9,4
A,2018-07-02T16:48:00,American Airlines,1885,A29,4
D,2018-07-02T16:49:00,American Airlines,5905,B17,4
D,2018-07-02T16:50:00,Southwest Airlines,379,D3,4
D,2018-07-02T16:50:00,Southwest Airlines,2200,C16,4
D,2018-07-02T16:50:00,American Airlines,1386,B6,4
D,2018-07-01T15:27:00,American Airlines,5849,A1,4
A,2018-07-01T15:28:00,American Airlines,601,A18,4
D,2018-07-01T15:28:00,American Airlines,2104,A14,4
D,2018-07-01T15:29:00,American Airlines,1689,A2,4
D,2018-07-01T15:30:00,Southwest Airlines,5557,C13,4
D,2018-07-01T15:30:00,American Airlines,2763,A9,4
D,2018-07-01T15:30:00,American Airlines,3081,B19,4
D,2018-07-01T15:31:00,American Airlines,155,B14,4
A,2018-07-01T15:33:00,American Airlines,1333,B13,4
A,2018-07-01T02:40:00,Southwest Airlines,8516,C13,4
D,2018-07-01T15:35:00,Southwest Airlines,4588,C19,4
A,2018-07-01T15:35:00,Southwest Airlines,3930,D6,4
A,2018-07-01T15:38:00,American Airlines,1959,B4,4
A,2018-07-01T15:39:00,Delta Air Lines,899,18,3
A,2018-07-01T15:43:00,American Airlines,686,A22,4
A,2018-07-01T15:43:00,American Airlines,5824,B16,4
D,2018-07-01T15:45:00,American Airlines,5801,B2,4
A,2018-07-01T15:46:00,American Airlines,2014,A21,4
A,2018-07-01T15:48:00,American Airlines,590,A12,4
A,2018-07-01T15:50:00,American Airlines,5754,B2,4
A,2018-07-01T15:50:00,Southwest Airlines,3757,C7,4
D,2018-07-01T15:50:00,Southwest Airlines,5566,C18,4
A,2018-07-01T15:51:00,American Airlines,2065,A18,4
A,2018-07-01T15:51:00,American Airlines,952,A25,4
A,2018-07-01T15:52:00,American Airlines,1057,A7,4
A,2018-07-01T15:52:00,American Airlines,3068,B1A,4
A,2018-07-01T15:54:00,American Airlines,428,A26,4
A,2018-07-01T15:54:00,American Airlines,2983,A1,4
D,2018-07-01T15:55:00,Southwest Airlines,3804,C8,4
D,2018-07-01T15:59:00,American Airlines,887,A4,4
D,2018-07-01T16:00:00,Southwest Airlines,2684,C1,4
A,2018-07-01T16:00:00,Southwest Airlines,2922,D7,4
D,2018-07-01T16:00:00,American Airlines,5749,B5,4
A,2018-07-01T16:02:00,American Airlines,5782,B17,4
A,2018-07-01T16:05:00,American Airlines,493,A2,4
D,2018-07-01T16:05:00,Southwest Airlines,4987,D3,4
D,2018-07-01T16:05:00,American Airlines,889,B27,4
A,2018-07-01T16:08:00,American Airlines,210,B11,4
A,2018-07-01T16:08:00,American Airlines,372,A13,4
A,2018-07-01T16:09:00,American Airlines,3137,B1,4
A,2018-07-01T16:10:00,American Airlines,548,A10,4
A,2018-07-01T16:10:00,Southwest Airlines,5338,C16,4
A,2018-07-01T16:12:00,Delta Air Lines,5708,17,3
D,2018-07-01T16:12:00,United Airlines,2355,5,2
A,2018-07-01T16:15:00,American Airlines,5993,B20,4
A,2018-07-01T16:15:00,American Airlines,5839,B19,4
A,2018-07-01T16:15:00,Southwest Airlines,4259,D1,4
A,2018-07-01T16:15:00,Southwest Airlines,4625,C13,4
A,2018-07-01T16:17:00,Delta Air Lines,5818,16,3
A,2018-07-01T16:20:00,American Airlines,502,B24,4
A,2018-07-01T16:20:00,Southwest Airlines,962,C19,4
D,2018-07-01T16:20:00,Delta Air Lines,899,18,3
D,2018-07-01T16:25:00,Southwest Airlines,3757,C7,4
D,2018-07-01T16:25:00,Southwest Airlines,3930,D6,4
A,2018-07-01T16:25:00,Southwest Airlines,2733,C3,4
A,2018-07-01T16:32:00,Alaska Airlines,650,10,2
D,2018-07-01T16:34:00,United Airlines,1044,7,2
A,2018-07-01T16:35:00,Southwest Airlines,3578,C9,4
D,2018-07-01T16:40:00,Volaris,5975,B28,4
D,2018-07-01T16:45:00,American Airlines,775,B4,4
D,2018-07-01T16:45:00,American Airlines,839,B23,4
D,2018-07-01T16:45:00,American Airlines,3055,B1A,4
D,2018-07-01T16:46:00,American Airlines,536,A12,4
A,2018-07-01T16:48:00,American Airlines,1885,A27,4
D,2018-07-01T16:49:00,American Airlines,5905,B20,4
D,2018-07-01T16:50:00,Southwest Airlines,4082,D7,4
A,2018-07-01T16:50:00,Southwest Airlines,5168,C6,4
D,2018-07-01T16:50:00,American Airlines,1386,B13,4
D,2018-07-01T16:50:00,Delta Air Lines,5707,16,3
D,2018-07-01T16:52:00,American Airlines,2958,B1,4
D,2018-07-01T16:55:00,Southwest Airlines,4259,D1,4
D,2018-07-01T16:55:00,Southwest Airlines,4625,C13,4
D,2018-07-01T16:55:00,American Airlines,1744,A3,4
D,2018-07-01T16:55:00,American Airlines,5887,B16,4
D,2018-07-01T16:57:00,American Airlines,5885,B2,4
D,2018-07-01T16:59:00,American Airlines,578,A18,4
D,2018-07-01T17:00:00,Southwest Airlines,962,C19,4
D,2018-07-01T17:00:00,American Airlines,650,A21,4
D,2018-07-01T17:00:00,American Airlines,5832,B17,4
D,2018-07-01T17:00:00,Delta Air Lines,1243,19,3
D,2018-07-01T17:02:00,American Airlines,421,A2,4
D,2018-07-01T17:05:00,Southwest Airlines,2733,C3,4
A,2018-07-01T17:05:00,Southwest Airlines,3739,C17,4
D,2018-07-01T17:05:00,Southwest Airlines,5338,C16,4
D,2018-07-01T17:05:00,American Airlines,5794,B3,4
D,2018-07-01T17:05:00,American Airlines,952,A25,4
D,2018-07-01T17:07:00,American Airlines,686,A22,4
A,2018-07-01T17:09:00,United Airlines,5512,3,2
D,2018-07-01T17:10:00,Southwest Airlines,3578,C9,4
D,2018-07-01T17:10:00,British Airways,290,B25,4
A,2018-07-01T17:10:00,Southwest Airlines,3241,C11,4
D,2018-07-01T17:10:00,American Airlines,480,A26,4
D,2018-07-01T17:10:00,American Airlines,3063,A1,4
A,2018-07-01T17:11:00,American Airlines,630,A21,4
D,2018-07-01T17:12:00,American Airlines,2466,A7,4
A,2018-07-01T17:15:00,Southwest Airlines,2744,C17,4
D,2018-07-01T17:15:00,American Airlines,1512,A13,4
D,2018-07-01T17:15:00,American Airlines,5845,B22,4
D,2018-07-01T17:17:00,American Airlines,2664,B11,4
A,2018-07-01T17:21:00,United Airlines,1603,7,2
A,2018-07-01T17:30:00,Southwest Airlines,3252,C8,4
D,2018-07-01T17:30:00,Southwest Airlines,5168,C6,4
D,2018-07-01T17:30:00,American Airlines,425,B24,4
A,2018-07-01T17:31:00,American Airlines,537,B27,4
A,2018-07-01T17:35:00,British Airways,289,B25,4
A,2018-07-01T17:35:00,Southwest Airlines,3284,D3,4
A,2018-07-01T17:35:00,Southwest Airlines,4633,C16,4
D,2018-07-01T17:35:00,Alaska Airlines,691,10,2
D,2018-07-01T17:40:00,Southwest Airlines,3739,C17,4
A,2018-07-01T17:40:00,Southwest Airlines,5035,D8,4
A,2018-07-01T17:40:00,Southwest Airlines,3690,C18,4
A,2018-07-01T17:44:00,American Airlines,1844,A26,4
A,2018-07-01T17:45:00,American Airlines,3069,B18,4
A,2018-07-01T17:45:00,American Airlines,2063,A30,4
D,2018-07-01T17:45:00,United Airlines,5968,3,2
A,2018-07-01T07:54:00,American Airlines,5813,B22,4
A,2018-07-01T07:55:00,American Airlines,3103,B1A,4
A,2018-07-01T07:55:00,American Airlines,1867,A23,4
A,2018-07-01T07:55:00,Southwest Airlines,3665,D5,4
D,2018-07-01T08:00:00,Southwest Airlines,2488,C18,4
D,2018-07-01T08:00:00,Southwest Airlines,3537,D2,4
D,2018-07-01T08:00:00,Southwest Airlines,4571,C9,4
A,2018-07-01T08:00:00,Southwest Airlines,5380,D1,4
