arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-01-01T21:38:00,American Airlines,597,A10,4
D,2019-01-01T21:40:00,American Airlines,2106,A5,4
D,2019-01-01T21:40:00,Southwest Airlines,1437,D1,4
D,2019-01-01T21:40:00,Southwest Airlines,1710,C9,4
D,2019-01-01T21:41:00,American Airlines,634,A7,4
A,2019-01-01T21:44:00,JetBlue Airways,603,26,3
A,2019-01-01T21:45:00,Southwest Airlines,1568,C7,4
D,2019-01-01T21:45:00,Southwest Airlines,1941,C11,4
A,2019-01-01T21:46:00,American Airlines,2490,A24,4
A,2019-01-01T21:46:00,American Airlines,5845,B17,4
A,2019-01-01T21:47:00,American Airlines,480,A2,4
A,2019-01-01T21:49:00,WestJet,1494,B23,4
A,2019-01-01T21:50:00,American Airlines,5794,A1,4
A,2019-01-01T21:50:00,Southwest Airlines,1495,C6,4
A,2019-01-01T21:51:00,American Airlines,5832,B18,4
A,2019-01-01T21:53:00,American Airlines,5885,B20,4
A,2019-01-01T21:55:00,American Airlines,589,B13,4
D,2019-01-01T21:55:00,Southwest Airlines,1367,C7,4
D,2019-01-01T21:55:00,Southwest Airlines,1040,D5,4
A,2019-01-01T21:57:00,American Airlines,3063,B16,4
A,2019-01-01T22:00:00,American Airlines,1913,A23,4
A,2019-01-01T22:00:00,Southwest Airlines,405,C19,4
D,2019-01-01T22:00:00,Southwest Airlines,2274,D8,4
D,2019-01-01T22:00:00,Southwest Airlines,321,C1,4
A,2019-01-01T22:05:00,American Airlines,2107,A4,4
A,2019-01-01T22:06:00,Delta Air Lines,2157,23,3
A,2019-01-01T22:07:00,American Airlines,715,A13,4
A,2019-01-01T22:10:00,American Airlines,1386,B9,4
A,2019-01-01T22:10:00,Southwest Airlines,650,D3,4
D,2019-01-01T22:10:00,Southwest Airlines,492,D6,4
A,2019-01-01T22:13:00,American Airlines,3060,B3,4
A,2019-01-01T22:13:00,American Airlines,775,A26,4
A,2019-01-01T22:15:00,American Airlines,2319,B4,4
A,2019-01-01T22:15:00,American Airlines,839,A27,4
D,2019-01-01T22:15:00,Southwest Airlines,1671,D1,4
D,2019-01-01T22:15:00,Southwest Airlines,160,C3,4
A,2019-01-01T22:18:00,American Airlines,2027,A7,4
A,2019-01-01T22:18:00,Delta Air Lines,2559,18,3
A,2019-01-01T22:20:00,American Airlines,536,B8,4
A,2019-01-01T22:20:00,Southwest Airlines,521,C13,4
D,2019-01-01T22:20:00,American Airlines,2746,A9,4
A,2019-01-01T22:25:00,Southwest Airlines,1099,D5,4
D,2019-01-01T22:25:00,Southwest Airlines,1569,C7,4
D,2019-01-01T22:25:00,Southwest Airlines,255,C17,4
A,2019-01-01T22:27:00,United Airlines,716,7,2
A,2019-01-01T22:28:00,United Airlines,2231,5,2
A,2019-01-01T22:29:00,Air Canada,1056,B28,4
A,2019-01-01T22:30:00,Southwest Airlines,871,C9,4
A,2019-01-01T22:30:00,Hawaiian Airlines,36,24,3
D,2019-01-01T22:30:00,Southwest Airlines,1495,D3,4
A,2019-01-01T22:34:00,Alaska Airlines,640,11,2
D,2019-01-01T22:34:00,JetBlue Airways,136,26,3
A,2019-01-01T22:35:00,Southwest Airlines,1824,D8,4
A,2019-01-01T22:36:00,Frontier Airlines,2231,25,3
A,2019-01-01T22:39:00,American Airlines,498,A21,4
A,2019-01-01T22:43:00,United Airlines,483,6B,2
A,2019-01-01T22:44:00,United Airlines,5412,3,2
D,2019-01-01T22:45:00,American Airlines,1407,B11,4
D,2019-01-01T22:47:00,American Airlines,2187,A12,4
D,2019-01-01T22:47:00,American Airlines,3212,B16,4
D,2019-01-01T22:48:00,American Airlines,510,A2,4
D,2019-01-01T22:49:00,American Airlines,5790,B18,4
A,2019-01-01T22:50:00,American Airlines,495,B6,4
A,2019-01-01T22:50:00,Southwest Airlines,6664,C8,4
D,2019-01-01T22:50:00,American Airlines,5924,B20,4
D,2019-01-01T22:53:00,American Airlines,1280,A29,4
D,2019-01-01T22:53:00,American Airlines,3263,B15A,4
A,2019-01-01T22:54:00,American Airlines,713,A19,4
D,2019-01-01T22:55:00,American Airlines,399,A14,4
D,2019-01-01T22:55:00,American Airlines,5774,B22,4
A,2019-01-01T22:56:00,American Airlines,5988,B2,4
A,2019-01-01T22:56:00,American Airlines,2026,B12,4
A,2019-01-01T22:59:00,American Airlines,5986,B16,4
D,2019-01-01T22:59:00,American Airlines,2191,A4,4
D,2019-01-01T22:59:00,American Airlines,2985,B3,4
D,2019-01-01T23:00:00,American Airlines,797,A22,4
A,2019-01-01T23:01:00,American Airlines,1109,A17,4
A,2019-01-01T23:02:00,American Airlines,5812,B1A,4
A,2019-01-01T23:03:00,American Airlines,1348,A9,4
A,2019-01-01T23:03:00,United Airlines,230,8,2
D,2019-01-01T23:05:00,American Airlines,1439,A24,4
A,2019-01-01T23:08:00,American Airlines,1193,B11,4
A,2019-01-01T23:08:00,JetBlue Airways,135,26,3
A,2019-01-01T23:09:00,American Airlines,5923,A1,4
A,2019-01-01T23:13:00,American Airlines,463,A24,4
A,2019-01-01T23:13:00,Air Canada,1835,B27,4
A,2019-01-01T23:15:00,Delta Air Lines,5857,19,3
A,2019-01-01T23:19:00,American Airlines,1828,A4,4
A,2019-01-01T23:19:00,American Airlines,1039,A14,4
A,2019-01-01T23:20:00,American Airlines,1742,A8,4
A,2019-01-01T23:20:00,American Airlines,1716,A20,4
A,2019-01-01T23:22:00,Delta Air Lines,723,17,3
A,2019-01-01T23:22:00,United Airlines,388,6A,2
A,2019-01-01T23:24:00,American Airlines,1729,A10,4
A,2019-01-01T23:25:00,Southwest Airlines,113,C6,4
A,2019-01-01T23:30:00,Southwest Airlines,495,D1,4
D,2019-01-01T23:30:00,American Airlines,1658,A13,4
A,2019-01-01T23:33:00,American Airlines,2097,A29,4
D,2019-01-01T23:35:00,American Airlines,411,A7,4
A,2019-01-01T23:36:00,Alaska Airlines,614,10,2
D,2019-01-01T23:40:00,American Airlines,585,A26,4
D,2019-01-01T23:40:00,United Airlines,1976,8,2
A,2019-01-01T23:41:00,American Airlines,1827,A8,4
A,2019-01-01T23:42:00,American Airlines,3258,B3,4
D,2019-01-01T23:45:00,American Airlines,1425,B4,4
A,2019-01-01T23:47:00,American Airlines,1093,A22,4
A,2019-01-01T23:48:00,American Airlines,1994,A13,4
D,2019-01-01T23:48:00,American Airlines,1619,B9,4
D,2019-01-01T23:48:00,American Airlines,5907,B16,4
A,2019-01-01T23:51:00,American Airlines,1684,A26,4
A,2019-01-01T23:55:00,Southwest Airlines,2272,D3,4
D,2019-01-01T23:55:00,American Airlines,1629,A11,4
D,2019-01-01T23:57:00,American Airlines,1582,A17,4
A,2019-01-01T23:59:00,American Airlines,1073,A18,4
D,2019-01-01T23:59:00,American Airlines,640,A18,4
D,2019-01-01T23:59:00,JetBlue Airways,602,26,3
D,2019-01-02T00:30:00,Air Canada,1834,B27,4
D,2019-01-02T07:10:00,Frontier Airlines,2340,25,3
D,2019-01-02T08:00:00,WestJet,1499,B23,4
D,2019-01-02T08:20:00,Air Canada,1055,B28,4
A,2019-01-01T00:01:00,American Airlines,1179,DX,4
A,2019-01-01T00:05:00,Southwest Airlines,854,DX,4
A,2019-01-01T00:07:00,Delta Air Lines,1698,DX,3
A,2019-01-01T00:12:00,American Airlines,1744,DX,4
A,2019-01-01T00:20:00,Southwest Airlines,2021,DX,4
A,2019-01-01T01:06:00,Delta Air Lines,2020,DX,3
A,2019-01-01T01:16:00,American Airlines,2756,DX,4
D,2019-01-01T07:00:00,Delta Air Lines,2160,DX,3
D,2019-01-01T07:00:00,Delta Air Lines,1994,DX,3
D,2019-01-01T07:30:00,Delta Air Lines,1668,DX,3
D,2019-01-01T08:15:00,Delta Air Lines,5733,DX,3
A,2019-01-01T09:32:00,Delta Air Lines,846,DX,3
D,2019-01-01T10:17:00,Delta Air Lines,2416,DX,3
A,2019-01-01T10:19:00,Delta Air Lines,2877,DX,3
A,2019-01-01T10:33:00,Delta Air Lines,1546,DX,3
A,2019-01-01T11:11:00,Delta Air Lines,5743,DX,3
A,2019-01-01T11:12:00,Delta Air Lines,1921,DX,3
D,2019-01-01T11:17:00,Delta Air Lines,1921,DX,3
D,2019-01-01T11:31:00,Delta Air Lines,2877,DX,3
A,2019-01-01T11:43:00,Delta Air Lines,1548,DX,3
D,2019-01-01T11:47:00,Delta Air Lines,5743,DX,3
A,2019-01-01T11:49:00,Delta Air Lines,1068,DX,3
A,2019-01-01T11:58:00,Delta Air Lines,2154,DX,3
D,2019-01-01T12:24:00,Delta Air Lines,1548,DX,3
A,2019-01-01T12:46:00,Delta Air Lines,2657,DX,3
D,2019-01-01T12:47:00,Delta Air Lines,1874,DX,3
D,2019-01-01T12:55:00,Delta Air Lines,2201,DX,3
D,2019-01-01T13:44:00,Delta Air Lines,907,DX,3
A,2019-01-01T13:51:00,Delta Air Lines,5726,DX,3
A,2019-01-01T13:57:00,Delta Air Lines,1769,DX,3
D,2019-01-01T14:55:00,Delta Air Lines,508,DX,3
A,2019-01-01T15:11:00,Delta Air Lines,2734,DX,3
A,2019-01-01T16:19:00,Delta Air Lines,2046,DX,3
A,2019-01-01T16:52:00,Delta Air Lines,738,DX,3
A,2019-01-01T17:15:00,Delta Air Lines,2186,DX,3
A,2019-01-01T17:29:00,Delta Air Lines,5800,DX,3
D,2019-01-01T17:59:00,Delta Air Lines,5800,DX,3
D,2019-01-01T18:15:00,Delta Air Lines,1678,DX,3
A,2019-01-01T19:00:00,Delta Air Lines,5794,DX,3
A,2019-01-01T19:06:00,Delta Air Lines,1469,DX,3
A,2019-01-01T19:15:00,Southwest Airlines,2210,D7,4
D,2019-01-01T19:30:00,Delta Air Lines,5693,DX,3
D,2019-01-01T19:45:00,Delta Air Lines,1469,DX,3
A,2019-01-01T21:20:00,Delta Air Lines,659,DX,3
A,2019-01-01T22:02:00,Delta Air Lines,5713,DX,3
A,2019-01-01T22:23:00,Delta Air Lines,5779,DX,3
A,2019-01-01T22:45:00,Delta Air Lines,2605,DX,3
A,2019-01-01T22:45:00,Delta Air Lines,1556,DX,3
A,2019-01-01T22:47:00,Delta Air Lines,2435,DX,3
A,2019-01-01T23:25:00,Delta Air Lines,1855,DX,3
A,2019-01-01T23:35:00,Delta Air Lines,5727,DX,3
D,2019-01-01T23:55:00,Delta Air Lines,1071,DX,3
D,2019-01-02T00:35:00,Delta Air Lines,324,DX,3
D,2019-01-02T06:08:00,Delta Air Lines,5752,DX,3
D,2019-01-02T07:00:00,Delta Air Lines,2160,DX,3
D,2019-01-02T07:00:00,Delta Air Lines,1994,DX,3
D,2019-01-02T07:20:00,Delta Air Lines,5710,DX,3
D,2019-01-02T07:30:00,Delta Air Lines,1668,DX,3
D,2019-01-02T07:55:00,Hawaiian Airlines,35,24,3
D,2019-01-02T08:00:00,Delta Air Lines,1530,DX,3
D,2019-01-02T08:15:00,Delta Air Lines,5733,DX,3
D,2019-01-01T00:35:00,Delta Air Lines,324,DX,3
D,2019-01-01T00:47:00,Delta Air Lines,899,DX,3
D,2019-01-01T06:08:00,Delta Air Lines,5752,DX,3
D,2019-01-01T07:00:00,Delta Air Lines,824,DX,3
D,2019-01-01T07:20:00,Delta Air Lines,5710,DX,3
D,2019-01-01T08:00:00,Delta Air Lines,1530,DX,3
D,2019-01-01T08:30:00,Delta Air Lines,2750,DX,3
A,2019-01-01T09:52:00,Delta Air Lines,1874,DX,3
D,2019-01-01T10:50:00,Delta Air Lines,1514,DX,3
A,2019-01-01T13:40:00,Delta Air Lines,1063,DX,3
D,2019-01-01T14:21:00,Delta Air Lines,5726,DX,3
D,2019-01-01T14:40:00,Delta Air Lines,2657,DX,3
D,2019-01-01T17:40:00,Delta Air Lines,738,DX,3
D,2019-01-01T18:10:00,Delta Air Lines,831,18,3
A,2019-01-01T23:41:00,Delta Air Lines,1950,DX,3
D,2019-01-02T07:00:00,Delta Air Lines,824,DX,3
A,2019-01-02T00:05:00,Southwest Airlines,854,C3,4
A,2019-01-02T00:20:00,Southwest Airlines,2021,C1,4
A,2019-01-01T13:40:00,Southwest Airlines,8700,DX,4
D,2019-01-02T06:30:00,Southwest Airlines,8602,C6,4
D,2019-01-02T07:00:00,Southwest Airlines,8626,C9,4
D,2019-01-02T08:00:00,Southwest Airlines,8628,C8,4
D,2019-01-02T17:00:00,Southwest Airlines,8616,D6,4
A,2019-01-01T00:35:00,Southwest Airlines,8702,HB1,4
D,2019-01-04T05:00:00,Southwest Airlines,8650,C19,4
D,2019-01-04T06:00:00,Southwest Airlines,8652,C4,4
A,2019-01-04T12:35:00,Southwest Airlines,8651,HB1,4
D,2019-01-04T13:30:00,Southwest Airlines,8654,HB2,4
A,2019-01-04T13:35:00,Southwest Airlines,8653,D1,4
D,2019-01-04T14:30:00,Southwest Airlines,8656,D1,4
A,2019-01-04T21:05:00,Southwest Airlines,8655,HB1,4
A,2019-01-02T00:01:00,American Airlines,1179,A11,4
A,2019-01-02T00:03:00,American Airlines,64,A12,4
A,2019-01-02T00:07:00,Delta Air Lines,1698,19,3
A,2019-01-02T00:09:00,Frontier Airlines,753,20,3
A,2019-01-02T00:12:00,American Airlines,1744,A7,4
D,2019-01-02T00:15:00,Alaska Airlines,129,11,2
D,2019-01-02T00:24:00,American Airlines,1589,A14,4
D,2019-01-02T00:28:00,American Airlines,1820,A24,4
D,2019-01-02T00:30:00,American Airlines,847,A20,4
D,2019-01-02T00:31:00,American Airlines,2651,B11,4
D,2019-01-02T00:40:00,American Airlines,1759,A6,4
D,2019-01-02T00:40:00,American Airlines,1890,A27,4
D,2019-01-02T00:40:00,American Airlines,1909,A8,4
D,2019-01-02T00:45:00,United Airlines,1023,6B,2
D,2019-01-02T00:50:00,American Airlines,5844,B1A,4
D,2019-01-02T00:50:00,American Airlines,5908,B16,4
D,2019-01-02T00:52:00,American Airlines,1687,A4,4
A,2019-01-02T00:52:00,Spirit Airlines,971,2,2
D,2019-01-02T00:59:00,American Airlines,1757,A10,4
D,2019-01-02T00:59:00,American Airlines,2296,A9,4
D,2019-01-02T00:59:00,American Airlines,2395,A22,4
D,2019-01-02T01:00:00,American Airlines,1947,A26,4
A,2019-01-02T01:06:00,Delta Air Lines,2020,19,3
D,2019-01-02T01:15:00,American Airlines,291,A12,4
D,2019-01-02T01:15:00,American Airlines,1542,A18,4
A,2019-01-02T01:16:00,American Airlines,2756,A9,4
D,2019-01-02T01:36:00,American Airlines,2035,A13,4
D,2019-01-02T01:59:00,Spirit Airlines,972,2,2
A,2019-01-02T01:59:00,American Airlines,898,A6,4
D,2019-01-02T02:22:00,American Airlines,599,A7,4
D,2019-01-02T05:05:00,American Airlines,507,A19,4
D,2019-01-02T05:10:00,Southwest Airlines,4409,C4,4
D,2019-01-02T05:15:00,United Airlines,1062,6A,2
D,2019-01-02T05:15:00,Southwest Airlines,14,C18,4
D,2019-01-02T05:20:00,Southwest Airlines,5919,D8,4
D,2019-01-02T05:30:00,Southwest Airlines,5935,D1,4
D,2019-01-02T05:35:00,Southwest Airlines,5854,D7,4
D,2019-01-02T05:40:00,Southwest Airlines,2315,C6,4
D,2019-01-02T05:46:00,Frontier Airlines,758,20,3
D,2019-01-02T06:00:00,Delta Air Lines,2162,18,3
D,2019-01-02T06:00:00,Southwest Airlines,3002,D6,4
D,2019-01-02T06:00:00,Southwest Airlines,5838,C2,4
A,2019-01-02T06:02:00,American Airlines,689,A20,4
A,2019-01-02T06:02:00,Alaska Airlines,172,11,2
D,2019-01-02T06:05:00,Delta Air Lines,2073,17,3
D,2019-01-02T06:10:00,United Airlines,970,8,2
D,2019-01-02T06:10:00,Southwest Airlines,2308,D2,4
A,2019-01-02T06:10:00,American Airlines,673,A24,4
D,2019-01-02T06:15:00,American Airlines,1153,A11,4
D,2019-01-02T06:15:00,American Airlines,2765,A9,4
D,2019-01-02T06:15:00,Alaska Airlines,637,10,2
D,2019-01-02T06:16:00,United Airlines,2278,5,2
D,2019-01-02T06:18:00,United Airlines,5326,3,2
A,2019-01-02T06:30:00,Southwest Airlines,3830,D1,4
A,2019-01-02T06:35:00,Southwest Airlines,5597,D7,4
D,2019-01-02T06:44:00,Delta Air Lines,1437,19,3
D,2019-01-02T06:50:00,United Airlines,1774,6B,2
D,2019-01-02T06:50:00,Southwest Airlines,367,C14,4
A,2019-01-02T06:55:00,Southwest Airlines,4400,D6,4
D,2019-01-02T07:00:00,American Airlines,3196,B3,4
D,2019-01-02T07:00:00,Delta Air Lines,5731,18,3
D,2019-01-02T07:00:00,Southwest Airlines,2611,D5,4
D,2019-01-02T07:00:00,Southwest Airlines,5892,C1,4
A,2019-01-02T07:01:00,American Airlines,681,A22,4
D,2019-01-02T07:05:00,Southwest Airlines,6303,C3,4
D,2019-01-02T07:08:00,American Airlines,5836,B2,4
D,2019-01-02T07:10:00,Southwest Airlines,5860,C17,4
D,2019-01-02T07:15:00,United Airlines,1755,7,2
D,2019-01-02T07:15:00,Southwest Airlines,2506,D1,4
D,2019-01-02T07:15:00,Southwest Airlines,4654,D3,4
A,2019-01-02T07:25:00,Southwest Airlines,371,D2,4
A,2019-01-02T07:25:00,Southwest Airlines,4632,C11,4
D,2019-01-02T07:30:00,American Airlines,567,A20,4
D,2019-01-02T07:30:00,Alaska Airlines,959,11,2
D,2019-01-02T07:30:00,Southwest Airlines,326,C7,4
D,2019-01-02T07:35:00,Delta Air Lines,2930,15,3
D,2019-01-02T07:35:00,Southwest Airlines,5597,D7,4
D,2019-01-02T07:35:00,Southwest Airlines,6728,C13,4
A,2019-01-02T07:35:00,American Airlines,5898,B20,4
A,2019-01-02T07:40:00,American Airlines,812,A19,4
A,2019-01-02T07:40:00,Southwest Airlines,6916,D5,4
A,2019-01-02T07:41:00,American Airlines,2089,A9,4
A,2019-01-02T07:42:00,American Airlines,3213,B15A,4
A,2019-01-02T07:43:00,American Airlines,693,CX,4
A,2019-01-02T07:44:00,American Airlines,2005,B4,4
D,2019-01-02T07:45:00,American Airlines,407,A22,4
A,2019-01-02T07:45:00,American Airlines,2053,A4,4
A,2019-01-02T07:45:00,American Airlines,2967,B22,4
A,2019-01-02T07:45:00,Southwest Airlines,6661,D1,4
A,2019-01-02T07:45:00,Southwest Airlines,6251,C3,4
A,2019-01-02T07:47:00,American Airlines,855,A10,4
A,2019-01-02T07:47:00,American Airlines,5867,B3,4
A,2019-01-02T07:48:00,American Airlines,2026,A18,4
A,2019-01-02T07:49:00,American Airlines,5757,B1,4
D,2019-01-02T07:50:00,American Airlines,655,A29,4
A,2019-01-02T07:50:00,American Airlines,1861,A11,4
A,2019-01-02T07:50:00,American Airlines,5865,B9,4
D,2019-01-02T07:55:00,Delta Air Lines,1769,23,3
D,2019-01-02T07:55:00,Southwest Airlines,4400,D6,4
A,2019-01-02T07:55:00,American Airlines,1765,A26,4
D,2019-01-02T08:00:00,American Airlines,601,A21,4
D,2019-01-02T08:00:00,Southwest Airlines,371,D2,4
D,2019-01-02T08:00:00,Delta Air Lines,1747,16,3
D,2019-01-02T08:00:00,Delta Air Lines,5742,17,3
D,2019-01-02T08:00:00,Southwest Airlines,669,C16,4
D,2019-01-02T08:00:00,Southwest Airlines,5873,C11,4
D,2019-01-02T08:00:00,Southwest Airlines,5884,C6,4
D,2019-01-02T08:00:00,Southwest Airlines,6834,C12,4
D,2019-01-02T08:00:00,Southwest Airlines,6876,C19,4
A,2019-01-02T08:00:00,Southwest Airlines,3889,C9,4
D,2019-01-02T08:05:00,Southwest Airlines,5841,C18,4
A,2019-01-02T08:05:00,American Airlines,697,A20,4
A,2019-01-02T08:10:00,Southwest Airlines,4612,C13,4
A,2019-01-02T08:15:00,American Airlines,664,A29,4
A,2019-01-02T08:16:00,American Airlines,645,A30,4
A,2019-01-02T08:16:00,American Airlines,1688,A7,4
D,2019-01-02T08:20:00,American Airlines,445,B4,4
D,2019-01-02T08:20:00,American Airlines,2105,B6,4
D,2019-01-02T08:20:00,American Airlines,2795,A25,4
D,2019-01-02T08:20:00,American Airlines,5796,B16,4
D,2019-01-02T08:20:00,American Airlines,5929,A1,4
D,2019-01-02T08:25:00,American Airlines,1812,B10,4
D,2019-01-02T08:25:00,American Airlines,5925,B17,4
D,2019-01-02T08:25:00,Delta Air Lines,5781,15,3
D,2019-01-02T08:25:00,Southwest Airlines,6661,D1,4
D,2019-01-02T08:25:00,Southwest Airlines,6253,C3,4
A,2019-01-02T08:25:00,American Airlines,1835,B27,4
D,2019-01-02T08:30:00,American Airlines,3210,B22,4
A,2019-01-02T08:30:00,United Airlines,2547,SAC_3,2
A,2019-01-02T08:30:00,United Airlines,2545,SAC_2,2
A,2019-01-02T08:30:00,Southwest Airlines,6082,D4,4
A,2019-01-02T08:30:00,Southwest Airlines,4774,D8,4
A,2019-01-02T08:30:00,Contour Airlines,3301,2,2
D,2019-01-02T08:31:00,United Airlines,656,6A,2
A,2019-01-02T08:32:00,Frontier Airlines,1869,25,3
A,2019-01-02T08:34:00,American Airlines,2658,CX,4
D,2019-01-02T08:35:00,American Airlines,5743,B3,4
D,2019-01-02T08:35:00,American Airlines,5802,B9,4
A,2019-01-02T08:35:00,American Airlines,1895,A21,4
D,2019-01-02T08:37:00,American Airlines,438,A30,4
A,2019-01-02T08:37:00,American Airlines,1467,B11,4
D,2019-01-02T08:40:00,American Airlines,711,A19,4
D,2019-01-02T08:40:00,Southwest Airlines,3889,C9,4
D,2019-01-02T08:41:00,American Airlines,5792,B20,4
A,2019-01-02T08:42:00,American Airlines,3038,B1A,4
A,2019-01-02T08:42:00,American Airlines,1808,B4,4
D,2019-01-02T08:45:00,Delta Air Lines,700,19,3
D,2019-01-02T08:45:00,Southwest Airlines,4612,C13,4
A,2019-01-02T08:45:00,Southwest Airlines,6330,D7,4
A,2019-01-02T08:45:00,Southwest Airlines,2328,D3,4
D,2019-01-02T08:47:00,American Airlines,486,A12,4
A,2019-01-02T08:47:00,American Airlines,1065,B26,4
A,2019-01-02T08:48:00,American Airlines,625,B28,4
A,2019-01-02T08:48:00,American Airlines,5777,B16,4
A,2019-01-02T08:49:00,American Airlines,5827,B20,4
A,2019-01-02T08:49:00,American Airlines,3251,B17,4
A,2019-01-02T08:50:00,Southwest Airlines,4264,D6,4
A,2019-01-02T08:50:00,Southwest Airlines,6892,C19,4
A,2019-01-02T08:50:00,Southwest Airlines,6195,C8,4
A,2019-01-02T08:51:00,American Airlines,854,B6,4
A,2019-01-02T08:51:00,American Airlines,5813,B2,4
A,2019-01-02T08:52:00,American Airlines,459,A19,4
A,2019-01-02T08:52:00,American Airlines,1040,A25,4
A,2019-01-02T08:53:00,American Airlines,696,A17,4
D,2019-01-02T08:55:00,American Airlines,1880,A23,4
A,2019-01-02T08:55:00,American Airlines,2974,A1,4
A,2019-01-02T08:55:00,Southwest Airlines,379,C1,4
A,2019-01-02T08:55:00,Southwest Airlines,5477,C11,4
A,2019-01-02T08:55:00,Southwest Airlines,5634,C18,4
A,2019-01-02T08:56:00,American Airlines,5775,B18,4
A,2019-01-02T08:56:00,United Airlines,368,6A,2
A,2019-01-02T08:57:00,American Airlines,3132,B15B,4
A,2019-01-02T08:58:00,American Airlines,516,A14,4
A,2019-01-02T08:59:00,American Airlines,3103,B15A,4
D,2019-01-02T09:00:00,Alaska Airlines,2235,10,2
D,2019-01-02T09:00:00,Southwest Airlines,2310,D5,4
A,2019-01-02T09:00:00,Southwest Airlines,4878,D2,4
A,2019-01-02T09:00:00,Southwest Airlines,5286,C6,4
A,2019-01-02T09:00:00,Southwest Airlines,1088,C16,4
A,2019-01-02T09:00:00,Southwest Airlines,6512,C7,4
A,2019-01-02T09:02:00,American Airlines,2042,B10,4
A,2019-01-02T09:04:00,Frontier Airlines,1863,20,3
D,2019-01-02T09:05:00,United Airlines,316,6B,2
A,2019-01-02T09:05:00,American Airlines,1867,A23,4
A,2019-01-02T09:05:00,Southwest Airlines,668,C3,4
A,2019-01-02T09:13:00,American Airlines,201,A12,4
A,2019-01-02T09:18:00,American Airlines,761,A2,4
A,2019-01-02T09:18:00,Delta Air Lines,2911,16,3
A,2019-01-02T09:18:00,American Airlines,5928,B17,4
D,2019-01-02T09:20:00,American Airlines,1945,A7,4
D,2019-01-02T09:20:00,Southwest Airlines,6082,D8,4
D,2019-01-02T09:22:00,Frontier Airlines,1868,25,3
A,2019-01-02T09:24:00,American Airlines,5835,B3,4
D,2019-01-02T09:25:00,American Airlines,482,A26,4
D,2019-01-02T09:25:00,Southwest Airlines,4776,D4,4
D,2019-01-02T09:25:00,Southwest Airlines,6198,C8,4
A,2019-01-02T09:25:00,Southwest Airlines,6571,C14,4
A,2019-01-02T09:29:00,American Airlines,5938,B22,4
D,2019-01-02T09:30:00,Southwest Airlines,6330,D7,4
D,2019-01-02T09:30:00,Southwest Airlines,4264,D6,4
A,2019-01-02T09:30:00,WestJet,1922,B23,4
A,2019-01-02T09:34:00,Delta Air Lines,737,18,3
D,2019-01-02T09:35:00,American Airlines,592,A11,4
D,2019-01-02T09:35:00,American Airlines,2045,A13,4
D,2019-01-02T09:35:00,American Airlines,3006,A1,4
D,2019-01-02T09:35:00,American Airlines,5811,B16,4
