arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-09-01T18:50:00,Southwest Airlines,1272,C4,4
D,2019-09-01T18:50:00,Southwest Airlines,1826,C6,4
D,2019-09-01T18:50:00,Southwest Airlines,2578,D2,4
D,2019-09-01T18:55:00,Southwest Airlines,2711,D2,4
D,2019-09-01T19:10:00,Southwest Airlines,2707,C19,4
D,2019-09-01T19:20:00,Southwest Airlines,2304,C3,4
D,2019-09-01T19:20:00,Southwest Airlines,2441,C9,4
D,2019-09-01T19:20:00,Southwest Airlines,3014,D6,4
D,2019-09-01T19:20:00,Southwest Airlines,3208,D8,4
D,2019-09-01T19:45:00,Southwest Airlines,2712,C1,4
D,2019-09-01T19:50:00,Southwest Airlines,1937,D7,4
D,2019-09-01T20:55:00,Southwest Airlines,1020,C6,4
D,2019-09-01T21:00:00,Southwest Airlines,2012,C4,4
D,2019-09-01T21:00:00,Southwest Airlines,2128,C9,4
D,2019-09-01T21:00:00,Southwest Airlines,2508,D8,4
D,2019-09-01T21:00:00,Southwest Airlines,2585,C1,4
D,2019-09-01T21:05:00,Southwest Airlines,1778,D6,4
D,2019-09-01T21:05:00,Southwest Airlines,2329,C4,4
D,2019-09-01T21:10:00,Southwest Airlines,1862,D5,4
D,2019-09-01T21:10:00,Southwest Airlines,3069,C6,4
D,2019-09-01T00:35:00,American Airlines,1949,A29,4
D,2019-09-01T01:05:00,American Airlines,599,A11,4
D,2019-09-01T05:00:00,American Airlines,832,A26,4
A,2019-09-01T05:17:00,American Airlines,673,A29,4
D,2019-09-01T05:30:00,United Airlines,2356,5,2
D,2019-09-01T05:40:00,American Airlines,5836,B5,4
D,2019-09-01T05:55:00,Alaska Airlines,591,10,2
D,2019-09-01T06:00:00,American Airlines,655,A13,4
A,2019-09-01T06:05:00,American Airlines,1945,A24,4
A,2019-09-01T06:05:00,American Airlines,693,A26,4
D,2019-09-01T06:31:00,American Airlines,567,A3,4
A,2019-09-01T06:37:00,American Airlines,2053,A14,4
A,2019-09-01T06:44:00,American Airlines,3133,B19,4
D,2019-09-01T06:45:00,American Airlines,407,A20,4
A,2019-09-01T06:49:00,American Airlines,361,A13,4
D,2019-09-01T06:50:00,Alaska Airlines,2805,11,2
A,2019-09-01T06:50:00,American Airlines,5898,B5,4
A,2019-09-01T06:50:00,American Airlines,1861,A3,4
A,2019-09-01T06:50:00,American Airlines,5865,B16,4
