arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2019-03-02T11:40:00,Southwest Airlines,4092,C16,4
A,2019-03-02T11:42:00,United Airlines,1895,3,2
A,2019-03-02T11:48:00,American Airlines,829,A9,4
A,2019-03-02T11:48:00,WestJet,1012,B23,4
A,2019-03-02T11:50:00,Southwest Airlines,3017,C1,4
A,2019-03-02T11:55:00,United Airlines,581,5,2
D,2019-03-02T11:58:00,Frontier Airlines,2890,F3,3
A,2019-03-02T12:00:00,Southwest Airlines,4675,C9,4
A,2019-03-02T12:01:00,American Airlines,474,A19,4
A,2019-03-02T12:04:00,American Airlines,1868,A23,4
A,2019-03-02T12:05:00,Southwest Airlines,4641,C17,4
D,2019-03-01T09:40:00,American Airlines,685,A20,4
D,2019-03-01T09:40:00,American Airlines,1696,B25,4
D,2019-03-01T09:40:00,American Airlines,5886,B1A,4
D,2019-03-01T09:40:00,United Airlines,1680,6A,2
D,2019-03-01T09:42:00,American Airlines,372,A2,4
D,2019-03-01T09:42:00,American Airlines,5782,B22,4
D,2019-03-01T09:43:00,American Airlines,1580,A11,4
D,2019-03-01T09:43:00,American Airlines,5797,B2,4
D,2019-03-01T09:44:00,American Airlines,739,A18,4
D,2019-03-01T09:44:00,American Airlines,2978,A1,4
D,2019-03-01T09:45:00,American Airlines,554,B9,4
D,2019-03-01T09:45:00,United Airlines,316,6B,2
D,2019-03-01T09:46:00,American Airlines,515,A29,4
D,2019-03-01T09:47:00,American Airlines,1931,A6,4
D,2019-03-01T09:48:00,American Airlines,1569,A17,4
D,2019-03-01T09:49:00,American Airlines,758,A9,4
D,2019-03-01T09:50:00,American Airlines,613,A12,4
D,2019-03-01T09:50:00,Southwest Airlines,878,D3,4
D,2019-03-01T09:51:00,American Airlines,5878,B7,4
D,2019-03-01T09:52:00,American Airlines,2339,A19,4
D,2019-03-01T09:52:00,American Airlines,2994,B21,4
D,2019-03-01T09:53:00,American Airlines,3217,B15B,4
D,2019-03-01T09:54:00,American Airlines,5873,B15A,4
D,2019-03-01T09:55:00,American Airlines,682,A22,4
D,2019-03-01T09:55:00,American Airlines,2025,A23,4
D,2019-03-01T09:56:00,American Airlines,558,B10,4
D,2019-03-01T09:58:00,Frontier Airlines,1042,F2,3
D,2019-03-01T09:59:00,American Airlines,871,B11,4
D,2019-03-01T10:00:00,Alaska Airlines,171,11,2
D,2019-03-01T10:00:00,Southwest Airlines,2270,C16,4
D,2019-03-01T10:01:00,American Airlines,531,A30,4
D,2019-03-01T10:10:00,American Airlines,1887,A7,4
D,2019-03-01T10:10:00,Southwest Airlines,1324,C2,4
D,2019-03-01T10:10:00,United Airlines,248,3,2
D,2019-03-01T10:10:00,Southwest Airlines,153,C16,4
D,2019-03-01T10:15:00,American Airlines,1165,A4,4
D,2019-03-01T10:15:00,Southwest Airlines,990,D6,4
D,2019-03-01T10:17:00,Delta Air Lines,1470,F10,3
D,2019-03-01T10:20:00,Sun Country Airlines,604,F3,3
D,2019-03-01T10:25:00,Southwest Airlines,2101,C19,4
A,2019-03-01T10:25:00,American Airlines,1678,B25,4
D,2019-03-01T10:30:00,Southwest Airlines,792,D4,4
D,2019-03-01T10:30:00,Southwest Airlines,1243,CX,4
D,2019-03-01T10:30:00,Southwest Airlines,1691,C3,4
D,2019-03-01T10:35:00,Southwest Airlines,451,C17,4
D,2019-03-01T10:35:00,Southwest Airlines,2122,C11,4
D,2019-03-01T10:35:00,Southwest Airlines,103,CX,4
D,2019-03-01T10:40:00,American Airlines,579,A8,4
D,2019-03-01T10:40:00,Southwest Airlines,367,D7,4
D,2019-03-01T10:40:00,Southwest Airlines,476,C7,4
D,2019-03-01T10:40:00,Southwest Airlines,1138,C14,4
D,2019-03-01T10:43:00,United Airlines,1552,8,2
D,2019-03-01T10:45:00,Alaska Airlines,615,10,2
D,2019-03-01T10:48:00,United Airlines,604,7,2
D,2019-03-01T10:50:00,American Airlines,548,A13,4
D,2019-03-01T10:50:00,Delta Air Lines,956,F9,3
D,2019-03-01T10:50:00,Southwest Airlines,1049,D8,4
D,2019-03-01T10:51:00,American Airlines,2100,CX,4
D,2019-03-01T10:55:00,American Airlines,652,A2,4
D,2019-03-01T10:55:00,American Airlines,1158,A21,4
D,2019-03-01T10:55:00,American Airlines,3158,B22,4
D,2019-03-01T10:55:00,American Airlines,5768,B16,4
D,2019-03-01T10:55:00,American Airlines,5915,B21,4
D,2019-03-01T10:55:00,Southwest Airlines,2130,C1,4
D,2019-03-01T10:56:00,American Airlines,5846,B15A,4
D,2019-03-01T10:57:00,American Airlines,546,A10,4
D,2019-03-01T10:57:00,American Airlines,3133,B16,4
D,2019-03-01T10:57:00,American Airlines,5940,B18,4
D,2019-03-01T10:58:00,American Airlines,2722,A14,4
D,2019-03-01T10:58:00,American Airlines,5879,B20,4
A,2019-03-01T10:58:00,Frontier Airlines,751,F1,3
D,2019-03-01T10:59:00,American Airlines,642,A6,4
D,2019-03-01T10:59:00,American Airlines,654,A3,4
D,2019-03-01T11:00:00,Southwest Airlines,1121,C17,4
D,2019-03-01T11:00:00,Southwest Airlines,4193,CX,4
D,2019-03-01T11:03:00,American Airlines,5742,A1,4
D,2019-03-01T11:05:00,American Airlines,5864,B7,4
D,2019-03-01T11:07:00,American Airlines,498,A22,4
D,2019-03-01T11:08:00,American Airlines,2975,B17,4
D,2019-03-01T11:10:00,American Airlines,636,B10,4
D,2019-03-01T11:10:00,American Airlines,5891,B2,4
D,2019-03-01T11:12:00,American Airlines,1437,B6,4
D,2019-03-01T11:13:00,American Airlines,1878,A4,4
D,2019-03-01T11:14:00,American Airlines,5859,B12,4
D,2019-03-01T11:15:00,Southwest Airlines,396,D3,4
D,2019-03-01T11:15:00,Southwest Airlines,561,C13,4
D,2019-03-01T11:17:00,Delta Air Lines,2678,F8,3
D,2019-03-01T11:20:00,American Airlines,605,B13,4
D,2019-03-01T11:20:00,American Airlines,534,A9,4
D,2019-03-01T11:21:00,American Airlines,551,A11,4
D,2019-03-01T11:25:00,American Airlines,2671,A17,4
A,2019-03-01T11:25:00,WestJet,1532,B23,4
D,2019-03-01T11:27:00,Delta Air Lines,1207,F7,3
D,2019-03-01T11:28:00,American Airlines,1078,A7,4
D,2019-03-01T11:30:00,American Airlines,760,A5,4
D,2019-03-01T11:30:00,Southwest Airlines,866,D2,4
D,2019-03-01T11:32:00,American Airlines,710,A19,4
D,2019-03-01T11:35:00,American Airlines,678,A23,4
D,2019-03-01T11:35:00,Southwest Airlines,37,C2,4
D,2019-03-01T11:35:00,United Airlines,5435,3,2
D,2019-03-01T11:40:00,American Airlines,494,A18,4
D,2019-03-01T11:40:00,Southwest Airlines,935,C19,4
D,2019-03-01T11:43:00,Frontier Airlines,2882,F1,3
D,2019-03-01T11:45:00,Southwest Airlines,2300,C16,4
D,2019-03-01T11:45:00,Southwest Airlines,664,D4,4
D,2019-03-01T11:47:00,Delta Air Lines,5743,F5,3
A,2019-03-01T11:49:00,Air Canada,1890,B24,4
D,2019-03-01T11:50:00,Southwest Airlines,2262,C14,4
D,2019-03-01T11:52:00,United Airlines,1638,6B,2
D,2019-03-01T11:55:00,Southwest Airlines,2159,C8,4
D,2019-03-01T12:00:00,Southwest Airlines,1926,C18,4
D,2019-03-01T12:00:00,American Airlines,684,A24,4
D,2019-03-01T12:00:00,Southwest Airlines,633,C1,4
D,2019-03-01T12:05:00,American Airlines,663,A27,4
D,2019-03-01T12:05:00,Southwest Airlines,2128,CX,4
A,2019-03-02T12:05:00,Southwest Airlines,4843,D7,4
