arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-12-01T00:56:00,American Airlines,969,A5,4
D,2019-12-01T01:55:00,American Airlines,386,A13,4
A,2019-12-01T01:18:00,American Airlines,2756,A27,4
D,2019-12-01T02:33:00,American Airlines,599,A5,4
A,2019-12-01T01:33:00,American Airlines,71,DX,4
D,2019-12-01T05:00:00,American Airlines,288,A27,4
D,2019-12-01T05:01:00,American Airlines,1032,A21,4
A,2019-12-01T00:37:00,Frontier Airlines,751,F2,3
D,2019-12-01T05:05:00,Frontier Airlines,754,F2,3
D,2019-12-01T05:15:00,United Airlines,1638,3,2
D,2019-12-01T05:30:00,Southwest Airlines,4334,C17,4
D,2019-12-01T05:30:00,Southwest Airlines,5404,D2,4
D,2019-12-01T05:45:00,Southwest Airlines,2738,C1,4
D,2019-12-01T05:45:00,Southwest Airlines,5824,C11,4
D,2019-12-01T05:50:00,Southwest Airlines,2992,C9,4
D,2019-12-01T06:00:00,American Airlines,269,A23,4
D,2019-12-01T06:00:00,American Airlines,964,A24,4
D,2019-12-01T06:00:00,Alaska Airlines,923,10,2
D,2019-12-01T06:00:00,Southwest Airlines,832,C18,4
D,2019-12-01T06:00:00,Southwest Airlines,2337,C3,4
A,2019-12-01T00:25:00,Frontier Airlines,2883,F1,3
D,2019-12-01T06:00:00,Frontier Airlines,1730,F1,3
D,2019-12-01T06:00:00,United Airlines,1600,7,2
D,2019-12-01T06:00:00,United Airlines,5437,6B,2
D,2019-12-01T06:00:00,Southwest Airlines,5819,D1,4
D,2019-12-01T06:05:00,Southwest Airlines,5450,D5,4
D,2019-12-01T06:15:00,Southwest Airlines,1601,D6,4
D,2019-12-01T06:25:00,Southwest Airlines,4021,C12,4
D,2019-12-01T06:25:00,Southwest Airlines,5395,C14,4
D,2019-12-01T06:45:00,Southwest Airlines,5863,C2,4
D,2019-12-01T06:45:00,United Airlines,5963,6B,2
A,2019-12-01T01:05:00,Spirit Airlines,971,F4,3
D,2019-12-01T07:00:00,Spirit Airlines,2033,F4,3
D,2019-12-01T07:00:00,Southwest Airlines,2672,C6,4
D,2019-12-01T07:00:00,Southwest Airlines,4178,C16,4
D,2019-12-01T07:00:00,Southwest Airlines,5811,D3,4
D,2019-12-01T07:15:00,Southwest Airlines,4571,C8,4
D,2019-12-01T07:20:00,American Airlines,240,A21,4
D,2019-12-01T07:25:00,Alaska Airlines,959,11,2
D,2019-12-01T07:45:00,Alaska Airlines,2803,10,2
D,2019-12-01T07:50:00,Southwest Airlines,955,C11,4
D,2019-12-01T07:50:00,Southwest Airlines,2900,C17,4
D,2019-12-01T08:00:00,American Airlines,3219,B5,4
D,2019-12-01T08:05:00,United Airlines,1774,8,2
A,2019-12-01T15:37:00,American Airlines,695,B10,4
D,2019-12-01T08:06:00,American Airlines,2795,A8,4
A,2019-12-01T05:54:00,American Airlines,693,A30,4
D,2019-12-01T08:20:00,American Airlines,445,A30,4
D,2019-12-01T08:20:00,American Airlines,5750,B17,4
D,2019-12-01T08:22:00,American Airlines,5726,B19,4
D,2019-12-01T08:25:00,American Airlines,1518,A17,4
D,2019-12-01T08:30:00,American Airlines,5724,B20,4
D,2019-12-01T08:30:00,Southwest Airlines,2999,D5,4
A,2019-12-01T05:57:00,American Airlines,673,A22,4
D,2019-12-01T08:35:00,American Airlines,1765,A22,4
D,2019-12-01T08:35:00,Southwest Airlines,5665,D8,4
D,2019-12-01T08:40:00,American Airlines,2383,A19,4
D,2019-12-01T08:45:00,American Airlines,888,B6,4
D,2019-12-01T08:45:00,Southwest Airlines,2236,D6,4
A,2019-12-01T07:52:00,American Airlines,753,,4
D,2019-12-01T08:48:00,American Airlines,452,A12,4
D,2019-12-01T08:49:00,United Airlines,248,5,2
D,2019-12-01T08:50:00,Southwest Airlines,3444,C18,4
A,2019-12-01T07:47:00,American Airlines,2847,A4,4
D,2019-12-01T08:53:00,American Airlines,711,A4,4
D,2019-12-01T08:55:00,Southwest Airlines,3929,C13,4
A,2019-12-01T07:42:00,American Airlines,664,A19,4
D,2019-12-01T08:57:00,American Airlines,438,A18,4
D,2019-12-01T09:00:00,American Airlines,3196,A1,4
D,2019-12-01T09:00:00,Southwest Airlines,5082,C19,4
A,2019-12-01T06:34:00,American Airlines,1431,,4
D,2019-12-01T09:01:00,American Airlines,1880,,4
D,2019-12-01T09:15:00,Southwest Airlines,5040,D1,4
D,2019-12-01T09:20:00,Southwest Airlines,4599,D7,4
D,2019-12-01T09:30:00,United Airlines,1280,6A,2
D,2019-12-01T09:30:00,Southwest Airlines,862,C8,4
D,2019-12-01T09:35:00,American Airlines,2994,B2,4
D,2019-12-01T09:35:00,Southwest Airlines,5445,C4,4
D,2019-12-01T09:35:00,Southwest Airlines,5058,C3,4
D,2019-12-01T09:35:00,Southwest Airlines,2780,C16,4
D,2019-12-01T09:35:00,Southwest Airlines,1091,C17,4
D,2019-12-01T09:38:00,American Airlines,482,A10,4
D,2019-12-01T09:38:00,American Airlines,1887,B13,4
D,2019-12-01T09:40:00,American Airlines,739,A23,4
A,2019-12-01T08:34:00,American Airlines,2658,A26,4
D,2019-12-01T09:40:00,American Airlines,1664,A26,4
A,2019-12-01T08:15:00,American Airlines,1688,A9,4
D,2019-12-01T09:40:00,American Airlines,1762,A6,4
A,2019-12-01T08:46:00,American Airlines,1808,A14,4
D,2019-12-01T09:40:00,American Airlines,2100,A21,4
D,2019-12-01T09:41:00,American Airlines,501,A9,4
A,2019-12-01T08:45:00,American Airlines,2027,A23,4
D,2019-12-01T09:42:00,American Airlines,532,A11,4
D,2019-12-01T09:42:00,American Airlines,2874,B10,4
D,2019-12-01T09:42:00,American Airlines,3063,B7,4
D,2019-12-01T09:42:00,American Airlines,5914,B22,4
D,2019-12-01T09:43:00,American Airlines,3105,B12,4
D,2019-12-01T09:43:00,American Airlines,5878,B5,4
A,2019-12-01T07:32:00,American Airlines,675,A13,4
D,2019-12-01T09:45:00,American Airlines,682,A13,4
A,2019-12-01T01:04:00,American Airlines,22,DX,4
D,2019-12-01T09:46:00,American Airlines,1959,A14,4
D,2019-12-01T09:54:00,American Airlines,613,A2,4
A,2019-12-01T08:54:00,American Airlines,1867,A6,4
D,2019-12-01T09:55:00,American Airlines,372,A4,4
D,2019-12-01T09:55:00,American Airlines,558,A25,4
D,2019-12-01T09:55:00,American Airlines,1964,A12,4
A,2019-12-01T08:42:00,American Airlines,1872,A21,4
D,2019-12-01T09:55:00,American Airlines,2880,A13,4
D,2019-12-01T09:55:00,American Airlines,5824,A1,4
A,2019-12-01T09:50:00,American Airlines,625,A14,4
D,2019-12-01T09:57:00,American Airlines,1968,A29,4
D,2019-12-01T09:57:00,American Airlines,5753,B21,4
D,2019-12-01T09:59:00,American Airlines,973,B6,4
D,2019-12-01T10:00:00,American Airlines,554,B9,4
A,2019-12-01T08:55:00,American Airlines,540,B14,4
D,2019-12-01T10:00:00,American Airlines,590,A8,4
D,2019-12-01T10:00:00,Southwest Airlines,3913,D8,4
D,2019-12-01T10:00:00,Southwest Airlines,1425,C3,4
D,2019-12-01T10:02:00,American Airlines,854,A24,4
A,2019-12-01T09:03:00,Frontier Airlines,755,F1,3
D,2019-12-01T10:05:00,Frontier Airlines,2151,F1,3
D,2019-12-01T10:05:00,Southwest Airlines,2832,C19,4
D,2019-12-01T10:05:00,Southwest Airlines,5101,D6,4
A,2019-12-01T08:58:00,American Airlines,2042,B6,4
D,2019-12-01T10:10:00,American Airlines,760,A20,4
D,2019-12-01T10:10:00,Sun Country Airlines,604,F10,3
A,2019-12-01T09:12:00,American Airlines,1404,,4
D,2019-12-01T10:13:00,American Airlines,1569,A30,4
D,2019-12-01T10:13:00,Delta Air Lines,1546,F9,3
D,2019-12-01T10:15:00,Southwest Airlines,5593,D5,4
D,2019-12-01T10:16:00,Delta Air Lines,1872,F7,3
D,2019-12-01T10:20:00,American Airlines,991,A27,4
D,2019-12-01T10:25:00,Southwest Airlines,3498,C9,4
D,2019-12-01T10:30:00,Southwest Airlines,2602,C7,4
D,2019-12-01T10:35:00,Alaska Airlines,927,10,2
D,2019-12-01T10:35:00,Southwest Airlines,3455,C18,4
D,2019-12-01T10:40:00,United Airlines,604,5,2
D,2019-12-01T10:49:00,American Airlines,1463,A10,4
A,2019-12-01T09:53:00,American Airlines,99,DX,4
D,2019-12-01T10:53:00,American Airlines,2722,A6,4
A,2019-12-01T08:50:00,American Airlines,2574,A29,4
D,2019-12-01T10:55:00,American Airlines,534,A14,4
A,2019-12-01T10:02:00,American Airlines,1958,A8,4
D,2019-12-01T10:55:00,American Airlines,695,A17,4
D,2019-12-01T10:55:00,American Airlines,3072,B1,4
D,2019-12-01T10:55:00,American Airlines,3158,B3,4
D,2019-12-01T10:55:00,American Airlines,5768,B5,4
D,2019-12-01T10:55:00,American Airlines,5994,B7,4
D,2019-12-01T10:55:00,Southwest Airlines,4211,D7,4
D,2019-12-01T10:55:00,Southwest Airlines,5627,D3,4
A,2019-12-01T09:58:00,American Airlines,1040,A18,4
D,2019-12-01T10:56:00,American Airlines,546,A19,4
A,2019-12-01T10:11:00,American Airlines,464,A2,4
D,2019-12-01T10:56:00,American Airlines,2083,B8,4
D,2019-12-01T10:57:00,American Airlines,652,A12,4
D,2019-12-01T10:58:00,American Airlines,5736,B17,4
A,2019-12-01T10:03:00,American Airlines,767,DX,4
D,2019-12-01T11:00:00,American Airlines,498,A7,4
A,2019-12-01T17:20:00,American Airlines,455,A6,4
D,2019-12-01T11:00:00,American Airlines,549,A2,4
D,2019-12-01T11:00:00,American Airlines,2969,B15B,4
D,2019-12-01T11:00:00,American Airlines,3132,B1A,4
D,2019-12-01T11:00:00,American Airlines,5902,B17,4
D,2019-12-01T11:05:00,Southwest Airlines,944,C17,4
D,2019-12-01T11:06:00,American Airlines,351,A9,4
D,2019-12-01T11:06:00,American Airlines,493,B9,4
D,2019-12-01T11:06:00,Delta Air Lines,1262,F8,3
A,2019-12-01T10:07:00,American Airlines,287,DX,4
D,2019-12-01T11:07:00,American Airlines,1499,A18,4
D,2019-12-01T11:10:00,American Airlines,1927,B10,4
D,2019-12-01T11:10:00,American Airlines,5742,B24,4
D,2019-12-01T11:11:00,American Airlines,455,A17,4
D,2019-12-01T11:12:00,American Airlines,5741,A1,4
D,2019-12-01T11:13:00,American Airlines,1141,A25,4
A,2019-12-01T10:01:00,American Airlines,442,A22,4
D,2019-12-01T11:14:00,American Airlines,2671,A22,4
D,2019-12-01T11:15:00,American Airlines,5738,B19,4
D,2019-12-01T11:18:00,American Airlines,5743,B15A,4
A,2019-12-01T10:22:00,American Airlines,520,A23,4
D,2019-12-01T11:20:00,American Airlines,1844,A23,4
D,2019-12-01T11:20:00,Advanced Air,201,FBO 05,2
D,2019-12-01T11:20:00,Southwest Airlines,2998,C18,4
A,2019-12-01T10:14:00,Frontier Airlines,1429,F1,3
D,2019-12-01T11:21:00,Frontier Airlines,2414,F1,3
D,2019-12-01T11:22:00,American Airlines,777,A3,4
D,2019-12-01T11:22:00,United Airlines,5435,3,2
A,2019-12-01T10:16:00,Frontier Airlines,2415,F2,3
D,2019-12-01T11:24:00,Frontier Airlines,2415,F2,3
D,2019-12-01T11:25:00,American Airlines,114,B25,4
D,2019-12-01T11:25:00,Delta Air Lines,5700,F5,3
D,2019-12-01T11:25:00,Southwest Airlines,4665,C1,4
D,2019-12-01T11:28:00,American Airlines,3014,B20,4
A,2019-12-01T10:05:00,American Airlines,1672,A17,4
D,2019-12-01T11:32:00,American Airlines,1802,A11,4
D,2019-12-01T11:34:00,Delta Air Lines,2354,F7,3
A,2019-12-01T10:28:00,American Airlines,2260,B6,4
D,2019-12-01T11:44:00,American Airlines,629,B6,4
A,2019-12-01T10:35:00,American Airlines,1279,B27,4
D,2019-12-01T11:45:00,American Airlines,1796,B28,4
D,2019-12-01T11:45:00,United Airlines,237,7,2
D,2019-12-01T11:45:00,United Airlines,1552,8,2
D,2019-12-01T11:45:00,Southwest Airlines,3988,D5,4
D,2019-12-01T11:50:00,Southwest Airlines,4610,C7,4
D,2019-12-01T11:55:00,Southwest Airlines,496,C7,4
D,2019-12-01T12:01:00,American Airlines,215,A27,4
D,2019-12-01T12:01:00,American Airlines,3042,B7,4
A,2019-12-01T11:08:00,WestJet,1532,B23,4
D,2019-12-01T12:05:00,WestJet,1463,B23,4
A,2019-12-01T10:24:00,American Airlines,1634,A13,4
D,2019-12-01T12:10:00,American Airlines,692,A7,4
D,2019-12-01T12:10:00,Southwest Airlines,2849,C9,4
D,2019-12-01T12:10:00,Southwest Airlines,1666,C16,4
D,2019-12-01T12:10:00,Southwest Airlines,4022,C12,4
D,2019-12-01T12:11:00,Delta Air Lines,1940,F9,3
A,2019-12-01T21:59:00,American Airlines,480,A6,4
D,2019-12-01T12:13:00,American Airlines,2065,B4,4
D,2019-12-01T12:15:00,Delta Air Lines,1918,F10,3
D,2019-12-01T12:20:00,Southwest Airlines,5018,C13,4
D,2019-12-01T12:26:00,United Airlines,523,5,2
A,2019-12-01T11:27:00,Air Canada,1890,B24,4
D,2019-12-01T12:30:00,Air Canada,1891,B24,4
D,2019-12-01T12:30:00,Alaska Airlines,929,10,2
D,2019-12-01T12:30:00,Southwest Airlines,5432,D3,4
D,2019-12-01T12:35:00,Southwest Airlines,2970,D6,4
D,2019-12-01T12:36:00,Delta Air Lines,1874,F8,3
D,2019-12-01T12:37:00,Delta Air Lines,2154,F6,3
D,2019-12-01T12:40:00,Southwest Airlines,5064,D7,4
A,2019-12-01T11:54:00,Frontier Airlines,2150,F1,3
D,2019-12-01T12:45:00,Frontier Airlines,2822,F1,3
D,2019-12-01T12:45:00,Southwest Airlines,5939,C3,4
A,2019-12-01T12:17:00,American Airlines,452,A30,4
D,2019-12-01T12:48:00,American Airlines,2434,A21,4
D,2019-12-01T12:50:00,Southwest Airlines,4884,C18,4
D,2019-12-01T12:52:00,United Airlines,2135,6A,2
A,2019-12-01T11:44:00,Air Canada,1837,B28,4
D,2019-12-01T12:55:00,Air Canada,1836,B28,4
D,2019-12-01T13:00:00,Southwest Airlines,2740,D1,4
A,2019-12-01T12:11:00,Frontier Airlines,2823,F2,3
D,2019-12-01T13:03:00,Frontier Airlines,752,F2,3
A,2019-12-01T12:03:00,American Airlines,486,A17,4
D,2019-12-01T13:09:00,American Airlines,2450,B8,4
A,2019-12-01T12:24:00,American Airlines,2841,,4
D,2019-12-01T13:10:00,American Airlines,570,A9,4
A,2019-12-01T11:56:00,American Airlines,1798,A24,4
D,2019-12-01T13:10:00,American Airlines,727,A24,4
A,2019-12-01T12:07:00,American Airlines,1868,A23,4
D,2019-12-01T13:10:00,American Airlines,1743,A26,4
D,2019-12-01T13:10:00,American Airlines,3021,A1,4
D,2019-12-01T13:10:00,American Airlines,5775,B5,4
D,2019-12-01T13:15:00,American Airlines,1760,B10,4
D,2019-12-01T13:15:00,American Airlines,5822,B12,4
D,2019-12-01T13:15:00,Southwest Airlines,3737,C8,4
D,2019-12-01T13:17:00,American Airlines,460,A20,4
A,2019-12-01T11:53:00,American Airlines,1402,B9,4
D,2019-12-01T13:17:00,American Airlines,462,A23,4
A,2019-12-01T12:18:00,American Airlines,2859,A11,4
D,2019-12-01T13:19:00,American Airlines,615,A11,4
D,2019-12-01T13:20:00,American Airlines,2582,B9,4
D,2019-12-01T13:20:00,Alaska Airlines,607,11,2
D,2019-12-01T13:20:00,Southwest Airlines,2836,D5,4
D,2019-12-01T13:21:00,American Airlines,1722,A29,4
D,2019-12-01T13:22:00,American Airlines,5921,B7,4
A,2019-12-01T12:37:00,Air Canada,1056,B24,4
D,2019-12-01T13:25:00,Air Canada,1057,B24,4
D,2019-12-01T13:30:00,Southwest Airlines,2486,C1,4
A,2019-12-01T12:45:00,American Airlines,1332,A25,4
D,2019-12-01T13:32:00,American Airlines,678,A10,4
D,2019-12-01T13:35:00,American Airlines,1777,B4,4
D,2019-12-01T13:35:00,Southwest Airlines,2880,C6,4
D,2019-12-01T13:38:00,American Airlines,5754,B19,4
D,2019-12-01T13:40:00,American Airlines,1596,A3,4
A,2019-12-01T12:40:00,American Airlines,725,A18,4
D,2019-12-01T13:41:00,American Airlines,2320,A18,4
D,2019-12-01T13:42:00,American Airlines,1031,A30,4
D,2019-12-01T13:45:00,Delta Air Lines,1466,F7,3
A,2019-12-01T12:49:00,American Airlines,2105,B4,4
D,2019-12-01T13:46:00,American Airlines,747,A25,4
D,2019-12-01T13:47:00,American Airlines,5834,B21,4
D,2019-12-01T13:50:00,Southwest Airlines,4444,C9,4
A,2019-12-01T12:46:00,WestJet,1402,B23,4
D,2019-12-01T13:50:00,WestJet,1403,B23,4
D,2019-12-01T13:51:00,United Airlines,2236,3,2
D,2019-12-01T13:54:00,American Airlines,5730,B21,4
D,2019-12-01T13:55:00,Southwest Airlines,1152,D7,4
A,2019-12-01T13:14:00,Frontier Airlines,2839,F1,3
D,2019-12-01T14:04:00,Frontier Airlines,2942,F1,3
A,2019-12-01T13:16:00,WestJet,1770,B27,4
D,2019-12-01T14:05:00,WestJet,1771,B27,4
A,2019-12-01T12:48:00,Volaris,364,B26,4
D,2019-12-01T14:08:00,Volaris,365,B26,4
D,2019-12-01T14:10:00,Southwest Airlines,2666,D3,4
D,2019-12-01T14:10:00,Southwest Airlines,2082,C13,4
D,2019-12-01T14:11:00,Delta Air Lines,5726,F6,3
D,2019-12-01T14:12:00,Delta Air Lines,1772,F10,3
D,2019-12-01T14:15:00,American Airlines,883,B14,4
D,2019-12-01T14:15:00,Southwest Airlines,2955,C7,4
D,2019-12-01T14:25:00,Southwest Airlines,767,C11,4
D,2019-12-01T14:30:00,American Airlines,510,A19,4
D,2019-12-01T14:30:00,American Airlines,3049,A1,4
D,2019-12-01T14:30:00,American Airlines,3144,B20,4
A,2019-12-01T13:20:00,American Airlines,2371,A8,4
D,2019-12-01T14:32:00,American Airlines,542,A8,4
D,2019-12-01T14:35:00,American Airlines,672,A22,4
D,2019-12-01T14:35:00,American Airlines,3134,B15B,4
A,2019-12-01T13:43:00,Air Canada,8054,B24,4
D,2019-12-01T14:35:00,Air Canada,8053,B24,4
D,2019-12-01T14:35:00,Alaska Airlines,931,10,2
D,2019-12-01T14:35:00,Southwest Airlines,3137,D8,4
D,2019-12-01T14:40:00,Southwest Airlines,5448,C8,4
D,2019-12-01T14:42:00,American Airlines,5785,B12,4
D,2019-12-01T14:45:00,American Airlines,503,A7,4
D,2019-12-01T14:45:00,Southwest Airlines,6049,D1,4
D,2019-12-01T14:48:00,American Airlines,2725,B4,4
D,2019-12-01T14:48:00,American Airlines,5931,B17,4
D,2019-12-01T14:48:00,United Airlines,1587,6B,2
A,2019-12-01T13:42:00,American Airlines,2229,A10,4
D,2019-12-01T14:49:00,American Airlines,2197,A12,4
D,2019-12-01T14:53:00,Delta Air Lines,2877,F9,3
D,2019-12-01T14:54:00,American Airlines,5839,B21,4
A,2019-12-01T13:52:00,American Airlines,1970,A27,4
D,2019-12-01T14:55:00,American Airlines,786,A27,4
A,2019-12-01T13:56:00,Frontier Airlines,753,F2,3
D,2019-12-01T14:55:00,Frontier Airlines,756,F2,3
D,2019-12-01T14:55:00,Southwest Airlines,4696,D6,4
A,2019-12-01T14:05:00,American Airlines,476,B8,4
D,2019-12-01T15:01:00,American Airlines,648,B10,4
A,2019-12-01T14:05:00,American Airlines,482,B10,4
D,2019-12-01T15:01:00,American Airlines,1588,A17,4
D,2019-12-01T15:04:00,American Airlines,3256,B5,4
D,2019-12-01T15:06:00,American Airlines,5888,B7,4
A,2019-12-01T14:13:00,American Airlines,1218,A23,4
D,2019-12-01T15:13:00,American Airlines,1476,A23,4
D,2019-12-01T15:13:00,United Airlines,725,5,2
A,2019-12-01T14:19:00,Spirit Airlines,2034,F3,3
D,2019-12-01T15:15:00,Spirit Airlines,342,F3,3
A,2019-12-01T14:08:00,American Airlines,623,A21,4
D,2019-12-01T15:16:00,American Airlines,491,A21,4
D,2019-12-01T15:19:00,American Airlines,1539,B9,4
D,2019-12-01T15:20:00,American Airlines,3071,B2,4
A,2019-12-01T13:51:00,American Airlines,407,A26,4
D,2019-12-01T15:21:00,American Airlines,694,A26,4
D,2019-12-01T15:25:00,Southwest Airlines,3102,C1,4
D,2019-12-01T15:25:00,Southwest Airlines,608,D3,4
D,2019-12-01T15:27:00,American Airlines,3070,B3,4
D,2019-12-01T15:32:00,American Airlines,5972,B15A,4
D,2019-12-01T15:35:00,Alaska Airlines,2805,11,2
D,2019-12-01T15:35:00,Southwest Airlines,4974,C16,4
D,2019-12-01T15:35:00,Southwest Airlines,5312,D8,4
D,2019-12-01T15:40:00,Delta Air Lines,2548,F8,3
D,2019-12-01T15:41:00,American Airlines,521,A4,4
D,2019-12-01T15:45:00,Southwest Airlines,5663,D7,4
D,2019-12-01T15:45:00,Southwest Airlines,6046,C9,4
A,2019-12-01T14:39:00,American Airlines,777,A5,4
D,2019-12-01T15:49:00,American Airlines,643,A5,4
A,2019-12-01T15:01:00,Frontier Airlines,2946,F1,3
D,2019-12-01T15:51:00,Frontier Airlines,2954,F1,3
D,2019-12-01T15:52:00,American Airlines,1147,B6,4
A,2019-12-01T14:50:00,American Airlines,2671,A11,4
D,2019-12-01T15:52:00,American Airlines,2408,A11,4
D,2019-12-01T15:54:00,United Airlines,2000,3,2
D,2019-12-01T15:55:00,Southwest Airlines,4596,C11,4
D,2019-12-01T15:56:00,American Airlines,5791,B12,4
D,2019-12-01T15:59:00,American Airlines,2905,A9,4
D,2019-12-01T16:00:00,Southwest Airlines,706,C7,4
A,2019-12-01T15:34:00,American Airlines,765,A2,4
D,2019-12-01T16:02:00,American Airlines,891,A24,4
D,2019-12-01T16:05:00,American Airlines,2988,A1,4
A,2019-12-01T13:55:00,American Airlines,195,B25,4
D,2019-12-01T16:10:00,American Airlines,194,B25,4
D,2019-12-01T16:10:00,American Airlines,897,A22,4
D,2019-12-01T16:10:00,American Airlines,3106,B22,4
D,2019-12-01T16:15:00,Southwest Airlines,5670,C16,4
A,2019-12-01T15:18:00,American Airlines,1499,B14,4
D,2019-12-01T16:17:00,American Airlines,155,B14,4
D,2019-12-01T16:21:00,American Airlines,1246,A10,4
D,2019-12-01T16:23:00,American Airlines,3062,B7,4
D,2019-12-01T16:25:00,American Airlines,2955,B17,4
D,2019-12-01T16:25:00,Southwest Airlines,5504,C8,4
D,2019-12-01T16:30:00,American Airlines,2759,A19,4
D,2019-12-01T16:30:00,American Airlines,3081,B2,4
D,2019-12-01T16:30:00,Alaska Airlines,691,10,2
D,2019-12-01T16:30:00,United Airlines,2321,5,2
D,2019-12-01T16:34:00,American Airlines,5746,B1,4
D,2019-12-01T16:35:00,United Airlines,5969,7,2
D,2019-12-01T16:36:00,American Airlines,478,A21,4
A,2019-12-01T15:36:00,American Airlines,652,A6,4
D,2019-12-01T16:37:00,American Airlines,604,A6,4
D,2019-12-01T16:40:00,American Airlines,1965,A3,4
A,2019-12-01T15:04:00,American Airlines,533,B27,4
D,2019-12-01T16:41:00,American Airlines,2763,B27,4
D,2019-12-01T16:45:00,Delta Air Lines,1839,F10,3
D,2019-12-01T16:45:00,Southwest Airlines,3358,C18,4
A,2019-12-01T15:49:00,American Airlines,2083,A14,4
D,2019-12-01T16:50:00,American Airlines,887,B4,4
D,2019-12-01T16:50:00,American Airlines,2714,B10,4
D,2019-12-01T16:50:00,Southwest Airlines,1399,C17,4
D,2019-12-01T16:51:00,American Airlines,5801,B19,4
D,2019-12-01T16:51:00,United Airlines,1485,7,2
A,2019-12-01T15:55:00,Frontier Airlines,2825,F2,3
D,2019-12-01T16:55:00,Frontier Airlines,2153,F2,3
D,2019-12-01T16:55:00,Southwest Airlines,2655,C13,4
D,2019-12-01T16:56:00,American Airlines,843,A7,4
D,2019-12-01T17:00:00,Southwest Airlines,5401,C12,4
D,2019-12-01T17:03:00,Delta Air Lines,2038,F9,3
D,2019-12-01T17:05:00,Southwest Airlines,3906,C3,4
D,2019-12-01T17:10:00,Southwest Airlines,1575,D8,4
D,2019-12-01T17:12:00,United Airlines,2355,6B,2
D,2019-12-01T17:15:00,Southwest Airlines,3664,C7,4
A,2019-12-01T16:11:00,American Airlines,535,B26,4
D,2019-12-01T17:21:00,American Airlines,1388,A27,4
A,2019-12-01T15:35:00,American Airlines,2722,A7,4
D,2019-12-01T17:22:00,American Airlines,889,A2,4
D,2019-12-01T17:25:00,United Airlines,373,6A,2
D,2019-12-01T17:25:00,Southwest Airlines,4867,D6,4
D,2019-12-01T17:25:00,Southwest Airlines,5660,C18,4
A,2019-12-01T16:50:00,Delta Air Lines,3930,F6,3
D,2019-12-01T17:28:00,Delta Air Lines,3930,F6,3
D,2019-12-01T17:30:00,Southwest Airlines,5568,D1,4
D,2019-12-01T17:35:00,Southwest Airlines,1781,C9,4
A,2019-12-01T16:14:00,American Airlines,571,B28,4
D,2019-12-01T17:45:00,American Airlines,536,B14,4
D,2019-12-01T17:45:00,American Airlines,594,A29,4
A,2019-12-01T16:11:00,American Airlines,613,B4,4
D,2019-12-01T17:45:00,American Airlines,839,A11,4
D,2019-12-01T17:45:00,American Airlines,5716,B7,4
D,2019-12-01T17:46:00,American Airlines,5729,B12,4
D,2019-12-01T17:47:00,American Airlines,2958,B22,4
D,2019-12-01T17:47:00,American Airlines,5722,B12,4
A,2019-12-01T16:34:00,American Airlines,1995,A22,4
D,2019-12-01T17:49:00,American Airlines,650,A22,4
D,2019-12-01T17:49:00,Delta Air Lines,2206,F4,3
D,2019-12-01T17:50:00,Delta Air Lines,1038,F8,3
D,2019-12-01T17:55:00,Delta Air Lines,5800,F5,3
